28/04/2023 13:21:47
User name: Gabs
Comments: Amostra para Mariana. 5°C/min -> 900°C Programa 3.
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
2302.0	4614.556	0.04532	73.55949	347.5	411.0	411.0
2303.0	4616.556	0.0453	73.52702	347.75	411.0	411.0
2304.0	4618.556	0.0453	73.52702	348.0	411.0	411.0
2305.0	4620.556	0.0453	73.52702	348.25	412.0	411.0
2306.0	4622.556	0.0453	73.52702	348.5	412.0	412.0
2308.0	4626.556	0.04529	73.51079	348.75	412.0	412.0
2309.0	4628.556	0.04528	73.49456	349.0	412.0	412.0
2311.0	4632.556	0.04528	73.49456	349.25	412.0	412.0
2313.0	4636.556	0.04528	73.49456	349.5	413.0	413.0
2314.0	4638.556	0.04527	73.47833	349.75	413.0	413.0
2315.0	4640.556	0.04527	73.47833	350.0	413.0	413.0
2317.0	4644.556	0.04528	73.49456	350.25	413.0	413.0
2318.0	4646.556	0.04529	73.51079	350.5	414.0	413.0
2319.0	4648.556	0.04528	73.49456	350.75	414.0	414.0
2321.0	4652.556	0.04528	73.49456	351.0	414.0	414.0
2322.0	4654.556	0.04528	73.49456	351.25	414.0	414.0
2324.0	4658.556	0.04527	73.47833	351.5	414.0	414.0
2325.0	4660.556	0.04525	73.44587	351.75	415.0	415.0
2326.0	4662.557	0.04524	73.42964	352.0	415.0	415.0
2328.0	4666.557	0.04523	73.41341	352.5	415.0	415.0
2330.0	4670.557	0.04523	73.41341	352.75	415.0	415.0
2332.0	4674.557	0.04522	73.39718	353.0	416.0	416.0
2333.0	4676.557	0.04522	73.39718	353.25	416.0	416.0
2334.0	4678.557	0.04521	73.38094	353.5	416.0	416.0
2335.0	4680.557	0.0452	73.36471	353.75	416.0	416.0
2336.0	4682.557	0.0452	73.36471	354.0	417.0	416.0
2338.0	4686.557	0.0452	73.36471	354.25	417.0	417.0
2340.0	4690.557	0.04518	73.33225	354.5	417.0	417.0
2342.0	4694.557	0.04517	73.31602	354.75	417.0	417.0
2343.0	4696.557	0.04517	73.31602	355.0	417.0	418.0
2344.0	4698.557	0.04517	73.31602	355.25	418.0	418.0
2345.0	4700.557	0.04518	73.33225	355.5	418.0	418.0
2347.0	4704.557	0.04517	73.31602	355.75	418.0	418.0
2348.0	4706.557	0.04517	73.31602	356.0	419.0	418.0
2349.0	4708.557	0.04516	73.29979	356.25	419.0	419.0
2350.0	4710.557	0.04516	73.29979	356.5	419.0	419.0
2353.0	4716.557	0.04515	73.28356	357.0	419.0	419.0
2355.0	4720.557	0.04514	73.26733	357.25	420.0	420.0
2356.0	4722.557	0.04513	73.2511	357.5	420.0	420.0
2358.0	4726.557	0.04512	73.23486	357.75	420.0	420.0
2359.0	4728.557	0.04512	73.23486	358.0	420.0	420.0
2360.0	4730.557	0.04512	73.23486	358.25	421.0	420.0
2361.0	4732.557	0.04512	73.23486	358.5	421.0	421.0
2362.0	4734.557	0.04512	73.23486	358.75	421.0	421.0
2364.0	4738.557	0.04512	73.23486	359.0	421.0	421.0
2365.0	4740.557	0.04512	73.23486	359.25	421.0	421.0
2366.0	4742.557	0.04512	73.23486	359.5	421.0	421.0
2368.0	4746.557	0.04511	73.21863	359.75	422.0	422.0
2369.0	4748.557	0.04511	73.21863	360.0	422.0	422.0
2370.0	4750.557	0.0451	73.2024	360.25	422.0	422.0
2372.0	4754.557	0.04509	73.18617	360.5	422.0	422.0
2382.0	4774.557	0.04508	73.16994	360.75	422.0	424.0
2383.0	4776.557	0.04508	73.16994	361.0	422.0	424.0
2384.0	4778.557	0.04508	73.16994	361.5	424.0	424.0
2385.0	4780.557	0.04507	73.15371	361.75	424.0	425.0
2386.0	4782.557	0.04506	73.13748	362.0	425.0	425.0
2387.0	4784.557	0.04505	73.12125	362.5	425.0	425.0
2388.0	4786.557	0.04503	73.08878	362.75	426.0	425.0
2389.0	4788.557	0.04502	73.07255	363.0	426.0	425.0
2390.0	4790.557	0.04501	73.05632	363.25	426.0	425.0
2391.0	4792.557	0.045	73.04009	363.5	426.0	426.0
2399.0	4808.557	0.045	73.04009	363.75	426.0	427.0
2401.0	4812.557	0.04499	73.02386	364.0	426.0	427.0
2402.0	4814.557	0.04499	73.02386	364.25	427.0	427.0
2403.0	4816.557	0.04499	73.02386	364.5	427.0	428.0
2404.0	4818.557	0.04498	73.00763	364.75	427.0	428.0
2405.0	4820.557	0.04496	72.97517	365.25	428.0	428.0
2406.0	4822.557	0.04495	72.95894	365.5	428.0	428.0
2407.0	4824.557	0.04495	72.95894	365.75	428.0	428.0
2408.0	4826.557	0.04494	72.9427	366.0	429.0	428.0
2409.0	4828.557	0.04495	72.95894	366.25	429.0	429.0
2410.0	4830.557	0.04495	72.95894	366.5	429.0	429.0
2412.0	4834.557	0.04495	72.95894	366.75	429.0	429.0
2413.0	4836.557	0.04495	72.95894	367.0	429.0	429.0
2414.0	4838.557	0.04495	72.95894	367.25	430.0	429.0
2416.0	4842.557	0.04495	72.95894	367.5	430.0	430.0
2418.0	4846.557	0.04495	72.95894	367.75	430.0	430.0
2420.0	4850.557	0.04494	72.9427	368.0	430.0	430.0
2421.0	4852.557	0.04493	72.92647	368.25	431.0	431.0
2423.0	4856.557	0.04492	72.91024	368.5	431.0	431.0
2425.0	4860.557	0.04493	72.92647	368.75	431.0	431.0
2426.0	4862.557	0.04492	72.91024	369.0	431.0	431.0
2427.0	4864.557	0.04491	72.89401	369.25	431.0	432.0
2428.0	4866.557	0.0449	72.87778	369.5	431.0	432.0
2429.0	4868.557	0.04489	72.86155	369.75	432.0	432.0
2430.0	4870.557	0.04488	72.84532	370.0	432.0	432.0
2431.0	4872.557	0.04488	72.84532	370.25	432.0	432.0
2432.0	4874.557	0.04488	72.84532	370.5	432.0	432.0
2433.0	4876.557	0.04487	72.82909	370.75	433.0	433.0
2434.0	4878.557	0.04487	72.82909	371.0	433.0	433.0
2435.0	4880.557	0.04487	72.82909	371.25	433.0	433.0
2437.0	4884.557	0.04487	72.82909	371.5	434.0	433.0
2438.0	4886.557	0.04487	72.82909	371.75	434.0	433.0
2441.0	4892.557	0.04486	72.81286	372.0	434.0	
2443.0	4896.557	0.04485	72.79662	372.25	434.0	434.0
2444.0	4898.557	0.04484	72.78039	372.5	434.0	434.0
2446.0	4902.557	0.04485	72.79662	372.75	434.0	435.0
2447.0	4904.557	0.04485	72.79662	373.0	435.0	435.0
2449.0	4908.557	0.04485	72.79662	373.25	435.0	435.0
2450.0	4910.557	0.04485	72.79662	373.5	435.0	435.0
2451.0	4912.557	0.04483	72.76416	373.75	435.0	436.0
2452.0	4914.557	0.04482	72.74793	374.0	436.0	436.0
2453.0	4916.557	0.04481	72.7317	374.25	436.0	436.0
2454.0	4918.557	0.0448	72.71547	374.5	436.0	436.0
2455.0	4920.557	0.0448	72.71547	374.75	436.0	436.0
2456.0	4922.557	0.04479	72.69924	375.0	436.0	436.0
2458.0	4926.557	0.04479	72.69924	375.25	437.0	437.0
2460.0	4930.557	0.04477	72.66677	375.75	437.0	437.0
2463.0	4936.557	0.04477	72.66677	376.0	438.0	438.0
2465.0	4940.557	0.04478	72.68301	376.25	438.0	438.0
2468.0	4946.557	0.04477	72.66677	376.5	438.0	438.0
2469.0	4948.557	0.04475	72.63431	376.75	438.0	439.0
2470.0	4950.557	0.04474	72.61808	377.0	438.0	439.0
2472.0	4954.557	0.04473	72.60185	377.25	439.0	439.0
2473.0	4956.557	0.04473	72.60185	377.5	439.0	439.0
2474.0	4958.557	0.04473	72.60185	377.75	439.0	439.0
2475.0	4960.557	0.04472	72.58562	378.0	439.0	440.0
2477.0	4964.557	0.04472	72.58562	378.25	440.0	440.0
2478.0	4966.557	0.04471	72.56939	378.5	440.0	440.0
2480.0	4970.557	0.04471	72.56939	378.75	440.0	440.0
2481.0	4972.557	0.0447	72.55316	379.0	440.0	441.0
2482.0	4974.557	0.0447	72.55316	379.25	440.0	441.0
2483.0	4976.557	0.04469	72.53693	379.5	441.0	441.0
2484.0	4978.557	0.04469	72.53693	379.75	441.0	441.0
2486.0	4982.557	0.04469	72.53693	380.0	441.0	441.0
2487.0	4984.557	0.04469	72.53693	380.25	442.0	442.0
2488.0	4986.557	0.0447	72.55316	380.5	442.0	442.0
2489.0	4988.557	0.04469	72.53693	380.75	442.0	442.0
2490.0	4990.557	0.04468	72.52069	381.0	442.0	442.0
2492.0	4994.557	0.04468	72.52069	381.25	442.0	442.0
2494.0	4998.557	0.04468	72.52069	381.5	443.0	443.0
2495.0	5000.557	0.04467	72.50446	381.75	443.0	443.0
2497.0	5004.557	0.04466	72.48823	382.0	443.0	443.0
2499.0	5008.557	0.04464	72.45577	382.25	443.0	444.0
2500.0	5010.557	0.04465	72.472	382.5	443.0	444.0
2501.0	5012.557	0.04465	72.472	382.75	444.0	444.0
2502.0	5014.557	0.04465	72.472	383.0	444.0	444.0
2503.0	5016.557	0.04464	72.45577	383.25	444.0	444.0
2505.0	5020.557	0.04462	72.42331	383.5	445.0	445.0
2506.0	5022.557	0.04462	72.42331	383.75	445.0	445.0
2507.0	5024.557	0.04462	72.42331	384.0	445.0	445.0
2509.0	5028.557	0.04462	72.42331	384.25	445.0	445.0
2510.0	5030.557	0.04462	72.42331	384.5	445.0	445.0
2512.0	5034.557	0.04461	72.40708	384.75	446.0	446.0
2514.0	5038.557	0.04461	72.40708	385.0	446.0	446.0
2515.0	5040.557	0.04461	72.40708	385.25	446.0	446.0
2516.0	5042.557	0.0446	72.39085	385.5	446.0	446.0
2517.0	5044.557	0.04459	72.37461	385.75	446.0	447.0
2519.0	5048.557	0.04458	72.35838	386.0	446.0	447.0
2520.0	5050.557	0.04459	72.37461	386.25	447.0	447.0
2521.0	5052.557	0.04459	72.37461	386.5	447.0	447.0
2522.0	5054.557	0.04459	72.37461	386.75	447.0	447.0
2523.0	5056.557	0.04458	72.35838	387.0	448.0	448.0
2524.0	5058.557	0.04457	72.34215	387.25	448.0	448.0
2525.0	5060.557	0.04457	72.34215	387.5	448.0	448.0
2526.0	5062.557	0.04456	72.32592	387.75	448.0	448.0
2528.0	5066.557	0.04456	72.32592	388.0	448.0	448.0
2530.0	5070.557	0.04454	72.29346	388.25	448.0	449.0
2532.0	5074.557	0.04454	72.29346	388.5	449.0	449.0
2533.0	5076.557	0.04455	72.30969	388.75	449.0	449.0
2535.0	5080.557	0.04455	72.30969	389.0	450.0	450.0
2536.0	5082.557	0.04454	72.29346	389.25	449.0	450.0
2538.0	5086.557	0.04453	72.27723	389.5	450.0	450.0
2540.0	5090.557	0.04451	72.24477	389.75	450.0	450.0
2542.0	5094.557	0.04449	72.2123	390.0	450.0	451.0
2543.0	5096.557	0.04449	72.2123	390.25	451.0	451.0
2544.0	5098.557	0.0445	72.22853	390.5	451.0	451.0
2545.0	5100.558	0.04451	72.24477	390.75	451.0	451.0
2546.0	5102.558	0.0445	72.22853	391.0	451.0	451.0
2548.0	5106.558	0.04448	72.19607	391.25	452.0	452.0
2549.0	5108.558	0.04448	72.19607	391.5	452.0	452.0
2550.0	5110.558	0.04448	72.19607	391.75	452.0	452.0
2551.0	5112.558	0.04449	72.2123	392.0	452.0	452.0
2553.0	5116.558	0.04447	72.17984	392.25	452.0	453.0
2554.0	5118.558	0.04446	72.16361	392.5	453.0	453.0
2555.0	5120.558	0.04445	72.14738	392.75	453.0	453.0
2556.0	5122.558	0.04445	72.14738	393.0	453.0	453.0
2558.0	5126.558	0.04447	72.17984	393.25	453.0	453.0
2559.0	5128.558	0.04447	72.17984	393.5	454.0	454.0
2561.0	5132.558	0.04444	72.13115	393.75	454.0	454.0
2562.0	5134.558	0.04443	72.11492	394.0	454.0	454.0
2564.0	5138.558	0.04443	72.11492	394.25	454.0	454.0
2566.0	5142.558	0.04442	72.09869	394.5	454.0	455.0
2567.0	5144.558	0.04441	72.08245	394.75	454.0	455.0
2568.0	5146.558	0.0444	72.06622	395.0	455.0	455.0
2570.0	5150.558	0.04439	72.04999	395.25	455.0	455.0
2571.0	5152.558	0.04439	72.04999	395.5	455.0	456.0
2572.0	5154.558	0.04438	72.03376	395.75	455.0	456.0
2573.0	5156.558	0.04438	72.03376	396.0	456.0	456.0
2574.0	5158.558	0.04437	72.01753	396.25	456.0	456.0
2575.0	5160.558	0.04437	72.01753	396.5	456.0	456.0
2576.0	5162.558	0.04437	72.01753	396.75	456.0	456.0
2577.0	5164.558	0.04436	72.0013	397.0	457.0	456.0
2578.0	5166.558	0.04436	72.0013	397.25	457.0	457.0
2581.0	5172.558	0.04437	72.01753	397.5	457.0	457.0
2582.0	5174.558	0.04438	72.03376	397.75	457.0	457.0
2584.0	5178.558	0.04439	72.04999	398.0	457.0	458.0
2585.0	5180.558	0.04439	72.04999	398.25	458.0	458.0
2587.0	5184.558	0.04438	72.03376	398.5	458.0	458.0
2588.0	5186.558	0.04438	72.03376	398.75	458.0	458.0
2589.0	5188.558	0.04438	72.03376	399.0	458.0	458.0
2591.0	5192.558	0.04437	72.01753	399.25	459.0	459.0
2592.0	5194.558	0.04436	72.0013	399.5	459.0	459.0
2594.0	5198.558	0.04435	71.98507	399.75	459.0	459.0
2596.0	5202.558	0.04435	71.98507	400.0	459.0	460.0
2598.0	5206.558	0.04435	71.98507	400.25	461.0	460.0
2609.0	5228.558	0.04431	71.92014	400.5	461.0	462.0
2610.0	5230.558	0.04431	71.92014	401.0	461.0	462.0
2611.0	5232.558	0.04429	71.88768	401.25	462.0	462.0
2612.0	5234.558	0.04428	71.87145	401.75	462.0	462.0
2614.0	5238.558	0.04427	71.85522	402.25	463.0	463.0
2616.0	5242.558	0.04425	71.82276	402.75	463.0	463.0
2617.0	5244.558	0.04425	71.82276	403.0	463.0	463.0
2619.0	5248.558	0.04424	71.80652	403.25	464.0	463.0
2620.0	5250.558	0.04425	71.82276	403.5	464.0	464.0
2623.0	5256.558	0.04425	71.82276	403.75	464.0	464.0
2626.0	5262.558	0.04424	71.80652	404.0	464.0	465.0
2627.0	5264.558	0.04424	71.80652	404.25	464.0	465.0
2629.0	5268.558	0.04422	71.77406	404.75	465.0	465.0
2631.0	5272.558	0.04421	71.75783	405.0	465.0	465.0
2632.0	5274.558	0.04421	71.75783	405.25	465.0	466.0
2633.0	5276.558	0.04421	71.75783	405.5	465.0	466.0
2634.0	5278.558	0.04421	71.75783	405.75	466.0	466.0
2635.0	5280.558	0.0442	71.7416	406.25	466.0	466.0
2638.0	5286.558	0.04417	71.69291	406.5	467.0	467.0
2639.0	5288.558	0.04416	71.67668	406.75	467.0	467.0
2640.0	5290.558	0.04416	71.67668	407.0	467.0	467.0
2642.0	5294.558	0.04416	71.67668	407.25	467.0	467.0
2644.0	5298.558	0.04417	71.69291	407.5	467.0	468.0
2646.0	5302.558	0.04417	71.69291	407.75	467.0	468.0
2647.0	5304.558	0.04417	71.69291	408.0	467.0	468.0
2648.0	5306.558	0.04416	71.67668	408.25	468.0	468.0
2649.0	5308.558	0.04415	71.66044	408.5	468.0	468.0
2650.0	5310.558	0.04414	71.64421	408.75	468.0	469.0
2651.0	5312.558	0.04412	71.61175	409.0	469.0	469.0
2652.0	5314.558	0.04411	71.59552	409.25	469.0	469.0
2653.0	5316.558	0.04411	71.59552	409.5	469.0	469.0
2654.0	5318.558	0.04412	71.61175	409.75	470.0	469.0
2656.0	5322.558	0.04412	71.61175	410.0	470.0	470.0
2658.0	5326.558	0.04412	71.61175	410.25	470.0	470.0
2659.0	5328.558	0.04411	71.59552	410.5	470.0	470.0
2662.0	5334.558	0.0441	71.57929	410.75	470.0	471.0
2663.0	5336.558	0.04411	71.59552	411.0	470.0	471.0
2664.0	5338.558	0.04411	71.59552	411.25	470.0	471.0
2666.0	5342.558	0.04411	71.59552	411.5	471.0	471.0
2667.0	5344.558	0.0441	71.57929	411.75	471.0	471.0
2668.0	5346.558	0.0441	71.57929	412.0	471.0	472.0
2669.0	5348.558	0.0441	71.57929	412.25	472.0	472.0
2670.0	5350.558	0.0441	71.57929	412.5	472.0	472.0
2671.0	5352.558	0.0441	71.57929	412.75	472.0	472.0
2673.0	5356.558	0.04408	71.54683	413.0	472.0	472.0
2674.0	5358.558	0.04408	71.54683	413.25	472.0	473.0
2675.0	5360.558	0.04408	71.54683	413.5	473.0	473.0
2677.0	5364.558	0.04407	71.5306	413.75	473.0	473.0
2678.0	5366.558	0.04407	71.5306	414.0	473.0	473.0
2680.0	5370.558	0.04406	71.51436	414.25	474.0	474.0
2682.0	5374.558	0.04405	71.49813	414.5	474.0	474.0
2683.0	5376.558	0.04405	71.49813	414.75	474.0	474.0
2685.0	5380.558	0.04405	71.49813	415.0	474.0	474.0
2686.0	5382.558	0.04405	71.49813	415.25	474.0	475.0
2688.0	5386.558	0.04404	71.4819	415.5	474.0	475.0
2689.0	5388.558	0.04403	71.46567	415.75	475.0	475.0
2690.0	5390.558	0.04403	71.46567	416.0	475.0	475.0
2692.0	5394.558	0.04402	71.44944	416.25	475.0	476.0
2693.0	5396.558	0.04401	71.43321	416.5	476.0	476.0
2694.0	5398.558	0.04401	71.43321	416.75	476.0	476.0
2695.0	5400.558	0.04402	71.44944	417.0	476.0	476.0
2697.0	5404.558	0.044	71.41698	417.25	476.0	476.0
2699.0	5408.558	0.044	71.41698	417.5	477.0	477.0
2700.0	5410.558	0.044	71.41698	417.75	477.0	477.0
2702.0	5414.558	0.044	71.41698	418.0	477.0	477.0
2703.0	5416.558	0.044	71.41698	418.25	477.0	477.0
2705.0	5420.558	0.04399	71.40075	418.5	477.0	478.0
2706.0	5422.558	0.04399	71.40075	418.75	478.0	478.0
2707.0	5424.558	0.04399	71.40075	419.0	478.0	478.0
2709.0	5428.558	0.04396	71.35205	419.25	478.0	478.0
2710.0	5430.558	0.04395	71.33582	419.5	478.0	479.0
2711.0	5432.558	0.04395	71.33582	419.75	478.0	479.0
2712.0	5434.558	0.04395	71.33582	420.0	478.0	479.0
2713.0	5436.558	0.04394	71.31959	420.25	478.0	479.0
2715.0	5440.558	0.04392	71.28713	420.5	479.0	479.0
2716.0	5442.558	0.04392	71.28713	420.75	479.0	480.0
2717.0	5444.558	0.04392	71.28713	421.25	480.0	480.0
2718.0	5446.558	0.04392	71.28713	421.5	480.0	480.0
2719.0	5448.558	0.04393	71.30336	421.75	480.0	480.0
2720.0	5450.558	0.04393	71.30336	422.0	480.0	480.0
2722.0	5454.558	0.04392	71.28713	422.25	481.0	481.0
2723.0	5456.558	0.04392	71.28713	422.5	481.0	481.0
2725.0	5460.558	0.04392	71.28713	422.75	481.0	481.0
2728.0	5466.558	0.0439	71.25467	423.0	481.0	482.0
2730.0	5470.558	0.0439	71.25467	423.25	481.0	482.0
2731.0	5472.558	0.0439	71.25467	423.5	481.0	482.0
2732.0	5474.558	0.0439	71.25467	423.75	482.0	482.0
2733.0	5476.558	0.04389	71.23844	424.0	482.0	482.0
2734.0	5478.558	0.04389	71.23844	424.25	482.0	483.0
2735.0	5480.558	0.04388	71.2222	424.5	483.0	483.0
2736.0	5482.558	0.04387	71.20597	424.75	483.0	483.0
2737.0	5484.558	0.04386	71.18974	425.0	483.0	483.0
2739.0	5488.558	0.04386	71.18974	425.25	483.0	483.0
2741.0	5492.558	0.04385	71.17351	425.5	484.0	484.0
2742.0	5494.558	0.04384	71.15728	425.75	484.0	484.0
2744.0	5498.558	0.04382	71.12482	426.0	484.0	484.0
2746.0	5502.558	0.04382	71.12482	426.25	485.0	485.0
2748.0	5506.558	0.04382	71.12482	426.5	485.0	485.0
2750.0	5510.558	0.04384	71.15728	426.75	485.0	485.0
2752.0	5514.558	0.04383	71.14105	427.0	485.0	486.0
2753.0	5516.558	0.04382	71.12482	427.25	485.0	486.0
2754.0	5518.558	0.0438	71.09236	427.5	485.0	486.0
2755.0	5520.558	0.04379	71.07612	427.75	486.0	486.0
2757.0	5524.558	0.04379	71.07612	428.0	486.0	486.0
2758.0	5526.558	0.04378	71.05989	428.25	486.0	487.0
2759.0	5528.558	0.04379	71.07612	428.5	487.0	487.0
2760.0	5530.558	0.04379	71.07612	428.75	487.0	487.0
2762.0	5534.558	0.04377	71.04366	429.0	487.0	487.0
2763.0	5536.558	0.04377	71.04366	429.25	487.0	487.0
2764.0	5538.558	0.04376	71.02743	429.5	487.0	488.0
2766.0	5542.558	0.04378	71.05989	430.0	488.0	488.0
2768.0	5546.559	0.04377	71.04366	430.25	488.0	488.0
2770.0	5550.559	0.04375	71.0112	430.75	488.0	489.0
2772.0	5554.559	0.04376	71.02743	431.0	489.0	489.0
2773.0	5556.559	0.04375	71.0112	431.25	489.0	489.0
2775.0	5560.559	0.04374	70.99497	431.5	489.0	489.0
2777.0	5564.559	0.04375	71.0112	431.75	489.0	490.0
2778.0	5566.559	0.04375	71.0112	432.0	489.0	490.0
2779.0	5568.559	0.04375	71.0112	432.25	490.0	490.0
2780.0	5570.559	0.04374	70.99497	432.5	490.0	490.0
2781.0	5572.559	0.04373	70.97874	432.75	490.0	490.0
2782.0	5574.559	0.04371	70.94627	433.0	490.0	491.0
2784.0	5578.559	0.04369	70.91381	433.25	491.0	491.0
2785.0	5580.559	0.04369	70.91381	433.5	491.0	491.0
2786.0	5582.559	0.04369	70.91381	433.75	491.0	491.0
2788.0	5586.559	0.04368	70.89758	434.0	492.0	492.0
2789.0	5588.559	0.04368	70.89758	434.25	492.0	492.0
2792.0	5594.559	0.0437	70.93004	434.5	492.0	492.0
2794.0	5598.559	0.0437	70.93004	434.75	492.0	493.0
2796.0	5602.559	0.04369	70.91381	435.0	492.0	493.0
2797.0	5604.559	0.04368	70.89758	435.25	493.0	493.0
2798.0	5606.559	0.04368	70.89758	435.5	493.0	493.0
2799.0	5608.559	0.04367	70.88135	435.75	493.0	493.0
2800.0	5610.559	0.04367	70.88135	436.0	493.0	494.0
2801.0	5612.559	0.04366	70.86512	436.25	494.0	494.0
2802.0	5614.559	0.04365	70.84889	436.5	494.0	494.0
2803.0	5616.559	0.04364	70.83266	436.75	494.0	494.0
2806.0	5622.559	0.04361	70.78396	437.0	494.0	495.0
2807.0	5624.559	0.04359	70.7515	437.25	494.0	495.0
2809.0	5628.559	0.0436	70.76773	437.5	495.0	495.0
2810.0	5630.559	0.04364	70.83266	437.75	495.0	495.0
2812.0	5634.56	0.04364	70.83266	438.0	496.0	496.0
2813.0	5636.561	0.0436	70.76773	438.25	496.0	496.0
2815.0	5640.561	0.04349	70.58919	438.5	496.0	496.0
2817.0	5644.562	0.04343	70.4918	438.75	496.0	496.0
2819.0	5648.562	0.04342	70.47557	439.0	496.0	497.0
2820.0	5650.562	0.04347	70.55673	439.25	496.0	497.0
2821.0	5652.562	0.04352	70.63788	439.5	497.0	497.0
2822.0	5654.562	0.04357	70.71904	439.75	497.0	497.0
2823.0	5656.562	0.0436	70.76773	440.0	497.0	497.0
2825.0	5660.562	0.04362	70.80019	440.25	498.0	498.0
2826.0	5662.562	0.04362	70.80019	440.5	497.0	498.0
2827.0	5664.562	0.04361	70.78396	440.75	498.0	498.0
2828.0	5666.562	0.04359	70.7515	441.0	498.0	498.0
2831.0	5672.562	0.04357	70.71904	441.25	499.0	499.0
2832.0	5674.562	0.04358	70.73527	441.5	499.0	499.0
2835.0	5680.562	0.04358	70.73527	441.75	499.0	499.0
2836.0	5682.562	0.04358	70.73527	442.0	499.0	499.0
2838.0	5686.562	0.04356	70.70281	442.25	499.0	500.0
2839.0	5688.562	0.04355	70.68658	442.5	499.0	500.0
2840.0	5690.563	0.04355	70.68658	443.0	500.0	500.0
2842.0	5694.565	0.04355	70.68658	443.5	500.0	500.0
2843.0	5696.565	0.04355	70.68658	443.75	501.0	501.0
2844.0	5698.566	0.04356	70.70281	444.0	501.0	501.0
2845.0	5700.566	0.04357	70.71904	444.25	501.0	501.0
2847.0	5704.566	0.04355	70.68658	444.5	501.0	501.0
2848.0	5706.566	0.04355	70.68658	444.75	502.0	501.0
2849.0	5708.566	0.04353	70.65411	445.0	502.0	502.0
2850.0	5710.566	0.04351	70.62165	445.25	502.0	502.0
2852.0	5714.566	0.04349	70.58919	445.5	502.0	502.0
2853.0	5716.566	0.04349	70.58919	445.75	502.0	502.0
2855.0	5720.566	0.04348	70.57296	446.0	503.0	503.0
2857.0	5724.567	0.04347	70.55673	446.25	503.0	503.0
2859.0	5728.567	0.04348	70.57296	446.5	503.0	503.0
2861.0	5732.567	0.04347	70.55673	446.75	503.0	504.0
2862.0	5734.567	0.04345	70.52427	447.0	504.0	504.0
2864.0	5738.567	0.04347	70.55673	447.25	504.0	504.0
2866.0	5742.567	0.04349	70.58919	447.5	504.0	504.0
2867.0	5744.567	0.04348	70.57296	447.75	504.0	505.0
2868.0	5746.567	0.04348	70.57296	448.0	504.0	505.0
2869.0	5748.567	0.04347	70.55673	448.25	505.0	505.0
2870.0	5750.567	0.04346	70.5405	448.5	505.0	505.0
2871.0	5752.567	0.04344	70.50803	448.75	505.0	505.0
2872.0	5754.567	0.04342	70.47557	449.0	506.0	505.0
2873.0	5756.567	0.04341	70.45934	449.25	506.0	506.0
2874.0	5758.567	0.04341	70.45934	449.5	506.0	506.0
2875.0	5760.567	0.04341	70.45934	449.75	506.0	506.0
2877.0	5764.567	0.0434	70.44311	450.0	506.0	506.0
2878.0	5766.567	0.04341	70.45934	450.25	506.0	506.0
2880.0	5770.567	0.0434	70.44311	450.5	507.0	507.0
2881.0	5772.567	0.04339	70.42688	450.75	507.0	507.0
2883.0	5776.567	0.0434	70.44311	451.0	507.0	507.0
2884.0	5778.567	0.0434	70.44311	451.25	508.0	507.0
2886.0	5782.567	0.04338	70.41065	451.5	508.0	508.0
2887.0	5784.567	0.04338	70.41065	451.75	508.0	508.0
2889.0	5788.568	0.04336	70.37819	452.0	508.0	508.0
2891.0	5792.568	0.04333	70.32949	452.25	508.0	509.0
2892.0	5794.569	0.04333	70.32949	452.5	509.0	509.0
2894.0	5798.569	0.04334	70.34572	452.75	509.0	509.0
2895.0	5800.569	0.04333	70.32949	453.0	509.0	509.0
2897.0	5804.569	0.04332	70.31326	453.25	509.0	510.0
2898.0	5806.569	0.04332	70.31326	453.5	510.0	510.0
2899.0	5808.569	0.04332	70.31326	453.75	510.0	510.0
2900.0	5810.569	0.0433	70.2808	454.0	510.0	510.0
2901.0	5812.569	0.04328	70.24834	454.25	510.0	510.0
2903.0	5816.569	0.04327	70.23211	454.5	510.0	511.0
2904.0	5818.569	0.04328	70.24834	454.75	511.0	511.0
2905.0	5820.569	0.04328	70.24834	455.0	511.0	511.0
2907.0	5824.569	0.04326	70.21587	455.25	511.0	511.0
2908.0	5826.569	0.04326	70.21587	455.5	512.0	511.0
2911.0	5832.569	0.04325	70.19964	455.75	512.0	512.0
2913.0	5836.569	0.04325	70.19964	456.0	512.0	512.0
2915.0	5840.569	0.04322	70.15095	456.25	512.0	513.0
2916.0	5842.569	0.04321	70.13472	456.5	512.0	513.0
2917.0	5844.569	0.0432	70.11849	456.75	513.0	513.0
2918.0	5846.569	0.04319	70.10226	457.0	513.0	513.0
2919.0	5848.569	0.0432	70.11849	457.25	513.0	513.0
2920.0	5850.569	0.04321	70.13472	457.5	513.0	513.0
2921.0	5852.569	0.0432	70.11849	457.75	513.0	514.0
2922.0	5854.569	0.04319	70.10226	458.0	514.0	514.0
2923.0	5856.569	0.04318	70.08602	458.25	514.0	514.0
2925.0	5860.569	0.04318	70.08602	458.5	515.0	514.0
2928.0	5866.569	0.04319	70.10226	458.75	515.0	515.0
2930.0	5870.569	0.04319	70.10226	459.0	515.0	515.0
2933.0	5876.569	0.04318	70.08602	459.25	515.0	516.0
2935.0	5880.569	0.04321	70.13472	459.5	515.0	516.0
2936.0	5882.569	0.04321	70.13472	460.0	516.0	516.0
2938.0	5886.569	0.04322	70.15095	460.5	516.0	516.0
