05/07/2023 14:07:08
User name: Gabs
Comments: programa 3
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
3437.0	6874.06	0.1267	80.44444	584.5	633.0	633.0
3439.0	6878.06	0.1267	80.44444	584.75	633.0	633.0
3442.0	6884.06	0.1267	80.44444	585.0	633.0	633.0
3443.0	6886.06	0.1267	80.44444	585.25	633.0	634.0
3444.0	6888.06	0.1267	80.44444	585.5	634.0	634.0
3446.0	6892.06	0.1266	80.38095	585.75	634.0	634.0
3448.0	6896.06	0.1266	80.38095	586.0	634.0	634.0
3449.0	6898.06	0.1266	80.38095	586.25	635.0	635.0
3451.0	6902.06	0.1265	80.31746	586.5	635.0	635.0
3452.0	6904.06	0.1266	80.38095	586.75	635.0	635.0
3454.0	6908.06	0.1265	80.31746	587.0	636.0	636.0
3455.0	6910.06	0.1265	80.31746	587.25	635.0	636.0
3457.0	6914.06	0.1265	80.31746	587.5	636.0	636.0
3458.0	6916.06	0.1265	80.31746	587.75	636.0	636.0
3459.0	6918.06	0.1265	80.31746	588.0	636.0	636.0
3460.0	6920.06	0.1265	80.31746	588.25	637.0	637.0
3462.0	6924.06	0.1264	80.25397	588.5	637.0	637.0
3463.0	6926.06	0.1264	80.25397	588.75	637.0	637.0
3465.0	6930.06	0.1264	80.25397	589.0	637.0	637.0
3467.0	6934.06	0.1265	80.31746	589.25	637.0	638.0
3468.0	6936.06	0.1265	80.31746	589.75	637.0	638.0
3470.0	6940.06	0.1265	80.31746	590.0	638.0	638.0
3472.0	6944.06	0.1265	80.31746	590.25	638.0	639.0
3473.0	6946.06	0.1265	80.31746	590.5	639.0	639.0
3474.0	6948.06	0.1265	80.31746	590.75	638.0	639.0
3475.0	6950.06	0.1265	80.31746	591.0	639.0	639.0
3476.0	6952.06	0.1265	80.31746	591.25	639.0	639.0
3478.0	6956.06	0.1265	80.31746	591.5	640.0	640.0
3479.0	6958.06	0.1265	80.31746	591.75	639.0	640.0
3480.0	6960.06	0.1265	80.31746	592.0	640.0	640.0
3483.0	6966.06	0.1265	80.31746	592.25	640.0	640.0
3484.0	6968.06	0.1265	80.31746	592.5	640.0	641.0
3485.0	6970.06	0.1265	80.31746	592.75	640.0	641.0
3487.0	6974.06	0.1265	80.31746	593.0	641.0	641.0
3488.0	6976.06	0.1264	80.25397	593.25	641.0	641.0
3489.0	6978.06	0.1264	80.25397	593.5	641.0	641.0
3491.0	6982.06	0.1264	80.25397	593.75	642.0	642.0
3492.0	6984.06	0.1264	80.25397	594.0	642.0	642.0
3493.0	6986.06	0.1264	80.25397	594.25	642.0	642.0
3495.0	6990.06	0.1264	80.25397	594.5	642.0	642.0
3496.0	6992.06	0.1264	80.25397	594.75	643.0	643.0
3497.0	6994.06	0.1264	80.25397	595.0	643.0	643.0
3500.0	7000.06	0.1263	80.19048	595.25	643.0	643.0
3502.0	7004.06	0.1264	80.25397	595.5	643.0	644.0
3503.0	7006.06	0.1264	80.25397	595.75	643.0	644.0
3505.0	7010.06	0.1264	80.25397	596.25	643.0	644.0
3507.0	7014.06	0.1264	80.25397	596.75	643.0	644.0
3508.0	7016.06	0.1264	80.25397	597.0	643.0	645.0
3509.0	7018.06	0.1264	80.25397	597.25	644.0	645.0
3510.0	7020.06	0.1264	80.25397	597.5	644.0	645.0
3511.0	7022.06	0.1264	80.25397	598.0	645.0	645.0
3512.0	7024.06	0.1264	80.25397	598.25	645.0	645.0
3513.0	7026.06	0.1264	80.25397	598.75	645.0	645.0
3514.0	7028.06	0.1264	80.25397	599.0	645.0	646.0
3516.0	7032.06	0.1264	80.25397	599.5	646.0	646.0
3518.0	7036.06	0.1264	80.25397	599.75	647.0	646.0
3519.0	7038.06	0.1265	80.31746	600.0	646.0	646.0
3522.0	7044.06	0.1265	80.31746	600.25	647.0	647.0
3526.0	7052.06	0.1264	80.25397	600.5	647.0	648.0
3527.0	7054.06	0.1264	80.25397	600.75	647.0	648.0
3528.0	7056.06	0.1264	80.25397	601.0	647.0	648.0
3530.0	7060.06	0.1264	80.25397	601.25	647.0	648.0
3531.0	7062.06	0.1264	80.25397	601.5	648.0	648.0
3532.0	7064.06	0.1264	80.25397	601.75	648.0	649.0
3533.0	7066.06	0.1264	80.25397	602.0	648.0	649.0
3534.0	7068.06	0.1264	80.25397	602.25	648.0	649.0
3535.0	7070.06	0.1264	80.25397	602.5	649.0	649.0
3536.0	7072.06	0.1263	80.19048	602.75	649.0	649.0
3537.0	7074.06	0.1263	80.19048	603.25	649.0	649.0
3539.0	7078.06	0.1263	80.19048	603.5	649.0	650.0
3541.0	7082.06	0.1263	80.19048	603.75	650.0	650.0
3542.0	7084.06	0.1263	80.19048	604.0	650.0	650.0
3544.0	7088.06	0.1263	80.19048	604.25	650.0	651.0
3546.0	7092.06	0.1263	80.19048	604.5	651.0	651.0
3549.0	7098.06	0.1263	80.19048	604.75	651.0	651.0
3551.0	7102.06	0.1263	80.19048	605.0	651.0	652.0
3553.0	7106.06	0.1263	80.19048	605.25	652.0	652.0
3556.0	7112.06	0.1263	80.19048	605.5	652.0	653.0
3557.0	7114.06	0.1262	80.12698	605.75	652.0	653.0
3559.0	7118.06	0.1264	80.25397	606.0	652.0	653.0
3560.0	7120.06	0.1263	80.19048	606.25	653.0	653.0
3562.0	7124.06	0.1262	80.12698	606.5	654.0	654.0
3563.0	7126.06	0.1263	80.19048	606.75	653.0	654.0
3564.0	7128.06	0.1264	80.25397	607.0	654.0	654.0
3565.0	7130.06	0.1264	80.25397	607.25	653.0	654.0
3566.0	7132.06	0.1264	80.25397	607.5	654.0	654.0
3567.0	7134.06	0.1264	80.25397	607.75	654.0	654.0
3568.0	7136.06	0.1264	80.25397	608.0	654.0	655.0
3569.0	7138.06	0.1264	80.25397	608.25	654.0	655.0
3570.0	7140.06	0.1264	80.25397	608.5	655.0	655.0
3571.0	7142.06	0.1264	80.25397	608.75	655.0	655.0
3573.0	7146.06	0.1264	80.25397	609.0	655.0	655.0
3574.0	7148.06	0.1264	80.25397	609.25	655.0	656.0
3575.0	7150.06	0.1264	80.25397	609.5	655.0	656.0
3577.0	7154.06	0.1263	80.19048	609.75	656.0	656.0
3579.0	7158.06	0.1263	80.19048	610.0	656.0	656.0
3580.0	7160.06	0.1263	80.19048	610.25	656.0	657.0
3581.0	7162.06	0.1263	80.19048	610.5	657.0	657.0
3583.0	7166.06	0.1263	80.19048	610.75	657.0	657.0
3587.0	7174.06	0.1263	80.19048	611.0	657.0	658.0
3588.0	7176.06	0.1263	80.19048	611.25	657.0	658.0
3589.0	7178.06	0.1263	80.19048	611.5	657.0	658.0
3591.0	7182.06	0.1263	80.19048	611.75	658.0	658.0
3592.0	7184.06	0.1263	80.19048	612.0	658.0	659.0
3594.0	7188.06	0.1263	80.19048	612.25	659.0	659.0
3595.0	7190.06	0.1263	80.19048	612.5	659.0	659.0
3596.0	7192.06	0.1263	80.19048	612.75	659.0	659.0
3599.0	7198.06	0.1262	80.12698	613.0	659.0	660.0
3600.0	7200.06	0.1262	80.12698	613.25	660.0	660.0
3603.0	7206.06	0.1262	80.12698	613.5	660.0	660.0
3605.0	7210.06	0.1262	80.12698	613.75	660.0	661.0
3606.0	7212.06	0.1262	80.12698	614.0	660.0	661.0
3607.0	7214.06	0.1262	80.12698	614.25	661.0	661.0
3609.0	7218.06	0.1262	80.12698	614.5	661.0	661.0
3610.0	7220.06	0.1261	80.06349	614.75	661.0	662.0
3611.0	7222.06	0.1261	80.06349	615.0	661.0	662.0
3612.0	7224.06	0.1261	80.06349	615.25	662.0	662.0
3613.0	7226.06	0.1261	80.06349	615.5	662.0	662.0
3614.0	7228.06	0.1261	80.06349	615.75	662.0	662.0
3616.0	7232.06	0.1262	80.12698	616.0	662.0	663.0
3617.0	7234.06	0.1262	80.12698	616.25	663.0	663.0
3618.0	7236.06	0.1262	80.12698	616.5	663.0	663.0
3620.0	7240.06	0.1262	80.12698	616.75	663.0	663.0
3622.0	7244.06	0.1262	80.12698	617.0	663.0	664.0
3624.0	7248.06	0.1262	80.12698	617.25	664.0	664.0
3626.0	7252.06	0.1262	80.12698	617.5	664.0	664.0
3627.0	7254.06	0.1262	80.12698	617.75	664.0	664.0
3629.0	7258.06	0.1262	80.12698	618.0	664.0	665.0
3631.0	7262.06	0.1262	80.12698	618.25	664.0	665.0
3632.0	7264.06	0.1262	80.12698	618.5	665.0	665.0
3634.0	7268.06	0.1261	80.06349	618.75	665.0	666.0
3635.0	7270.06	0.1261	80.06349	619.0	665.0	666.0
3636.0	7272.06	0.1261	80.06349	619.25	666.0	666.0
3637.0	7274.06	0.1261	80.06349	619.5	665.0	666.0
3638.0	7276.06	0.1261	80.06349	619.75	666.0	666.0
3639.0	7278.06	0.1261	80.06349	620.0	666.0	666.0
3641.0	7282.06	0.1261	80.06349	620.25	667.0	667.0
3642.0	7284.06	0.1261	80.06349	620.5	666.0	667.0
3643.0	7286.06	0.1261	80.06349	620.75	667.0	667.0
3644.0	7288.06	0.1262	80.12698	621.0	667.0	667.0
3646.0	7292.06	0.1262	80.12698	621.25	668.0	668.0
3648.0	7296.06	0.1261	80.06349	621.5	668.0	668.0
3650.0	7300.06	0.1261	80.06349	621.75	668.0	668.0
3652.0	7304.06	0.1261	80.06349	622.0	668.0	669.0
3654.0	7308.06	0.1261	80.06349	622.25	668.0	669.0
3655.0	7310.06	0.1261	80.06349	622.5	668.0	669.0
3656.0	7312.06	0.126	80.0	622.75	669.0	669.0
3658.0	7316.06	0.126	80.0	623.0	669.0	670.0
3659.0	7318.06	0.126	80.0	623.25	669.0	670.0
3660.0	7320.06	0.126	80.0	623.5	670.0	670.0
3662.0	7324.06	0.1261	80.06349	623.75	670.0	670.0
3664.0	7328.06	0.1261	80.06349	624.0	670.0	671.0
3666.0	7332.06	0.1262	80.12698	624.25	670.0	671.0
3667.0	7334.06	0.1262	80.12698	624.5	671.0	671.0
3669.0	7338.06	0.1263	80.19048	624.75	671.0	671.0
3671.0	7342.06	0.1263	80.19048	625.0	671.0	672.0
3672.0	7344.06	0.1262	80.12698	625.25	671.0	672.0
3673.0	7346.06	0.1262	80.12698	625.75	671.0	672.0
3674.0	7348.06	0.1262	80.12698	626.0	671.0	672.0
3675.0	7350.06	0.1263	80.19048	626.25	671.0	673.0
3676.0	7352.06	0.1262	80.12698	626.5	671.0	673.0
3677.0	7354.06	0.1262	80.12698	626.75	671.0	673.0
3678.0	7356.06	0.1262	80.12698	627.0	672.0	673.0
3679.0	7358.06	0.1262	80.12698	627.5	673.0	673.0
3680.0	7360.06	0.1261	80.06349	627.75	673.0	673.0
3681.0	7362.06	0.1261	80.06349	628.0	673.0	674.0
3682.0	7364.06	0.1261	80.06349	628.25	673.0	674.0
3683.0	7366.06	0.1261	80.06349	628.5	674.0	674.0
3684.0	7368.06	0.1261	80.06349	628.75	673.0	674.0
3685.0	7370.06	0.1261	80.06349	629.0	674.0	674.0
3686.0	7372.06	0.1261	80.06349	629.25	674.0	674.0
3687.0	7374.06	0.1261	80.06349	629.5	674.0	675.0
3688.0	7376.06	0.1261	80.06349	629.75	675.0	675.0
3690.0	7380.06	0.1261	80.06349	630.0	675.0	675.0
3691.0	7382.06	0.1261	80.06349	630.25	675.0	675.0
3692.0	7384.06	0.1261	80.06349	630.5	675.0	675.0
3694.0	7388.06	0.1261	80.06349	630.75	675.0	676.0
3696.0	7392.06	0.126	80.0	631.0	676.0	676.0
3698.0	7396.06	0.126	80.0	631.25	676.0	676.0
3701.0	7402.06	0.126	80.0	631.5	676.0	677.0
3703.0	7406.06	0.1261	80.06349	631.75	676.0	677.0
3705.0	7410.06	0.1261	80.06349	632.0	677.0	678.0
3706.0	7412.06	0.1261	80.06349	632.25	677.0	678.0
3707.0	7414.06	0.1261	80.06349	632.5	677.0	678.0
3709.0	7418.06	0.1261	80.06349	633.0	678.0	678.0
3711.0	7422.06	0.1261	80.06349	633.25	678.0	679.0
3713.0	7426.06	0.1261	80.06349	633.5	678.0	679.0
3715.0	7430.06	0.1261	80.06349	633.75	679.0	679.0
3717.0	7434.06	0.1261	80.06349	634.0	679.0	680.0
3719.0	7438.06	0.1261	80.06349	634.25	679.0	680.0
3720.0	7440.06	0.1261	80.06349	634.5	679.0	680.0
3722.0	7444.06	0.1261	80.06349	634.75	680.0	680.0
3723.0	7446.06	0.1261	80.06349	635.0	680.0	681.0
3725.0	7450.06	0.1261	80.06349	635.25	680.0	681.0
3726.0	7452.06	0.1261	80.06349	635.5	680.0	681.0
3728.0	7456.06	0.1261	80.06349	635.75	681.0	681.0
3729.0	7458.06	0.1261	80.06349	636.0	681.0	682.0
3730.0	7460.06	0.1261	80.06349	636.25	681.0	682.0
3731.0	7462.06	0.1261	80.06349	636.5	681.0	682.0
3732.0	7464.06	0.1261	80.06349	636.75	682.0	682.0
3734.0	7468.06	0.1261	80.06349	637.0	682.0	682.0
3735.0	7470.06	0.1261	80.06349	637.25	682.0	683.0
3737.0	7474.06	0.1261	80.06349	637.5	683.0	683.0
3738.0	7476.06	0.1261	80.06349	637.75	683.0	683.0
3740.0	7480.06	0.1261	80.06349	638.0	683.0	683.0
3742.0	7484.06	0.1261	80.06349	638.25	683.0	684.0
3744.0	7488.06	0.1261	80.06349	638.5	684.0	684.0
3747.0	7494.06	0.1261	80.06349	638.75	684.0	685.0
3748.0	7496.06	0.1261	80.06349	639.0	684.0	685.0
3749.0	7498.06	0.1261	80.06349	639.25	684.0	685.0
3750.0	7500.06	0.1261	80.06349	639.5	684.0	685.0
3752.0	7504.06	0.1261	80.06349	639.75	685.0	685.0
3753.0	7506.06	0.1261	80.06349	640.0	685.0	686.0
3755.0	7510.06	0.126	80.0	640.25	685.0	686.0
3756.0	7512.06	0.126	80.0	640.5	686.0	686.0
3758.0	7516.06	0.126	80.0	640.75	686.0	686.0
3760.0	7520.06	0.126	80.0	641.0	686.0	687.0
3761.0	7522.06	0.126	80.0	641.25	687.0	687.0
3762.0	7524.06	0.126	80.0	641.5	686.0	687.0
3764.0	7528.06	0.126	80.0	641.75	686.0	687.0
3766.0	7532.06	0.126	80.0	642.0	687.0	688.0
3768.0	7536.06	0.126	80.0	642.25	687.0	688.0
3769.0	7538.06	0.126	80.0	642.5	688.0	688.0
3770.0	7540.06	0.126	80.0	642.75	687.0	688.0
3772.0	7544.06	0.126	80.0	643.0	688.0	689.0
3773.0	7546.06	0.126	80.0	643.25	689.0	689.0
3774.0	7548.06	0.126	80.0	643.5	688.0	689.0
3775.0	7550.06	0.126	80.0	643.75	689.0	689.0
3777.0	7554.06	0.126	80.0	644.0	689.0	690.0
3778.0	7556.06	0.126	80.0	644.25	689.0	690.0
3780.0	7560.06	0.126	80.0	644.5	690.0	690.0
3781.0	7562.06	0.126	80.0	644.75	690.0	690.0
3784.0	7568.06	0.126	80.0	645.0	690.0	691.0
3786.0	7572.06	0.1259	79.93651	645.25	690.0	691.0
3787.0	7574.06	0.1259	79.93651	645.5	691.0	691.0
3789.0	7578.06	0.1259	79.93651	646.0	691.0	692.0
3791.0	7582.06	0.1259	79.93651	646.25	691.0	692.0
3792.0	7584.06	0.1259	79.93651	646.5	692.0	692.0
3793.0	7586.06	0.1259	79.93651	646.75	692.0	692.0
3794.0	7588.06	0.1259	79.93651	647.0	692.0	692.0
3795.0	7590.06	0.1259	79.93651	647.25	692.0	693.0
3796.0	7592.06	0.1259	79.93651	647.5	693.0	693.0
3797.0	7594.06	0.1259	79.93651	647.75	692.0	693.0
3798.0	7596.06	0.1259	79.93651	648.0	693.0	693.0
3799.0	7598.06	0.1259	79.93651	648.25	693.0	693.0
3800.0	7600.06	0.1259	79.93651	648.5	693.0	693.0
3802.0	7604.06	0.1259	79.93651	648.75	693.0	694.0
3803.0	7606.06	0.1259	79.93651	649.0	693.0	694.0
3805.0	7610.06	0.1259	79.93651	649.5	693.0	694.0
3806.0	7612.06	0.1259	79.93651	649.75	693.0	694.0
3807.0	7614.06	0.1259	79.93651	650.0	694.0	695.0
3808.0	7616.06	0.1259	79.93651	650.25	694.0	695.0
3809.0	7618.06	0.1259	79.93651	650.5	694.0	695.0
3810.0	7620.06	0.1259	79.93651	650.75	695.0	695.0
3811.0	7622.06	0.1259	79.93651	651.0	694.0	695.0
3812.0	7624.06	0.1258	79.87302	651.25	695.0	695.0
3813.0	7626.06	0.1258	79.87302	651.75	695.0	696.0
3814.0	7628.06	0.1259	79.93651	652.0	695.0	696.0
3816.0	7632.06	0.1259	79.93651	652.25	696.0	696.0
3817.0	7634.06	0.1259	79.93651	652.5	696.0	696.0
3819.0	7638.06	0.1259	79.93651	652.75	696.0	697.0
3821.0	7642.06	0.1259	79.93651	653.0	697.0	697.0
3822.0	7644.06	0.126	80.0	653.25	696.0	697.0
3824.0	7648.06	0.1259	79.93651	653.5	697.0	697.0
3826.0	7652.06	0.1259	79.93651	653.75	697.0	
3827.0	7654.06	0.1259	79.93651	654.0	697.0	698.0
3829.0	7658.06	0.1259	79.93651	654.25	698.0	698.0
3831.0	7662.06	0.1259	79.93651	654.5	698.0	699.0
3835.0	7670.06	0.1258	79.87302	654.75	699.0	699.0
3838.0	7676.06	0.1258	79.87302	655.0	699.0	700.0
3839.0	7678.06	0.1258	79.87302	655.25	699.0	700.0
3841.0	7682.06	0.1258	79.87302	655.5	699.0	700.0
3843.0	7686.06	0.1258	79.87302	656.0	700.0	701.0
3844.0	7688.06	0.1257	79.80952	656.25	700.0	701.0
3846.0	7692.06	0.1257	79.80952	656.5	700.0	701.0
3847.0	7694.06	0.1257	79.80952	656.75	701.0	701.0
3848.0	7696.06	0.1257	79.80952	657.0	701.0	701.0
3849.0	7698.06	0.1257	79.80952	657.25	701.0	702.0
3850.0	7700.06	0.1258	79.87302	657.5	701.0	702.0
3852.0	7704.06	0.1258	79.87302	657.75	702.0	702.0
3853.0	7706.06	0.1258	79.87302	658.0	702.0	702.0
3855.0	7710.06	0.1258	79.87302	658.25	702.0	703.0
3857.0	7714.06	0.1258	79.87302	658.5	702.0	703.0
3859.0	7718.06	0.1258	79.87302	658.75	703.0	703.0
3861.0	7722.06	0.1258	79.87302	659.0	703.0	704.0
3863.0	7726.06	0.1258	79.87302	659.25	703.0	704.0
3864.0	7728.06	0.1258	79.87302	659.5	704.0	704.0
3866.0	7732.06	0.1258	79.87302	659.75	704.0	704.0
3868.0	7736.06	0.1258	79.87302	660.0	704.0	705.0
3869.0	7738.06	0.1258	79.87302	660.25	704.0	705.0
3870.0	7740.06	0.1258	79.87302	660.5	705.0	705.0
3871.0	7742.06	0.1258	79.87302	660.75	704.0	705.0
3873.0	7746.06	0.1257	79.80952	661.0	705.0	706.0
3874.0	7748.06	0.1257	79.80952	661.25	705.0	706.0
3875.0	7750.06	0.1257	79.80952	661.5	705.0	706.0
3876.0	7752.06	0.1257	79.80952	661.75	705.0	706.0
3877.0	7754.06	0.1258	79.87302	662.0	706.0	706.0
3879.0	7758.06	0.1258	79.87302	662.25	706.0	707.0
3880.0	7760.06	0.1258	79.87302	662.5	706.0	707.0
3881.0	7762.06	0.1258	79.87302	662.75	707.0	707.0
3883.0	7766.06	0.1258	79.87302	663.0	707.0	707.0
3887.0	7774.06	0.1257	79.80952	663.5	707.0	708.0
3889.0	7778.06	0.1257	79.80952	663.75	708.0	708.0
3891.0	7782.06	0.1257	79.80952	664.0	708.0	709.0
3892.0	7784.06	0.1257	79.80952	664.25	708.0	709.0
3893.0	7786.06	0.1257	79.80952	664.5	709.0	709.0
3894.0	7788.06	0.1257	79.80952	664.75	708.0	709.0
3896.0	7792.06	0.1257	79.80952	665.0	709.0	709.0
3898.0	7796.06	0.1257	79.80952	665.25	709.0	710.0
3900.0	7800.06	0.1258	79.87302	665.5	709.0	710.0
3901.0	7802.06	0.1258	79.87302	665.75	710.0	710.0
3903.0	7806.06	0.1257	79.80952	666.0	710.0	711.0
3905.0	7810.06	0.1257	79.80952	666.25	710.0	711.0
3906.0	7812.06	0.1258	79.87302	666.5	711.0	711.0
3907.0	7814.06	0.1258	79.87302	666.75	710.0	711.0
3908.0	7816.06	0.1258	79.87302	667.0	711.0	712.0
3910.0	7820.06	0.1257	79.80952	667.25	711.0	712.0
3911.0	7822.06	0.1257	79.80952	667.5	711.0	712.0
3912.0	7824.06	0.1258	79.87302	667.75	712.0	712.0
3913.0	7826.06	0.1258	79.87302	668.0	712.0	712.0
3915.0	7830.06	0.1258	79.87302	668.25	712.0	713.0
3916.0	7832.06	0.1258	79.87302	668.5	712.0	713.0
3918.0	7836.06	0.1258	79.87302	669.0	712.0	713.0
3919.0	7838.06	0.1258	79.87302	669.25	712.0	713.0
3921.0	7842.06	0.1258	79.87302	669.5	712.0	714.0
3922.0	7844.06	0.1257	79.80952	670.0	713.0	714.0
3923.0	7846.06	0.1258	79.87302	670.25	713.0	714.0
3924.0	7848.06	0.1257	79.80952	670.5	713.0	714.0
3926.0	7852.06	0.1257	79.80952	671.0	714.0	715.0
3927.0	7854.06	0.1257	79.80952	671.25	714.0	715.0
3928.0	7856.06	0.1257	79.80952	671.5	714.0	715.0
3929.0	7858.06	0.1257	79.80952	671.75	714.0	715.0
3930.0	7860.06	0.1257	79.80952	672.0	715.0	715.0
3932.0	7864.06	0.1257	79.80952	672.25	716.0	716.0
3934.0	7868.06	0.1258	79.87302	672.5	715.0	716.0
3935.0	7870.06	0.1258	79.87302	672.75	716.0	716.0
3939.0	7878.06	0.1258	79.87302	673.0	716.0	717.0
3941.0	7882.06	0.1259	79.93651	673.25	716.0	717.0
3943.0	7886.06	0.1259	79.93651	673.5	716.0	717.0
3945.0	7890.06	0.1258	79.87302	673.75	716.0	718.0
3946.0	7892.06	0.1258	79.87302	674.0	717.0	718.0
3947.0	7894.06	0.1258	79.87302	674.25	717.0	718.0
3948.0	7896.06	0.1257	79.80952	674.5	717.0	718.0
3950.0	7900.06	0.1257	79.80952	674.75	717.0	719.0
3951.0	7902.06	0.1257	79.80952	675.0	718.0	719.0
3952.0	7904.06	0.1257	79.80952	675.25	718.0	719.0
3953.0	7906.06	0.1257	79.80952	675.5	718.0	719.0
3954.0	7908.06	0.1257	79.80952	675.75	719.0	719.0
3956.0	7912.06	0.1258	79.87302	676.0	719.0	720.0
3958.0	7916.06	0.1258	79.87302	676.25	719.0	720.0
3960.0	7920.06	0.1258	79.87302	676.5	719.0	720.0
3961.0	7922.06	0.1258	79.87302	676.75	720.0	720.0
3963.0	7926.06	0.1258	79.87302	677.0	720.0	721.0
3964.0	7928.06	0.1258	79.87302	677.25	720.0	721.0
3966.0	7932.06	0.1257	79.80952	677.5	721.0	721.0
3967.0	7934.06	0.1257	79.80952	677.75	721.0	721.0
3968.0	7936.06	0.1257	79.80952	678.0	721.0	722.0
3970.0	7940.06	0.1257	79.80952	678.25	721.0	722.0
3972.0	7944.06	0.1256	79.74603	678.5	722.0	722.0
3974.0	7948.06	0.1256	79.74603	678.75	722.0	723.0
3977.0	7954.06	0.1256	79.74603	679.0	722.0	723.0
3979.0	7958.06	0.1255	79.68254	679.25	723.0	723.0
3981.0	7962.06	0.1255	79.68254	679.5	723.0	724.0
3983.0	7966.06	0.1255	79.68254	679.75	723.0	724.0
3984.0	7968.06	0.1255	79.68254	680.0	724.0	724.0
3985.0	7970.06	0.1255	79.68254	680.25	723.0	724.0
3987.0	7974.06	0.1255	79.68254	680.5	724.0	725.0
3988.0	7976.06	0.1255	79.68254	680.75	724.0	725.0
3989.0	7978.06	0.1255	79.68254	681.0	724.0	725.0
3990.0	7980.06	0.1255	79.68254	681.25	724.0	725.0
3992.0	7984.06	0.1255	79.68254	681.5	725.0	726.0
3994.0	7988.06	0.1256	79.74603	681.75	725.0	726.0
3995.0	7990.06	0.1256	79.74603	682.0	725.0	726.0
3996.0	7992.06	0.1256	79.74603	682.25	726.0	726.0
3997.0	7994.06	0.1256	79.74603	682.5	726.0	726.0
3999.0	7998.06	0.1255	79.68254	682.75	726.0	727.0
4001.0	8002.06	0.1255	79.68254	683.0	726.0	727.0
4002.0	8004.06	0.1255	79.68254	683.25	726.0	727.0
4004.0	8008.06	0.1256	79.74603	683.5	727.0	728.0
4006.0	8012.06	0.1256	79.74603	683.75	727.0	728.0
4007.0	8014.06	0.1256	79.74603	684.0	727.0	728.0
4009.0	8018.06	0.1256	79.74603	684.25	728.0	728.0
4011.0	8022.06	0.1256	79.74603	684.5	729.0	729.0
4012.0	8024.06	0.1256	79.74603	684.75	728.0	729.0
4013.0	8026.06	0.1256	79.74603	685.0	728.0	729.0
4015.0	8030.06	0.1256	79.74603	685.25	728.0	729.0
4016.0	8032.06	0.1256	79.74603	685.5	729.0	730.0
4018.0	8036.06	0.1256	79.74603	685.75	729.0	730.0
4019.0	8038.06	0.1256	79.74603	686.0	729.0	730.0
4020.0	8040.06	0.1256	79.74603	686.25	729.0	730.0
4022.0	8044.06	0.1256	79.74603	686.5	729.0	731.0
4023.0	8046.06	0.1256	79.74603	686.75	729.0	731.0
4024.0	8048.06	0.1256	79.74603	687.0	729.0	731.0
4025.0	8050.06	0.1256	79.74603	687.25	729.0	731.0
4026.0	8052.06	0.1256	79.74603	687.5	730.0	731.0
4027.0	8054.06	0.1256	79.74603	687.75	730.0	731.0
4028.0	8056.06	0.1256	79.74603	688.0	730.0	732.0
4029.0	8058.06	0.1255	79.68254	688.25	730.0	732.0
4030.0	8060.06	0.1255	79.68254	688.5	731.0	732.0
4031.0	8062.06	0.1255	79.68254	688.75	731.0	732.0
4032.0	8064.06	0.1255	79.68254	689.0	731.0	732.0
4033.0	8066.06	0.1255	79.68254	689.25	732.0	732.0
4035.0	8070.06	0.1256	79.74603	689.5	732.0	733.0
4036.0	8072.06	0.1256	79.74603	689.75	732.0	733.0
4037.0	8074.06	0.1256	79.74603	690.0	732.0	733.0
4038.0	8076.06	0.1256	79.74603	690.25	733.0	733.0
4040.0	8080.06	0.1256	79.74603	690.5	732.0	734.0
4041.0	8082.06	0.1256	79.74603	690.75	733.0	734.0
4044.0	8088.06	0.1256	79.74603	691.0	733.0	734.0
4045.0	8090.06	0.1256	79.74603	691.25	733.0	734.0
4046.0	8092.06	0.1256	79.74603	691.5	734.0	735.0
4047.0	8094.06	0.1256	79.74603	691.75	734.0	735.0
4048.0	8096.06	0.1256	79.74603	692.0	734.0	735.0
4049.0	8098.06	0.1256	79.74603	692.25	734.0	735.0
4051.0	8102.06	0.1256	79.74603	692.5	735.0	735.0
4052.0	8104.06	0.1255	79.68254	692.75	734.0	736.0
4054.0	8108.06	0.1255	79.68254	693.0	736.0	736.0
4055.0	8110.06	0.1255	79.68254	693.25	735.0	736.0
4058.0	8116.06	0.1255	79.68254	693.5	736.0	737.0
4060.0	8120.06	0.1255	79.68254	693.75	736.0	737.0
4061.0	8122.06	0.1255	79.68254	694.0	737.0	737.0
4063.0	8126.06	0.1255	79.68254	694.25	737.0	737.0
4065.0	8130.06	0.1255	79.68254	694.5	737.0	738.0
4067.0	8134.06	0.1255	79.68254	694.75	737.0	738.0
4070.0	8140.06	0.1255	79.68254	695.0	738.0	739.0
4073.0	8146.06	0.1255	79.68254	695.25	738.0	739.0
4075.0	8150.06	0.1255	79.68254	695.5	738.0	739.0
4076.0	8152.06	0.1255	79.68254	695.75	738.0	740.0
4077.0	8154.06	0.1255	79.68254	696.0	739.0	740.0
4079.0	8158.06	0.1255	79.68254	696.25	739.0	740.0
4080.0	8160.06	0.1255	79.68254	696.5	739.0	740.0
4081.0	8162.06	0.1255	79.68254	696.75	739.0	740.0
4082.0	8164.06	0.1255	79.68254	697.0	740.0	741.0
4084.0	8168.06	0.1255	79.68254	697.5	740.0	741.0
4086.0	8172.06	0.1255	79.68254	697.75	740.0	741.0
4088.0	8176.06	0.1255	79.68254	698.0	741.0	742.0
4090.0	8180.06	0.1255	79.68254	698.25	741.0	742.0
