05/07/2023 14:07:08
User name: Gabs
Comments: programa 3
Time (min)	Weight (mg)	Deriv. Weight (%/°C)	Relative Mass (%)	Temperature (°C)	Balance Purge Flow (mL/min)	Sample Purge Flow (mL/min)
5.179167	6.270031	0.08205938	96.84437186386808	70.46601	40.00622	59.97752
5.1875	6.269516	0.08226624	96.83641738142454	70.54719	39.97132	60.03498
5.195833	6.269026	0.08247407	96.82884903890545	70.63016	40.00242	59.98127
5.204167	6.268541	0.08268592	96.82135792437124	70.71447	40.02795	60.01703
5.2125	6.268098	0.08290118	96.81451552491012	70.79708	39.9939	59.97851
5.220833	6.26766	0.08312481	96.80775035343387	70.87754	39.98056	60.00373
5.229166	6.26721	0.08334769	96.80079983479389	70.96328	39.9921	60.00761
5.2375	6.266792	0.08357666	96.79434357525719	71.04706	40.03426	59.9866
5.245834	6.266337	0.08380181	96.78731582863233	71.12964	39.98115	60.0172
5.254166	6.26589	0.08403918	96.78041164678328	71.21265	39.99311	60.01687
5.2625	6.265434	0.08427255	96.77336845456145	71.29626	39.99316	59.97848
5.270834	6.26502	0.08451359	96.76697397741266	71.37911	40.01505	60.00947
5.279168	6.26461	0.0847602	96.76064128265179	71.46306	40.02238	59.97915
5.2875	6.264142	0.08501293	96.75341274326621	71.54559	39.98709	59.99451
5.295832	6.263692	0.08526226	96.74646222462624	71.62891	40.02551	60.04565
5.304168	6.263248	0.08551215	96.73960437956812	71.71299	39.98882	59.96265
5.3125	6.262784	0.08576299	96.73243762257046	71.79512	39.99834	60.01559
5.320832	6.262324	0.08588335	96.7253326479607	71.8779	39.99131	60.00182
5.329168	6.261848	0.08627832	96.7179805437993	71.96151	39.99974	59.98862
5.3375	6.261418	0.08640494	96.71133893709887	72.04442	39.98008	60.01816
5.345832	6.26094	0.08681062	96.70395594174353	72.12828	40.00735	59.99352
5.354166	6.260424	0.08708274	96.69598601370303	72.21332	40.0125	59.99847
5.3625	6.25995	0.08735424	96.68866480073558	72.29571	39.99143	59.99775
5.370834	6.259444	0.08762076	96.68084932866485	72.3809	39.99574	59.99641
5.379166	6.258951	0.08789224	96.67323464935482	72.46202	40.00452	59.98799
5.3875	6.258408	0.08816174	96.66484769019593	72.54422	40.00412	60.02166
5.395834	6.257944	0.08842858	96.65768093319825	72.62809	40.01076	60.00111
5.404168	6.257498	0.08855478	96.65079219694618	72.71132	39.99634	59.98242
5.4125	6.257014	0.08882155	96.64331652800897	72.79465	39.99325	59.99063
5.420832	6.256512	0.08909697	96.63556283832614	72.87751	40.0071	59.9962
5.429168	6.256036	0.08951598	96.62821073416474	72.96066	40.00687	60.02631
5.4375	6.255559	0.08965606	96.62084318440637	73.04419	39.9465	60.0105
5.445832	6.255102	0.09010249	96.61378454658754	73.12929	40.02085	59.96555
5.454168	6.25463	0.09039566	96.60649422481406	73.21015	40.02754	60.0095
5.4625	6.254152	0.09068882	96.59911122945871	73.29431	39.97598	60.03028
5.470832	6.253719	0.09098478	96.59242328596736	73.37845	40.01618	59.99038
5.479166	6.253265	0.09113312	96.58541098493946	73.45928	40.00451	59.99487
5.4875	6.252795	0.09143543	96.57815155435992	73.5436	39.99715	59.97915
5.495834	6.252379	0.09189103	96.57172618601719	73.62812	39.98598	60.00464
5.504166	6.251934	0.09219068	96.56485289536211	73.71003	39.98364	59.98694
5.5125	6.251451	0.09234049	96.55739267202186	73.79238	40.03534	60.00886
5.520834	6.250954	0.09280121	96.54971621032394	73.87818	39.98518	59.99676
5.529168	6.250459	0.09309652	96.54207063981995	73.96259	40.01615	60.01885
5.5375	6.249982	0.09339546	96.53470309006158	74.04345	39.98822	59.98254
5.545832	6.249449	0.09355272	96.52647058687245	74.1259	39.99928	60.00645
5.554168	6.248957	0.09400528	96.5188713531594	74.2116	40.01989	60.00328
5.5625	6.248437	0.0942992	96.51083964273099	74.29344	39.98933	60.00362
5.570832	6.24793	0.09459848	96.50300872506328	74.3764	39.97544	60.0491
5.579168	6.247426	0.09489738	96.4952241441865	74.4599	40.03076	59.93406
5.5875	6.246929	0.09519678	96.48754768248857	74.54382	40.0023	60.02702
5.595832	6.246382	0.09550111	96.47909894094174	74.62839	39.9795	59.97926
5.604166	6.245838	0.0958085	96.47069653618587	74.7116	40.01962	60.02404
5.6125	6.245354	0.0961257	96.46322086724865	74.7955	40.00028	59.97387
5.620834	6.244834	0.09643788	96.45518915682023	74.87647	40.01064	60.02782
5.629166	6.244326	0.09658745	96.44734279355553	74.9593	39.98738	59.98237
5.6375	6.243844	0.09705711	96.43989801581228	75.04549	39.98068	59.97656
5.645834	6.243313	0.09736545	96.43169640381709	75.12766	39.97089	60.02791
5.654168	6.242742	0.09767731	96.42287696794281	75.21108	40.03125	60.01895
5.6625	6.242239	0.09800111	96.41510783266301	75.29634	39.99434	59.96798
5.670832	6.241746	0.09832402	96.407493153353	75.37728	40.01775	60.01618
5.679168	6.241254	0.09864032	96.39989391963995	75.46151	39.97598	60.00225
5.6875	6.24073	0.09895903	96.39180042682362	75.54465	40.02878	60.00138
5.695832	6.240181	0.09928908	96.38332079408285	75.62866	40.01386	59.98462
5.704168	6.239648	0.09961734	96.37508829089371	75.71082	39.9659	60.03743
5.7125	6.23912	0.09995144	96.36693301568947	75.79506	40.01487	59.96854
5.720832	6.238582	0.1002747	96.35862328451546	75.87689	39.9915	59.98008
5.729166	6.238048	0.1006098	96.35037533572935	75.96058	39.99512	60.01351
5.7375	6.23748	0.1009352	96.341602236646	76.04444	39.99853	60.0172
5.745834	6.236925	0.1011044	96.33302993032336	76.12763	39.991	59.99302
5.754166	6.236328	0.1014255	96.32380890892766	76.21024	40.01465	60.00286
5.7625	6.235761	0.1017473	96.31505125544129	76.2941	39.99481	60.0023
5.770834	6.23519	0.1022134	96.30623181956702	76.37776	40.0035	59.97364
5.779168	6.234604	0.1025259	96.29718069973805	76.46102	39.99446	60.01943
5.7875	6.234003	0.1028358	96.28789789595444	76.54505	40.01012	59.99048
5.795832	6.233458	0.1030052	96.27948004560157	76.62662	40.00066	60.00105
5.804168	6.23288	0.1033154	96.27055249054844	76.7103	40.00036	59.99872
5.8125	6.232312	0.1037602	96.26177939146511	76.79474	39.97812	60.00659
5.820832	6.231788	0.1042254	96.25368589864877	76.87838	40.0179	60.01211
5.829168	6.231255	0.104245	96.24545339545963	76.959	39.98298	59.97527
5.8375	6.230704	0.1048497	96.23694287152492	77.04506	40.02102	60.00318
5.845832	6.230108	0.1048641	96.22773729572619	77.12675	40.00532	59.9966
5.854166	6.2295	0.1051732	96.21834637276372	77.20994	40.00549	60.0347
5.8625	6.228895	0.1054925	96.2090017865922	77.29195	39.99619	59.99932
5.870834	6.228328	0.1058224	96.20024413310583	77.37603	39.97996	59.9687
5.879166	6.227792	0.1061549	96.19196529312576	77.45887	40.02294	60.01399
5.8875	6.227256	0.1064907	96.1836864531457	77.54209	39.99706	60.00088
5.895834	6.226713	0.1068398	96.1752994939868	77.62494	39.99659	59.98021
5.904168	6.226176	0.1073595	96.16700520840975	77.71188	39.98928	60.01172
5.9125	6.225604	0.1077128	96.15817032693849	77.79472	40.0106	60.00912
5.920832	6.22502	0.1080707	96.1491500983035	77.87797	39.99766	59.99719
5.929168	6.224403	0.1082599	96.13962016496824	77.95942	39.9767	59.99287
5.9375	6.223774	0.108967	96.12990488446924	78.04538	40.01984	60.00375
5.945832	6.223142	0.1089916	96.12014326717933	78.12796	39.99731	59.99617
5.954168	6.222582	0.1093552	96.11149373287179	78.20795	39.98333	60.00209
5.9625	6.221992	0.109728	96.10238083065494	78.29294	40.0038	59.99876
5.970832	6.221368	0.1101042	96.09274277814083	78.3761	40.02203	59.99995
5.979166	6.22073	0.1106442	96.08288848726903	78.46036	40.00233	59.99558
5.9875	6.220088	0.1110184	96.07297241400933	78.54465	40.00006	59.99722
5.995834	6.219514	0.1112296	96.06410664134413	78.62652	40.00631	60.0184
6.004166	6.218938	0.1115994	96.05520997748495	78.70832	39.9816	59.9702
6.0125	6.21836	0.1121223	96.04628242243182	78.79359	40.00772	60.01975
6.020834	6.217753	0.1123259	96.03690694506635	78.87615	40.01286	60.04516
6.029168	6.217187	0.1126854	96.02816473717695	78.96109	39.98247	59.96348
6.0375	6.216616	0.1130425	96.01934530130266	79.04162	40.00443	59.99842
6.045832	6.216006	0.1135531	96.00992348714625	79.12701	40.00478	60.0092
6.054168	6.215416	0.1137506	96.0008105849294	79.20844	39.9892	60.00512
6.0625	6.214855	0.1141009	95.99214560502489	79.29306	39.99435	59.97813
6.070832	6.21423	0.1144501	95.9824921069138	79.37476	40.0088	59.9628
6.079168	6.21362	0.1147998	95.97307029275738	79.45925	39.99462	60.05693
6.0875	6.21297	0.1151474	95.96303065472188	79.54358	40.00448	59.96521
6.095832	6.21229	0.1154898	95.95252764877701	79.6252	39.9819	60.01875
6.104166	6.211652	0.1158363	95.94267335790522	79.70976	40.01602	59.97859
6.1125	6.210958	0.1161892	95.93195411360267	79.79212	40.01412	60.0196
6.120834	6.210324	0.1165319	95.92216160511879	79.87455	39.99048	59.9971
6.129166	6.209666	0.117042	95.91199840230745	79.96063	40.0027	60.00478
6.1375	6.209065	0.1172303	95.90271559852383	80.04424	40.00274	59.99091
6.145834	6.208446	0.1175714	95.89315477399462	80.12645	39.99344	59.99312
6.154168	6.207793	0.117911	95.88306879916816	80.20997	40.00046	60.00549
6.1625	6.20714	0.1182588	95.8729828243417	80.29187	39.99802	59.9971
6.170832	6.206445	0.1186044	95.86224813444218	80.37718	40.00525	60.00739
6.179168	6.205865	0.1189503	95.8532896881951	80.46001	39.99087	60.00332
6.1875	6.205185	0.1192902	95.84278668225025	80.54366	39.9974	60.00627
6.195832	6.204514	0.1196298	95.83242268667817	80.62641	39.99992	60.00066
6.204168	6.203906	0.1199687	95.82303176371573	80.70962	39.97944	59.97492
6.2125	6.203276	0.1203102	95.81330103761975	80.79296	40.04284	60.00012
6.220832	6.202718	0.1206482	95.80468239450617	80.87622	39.9834	60.01938
6.229166	6.202051	0.1209908	95.79438018132204	80.95949	40.01144	60.01382
6.2375	6.201472	0.1213351	95.78543718067193	81.04282	39.98708	60.02605
6.245834	6.20085	0.1218348	95.77583001935179	81.12818	40.02218	59.95625
6.254166	6.200254	0.12218	95.76662444355306	81.21064	39.97148	60.01845
6.2625	6.19959	0.1225276	95.75636856715984	81.29478	40.0021	59.97944
6.270834	6.198999	0.122712	95.74724021934601	81.37594	40.00969	60.00068
6.279168	6.198392	0.1230566	95.73786474198053	81.46038	40.01625	60.01588
6.2875	6.197734	0.123404	95.72770153916917	81.54351	39.97095	59.9939
6.295832	6.197104	0.1239263	95.71797081307322	81.6271	40.00905	59.9879
6.304168	6.196442	0.124282	95.70774582787396	81.7125	40.00328	60.019
6.3125	6.195801	0.1244676	95.69784520021123	81.79422	39.99247	60.00192
6.320832	6.19511	0.1248266	95.68717229269961	81.87706	40.00142	59.97539
6.329168	6.194426	0.1253499	95.67660750436686	81.96044	40.01501	59.99795
6.3375	6.193791	0.1255451	95.666799550286	82.04434	39.97922	60.00348
6.345832	6.193166	0.1260662	95.65714605217491	82.1297	40.0113	60.02302
6.354166	6.192432	0.1264261	95.64580898399326	82.21195	40.00036	59.98398
6.3625	6.191679	0.126791	95.63417844946903	82.29624	39.98244	59.9938
6.370834	6.190889	0.1271595	95.62197642785662	82.37816	40.02036	59.98264
6.379166	6.190182	0.127529	95.61105639079337	82.4621	39.98968	60.00254
6.3875	6.18946	0.1278957	95.59990466977546	82.54526	40.01561	60.01549
6.395834	6.18877	0.1282604	95.58924720786082	82.62832	40.00448	60.00664
6.404166	6.188016	0.1286236	95.57760122773962	82.71519	39.97855	60.00064
6.4125	6.187316	0.1289801	95.56678930985521	82.79511	39.9937	59.98242
6.420832	6.186566	0.129333	95.5552051121219	82.8792	40.0008	60.03866
6.429168	6.18586	0.1296858	95.54430052065563	82.96405	40.01296	59.97211
6.4375	6.18513	0.1298725	95.53302523486188	83.04518	40.00438	60.02291
6.445832	6.18442	0.1303958	95.5220588610077	83.12889	39.99547	59.99409
6.454168	6.183684	0.1307573	95.51069090163209	83.21204	40.00384	59.98968
6.4625	6.182888	0.13112	95.49839620643782	83.29666	39.99416	60.0019
6.470834	6.182168	0.1314813	95.48727537661385	83.38032	40.00482	60.0146
6.479166	6.181425	0.1318436	95.4757992980594	83.46268	39.97821	59.97578
6.4875	6.180676	0.1322068	95.46423054592307	83.54542	40.02454	60.01465
6.495834	6.179948	0.1325721	95.45298615132329	83.62934	39.99844	59.94458
6.504166	6.179208	0.1329372	95.44155640955977	83.71349	39.9701	60.059
6.5125	6.178502	0.1333027	95.4306518180935	83.79705	40.01199	59.98555
6.520834	6.177802	0.1336652	95.41983990020908	83.88093	39.99805	60.011
6.529166	6.177105	0.1340287	95.4090743191156	83.96368	40.00956	59.97832
6.5375	6.176378	0.1343857	95.39784537011279	84.04786	40.01856	60.00988
6.545832	6.175691	0.1347403	95.38723424498909	84.13335	39.98265	60.01132
6.554168	6.174974	0.1350919	95.37615975195605	84.21442	39.99979	59.98759
6.5625	6.174291	0.135441	95.36561040922028	84.29616	39.98971	59.99256
6.570832	6.173594	0.1357854	95.3548448281268	84.38144	40.01461	59.99978
6.579168	6.172888	0.1361291	95.34394023666053	84.46342	39.99782	60.00922
6.5875	6.172168	0.1364747	95.33281940683655	84.54891	40.00656	59.99456
6.595834	6.171444	0.1368194	95.32163679462468	84.63147	40.00386	60.02098
6.604166	6.170678	0.1371659	95.30980546733974	84.71453	39.99148	59.92762
6.6125	6.169937	0.1375111	95.29836027997925	84.79887	39.98746	60.05932
6.620834	6.169254	0.137863	95.28781093724345	84.88228	40.00923	60.01199
6.629166	6.168476	0.1382177	95.27579426279478	84.96625	40.00594	60.00082
6.6375	6.167746	0.1385738	95.26451897700105	85.05019	39.99586	59.98328
6.645834	6.167004	0.1389264	95.25305834404357	85.13081	40.01153	60.01621
6.654166	6.166256	0.1392795	95.24150503750421	85.21519	39.97808	59.99656
6.6625	6.165509	0.1396336	95.22996717656186	85.29901	40.0176	59.9999
6.670832	6.164745	0.1399894	95.21816674047088	85.38289	39.98893	60.00662
6.679168	6.163978	0.1403471	95.20631996758895	85.46668	40.02588	59.99976
6.6875	6.163232	0.1406973	95.19479755224357	85.54938	39.98984	59.99074
6.695832	6.162436	0.1410518	95.18250285704929	85.63405	39.98875	60.0059
6.704168	6.161698	0.1414092	95.17110400647974	85.71848	39.99965	60.00195
6.7125	6.160938	0.1417649	95.15936535277666	85.80011	39.99966	60.00712
6.720834	6.160176	0.1421179	95.14759580787963	85.88422	39.98538	59.98744
6.729166	6.15937	0.1424626	95.13514665671559	85.96718	40.01813	60.02915
6.7375	6.158543	0.1428072	95.12237314801499	86.05025	40.02615	59.9815
6.745834	6.157806	0.1431458	95.11098974304241	86.13394	39.97756	60.00295
6.754166	6.157026	0.1434791	95.09894217739978	86.21803	39.98734	59.99304
6.7625	6.15629	0.1438096	95.08757421802417	86.30071	40.01124	59.98132
6.770834	6.155535	0.1441368	95.075912792306	86.38544	39.99172	59.99853
6.779166	6.154764	0.1444594	95.06400423703616	86.46851	39.99443	60.01758
6.7875	6.15397	0.1447763	95.05174043303585	86.55218	40.01443	59.98381
6.795832	6.153169	0.1450885	95.03936850985669	86.63547	39.98552	60.03916
6.804168	6.152406	0.1453946	95.02758351936268	86.71798	39.99954	59.97301
6.8125	6.15161	0.1456979	95.0152888241684	86.80449	40.0136	59.99254
6.820832	6.150816	0.145996	95.00302502016808	86.88634	39.99778	59.99756
6.829168	6.14999	0.1462934	94.99026695706448	86.96947	39.9986	59.99905
6.8375	6.149168	0.1465863	94.97757067634879	87.0527	39.98768	59.99292
6.845834	6.148354	0.1468686	94.96499796040892	87.13699	40.00691	60.00859
6.854166	6.147547	0.1471465	94.9525333636479	87.22169	40.0105	59.9897
6.8625	6.146758	0.1474308	94.94034678763246	87.30289	39.98075	60.00276
6.870834	6.145932	0.1477226	94.92758872452886	87.38705	40.02032	60.02476
6.879166	6.145123	0.148021	94.91509323657387	87.46999	39.9983	60.00078
6.8875	6.144329	0.1483203	94.90282943257355	87.5527	40.0003	59.98858
6.895834	6.143486	0.1486197	94.88980879432133	87.63837	40.00431	59.99128
6.904166	6.142671	0.1489169	94.87722063278447	87.72222	39.97656	60.0191
6.9125	6.14189	0.1492193	94.86515762154487	87.80249	40.0109	59.99488
6.920832	6.141099	0.1495252	94.85294015433549	87.88949	40.01064	59.99457
6.929168	6.140299	0.1498289	94.8405836767533	87.97164	39.99303	59.97869
6.9375	6.139509	0.1501296	94.8283816551409	88.05532	39.98651	60.01826
6.945832	6.13869	0.1504304	94.81573171121615	88.13671	40.00455	60.02832
6.954168	6.137857	0.150728	94.8028655289337	88.22109	40.0081	59.96432
6.9625	6.137011	0.15103	94.78979855389053	88.30436	39.9883	60.01738
6.970834	6.13621	0.1513334	94.77742663071137	88.38661	40.01259	59.97544
6.979166	6.13539	0.1516352	94.76476124118963	88.47018	40.02031	60.0085
6.9875	6.13456	0.1519414	94.75194139569811	88.55686	39.97672	59.9985
6.995834	6.13376	0.1522474	94.73958491811592	88.63907	39.99033	60.0057
7.004166	6.132924	0.1525493	94.72667239904256	88.72224	40.01	59.9817
7.0125	6.13207	0.15285	94.71348185922356	88.80484	39.98439	60.02848
7.020834	6.131248	0.1531538	94.70078557850789	88.88866	40.00316	59.97094
7.029166	6.13042	0.1534529	94.68799662421033	88.96856	40.04962	60.00481
7.0375	6.129601	0.1537513	94.67534668028557	89.05503	39.96863	60.016
7.045832	6.12877	0.1540474	94.66251138919706	89.13851	39.98344	59.9992
7.054168	6.127945	0.1543382	94.64976877169045	89.22231	40.0091	59.97973
7.0625	6.127112	0.154628	94.636902589408	89.30598	39.99531	60.01698
7.070832	6.126287	0.1549119	94.62415997190135	89.38975	39.99156	59.98732
7.079168	6.125443	0.1551884	94.61112388805216	89.47369	40.00338	60.03218
7.0875	6.124566	0.1554625	94.59757809950268	89.55644	40.025	59.99043
7.095834	6.123758	0.1557334	94.58509805714468	89.6402	39.99282	59.99221
7.104166	6.122924	0.1560021	94.57221642926527	89.72468	39.98949	60.0046
7.1125	6.122094	0.1562727	94.55939658377375	89.80955	39.99203	59.99178
7.120834	6.121236	0.1565428	94.54614426156685	89.89106	40.01104	59.99094
7.129166	6.120364	0.1568108	94.53267570100228	89.97421	39.99934	60.02482
7.1375	6.1195	0.1570792	94.51933070521352	90.05665	40.00729	59.97216
7.145834	6.118639	0.1573469	94.5060320462157	90.14034	39.99624	59.98945
7.154166	6.117764	0.1576118	94.49251714886019	90.22531	40.00453	60.00408
7.1625	6.116914	0.1578693	94.47938839142913	90.30785	40.00944	60.03623
7.170832	6.116049	0.1581232	94.46602795004338	90.39204	39.98369	59.98571
7.179168	6.115185	0.1583738	94.45268295425461	90.47539	40.0088	60.00134
7.1875	6.114378	0.1586224	94.4402183574936	90.55781	40.01324	59.99872
7.195832	6.113466	0.1588666	94.4261319730499	90.64301	39.97683	60.00305
7.204168	6.112602	0.1591094	94.41278697726115	90.72566	40.00459	60.00273
7.2125	6.111716	0.1593425	94.39910217833888	90.80808	40.01442	59.975
7.220834	6.110842	0.1595703	94.38560272658034	90.89266	39.98186	60.00934
7.229166	6.109985	0.1597952	94.37236584997044	90.97697	39.99312	60.01835
7.2375	6.109118	0.1600159	94.35897451739072	91.05946	40.00775	59.99838
7.245834	6.108253	0.1602325	94.345614076005	91.14169	39.99328	60.00127
7.254166	6.107387	0.1604455	94.33223818902229	91.22522	40.00544	60.00092
7.2625	6.106467	0.16066	94.31802823980277	91.30951	40.01045	59.98153
7.270834	6.105632	0.1608694	94.30513116632638	91.39391	40.0186	60.0188
7.279166	6.10473	0.1610778	94.29119923785247	91.47564	39.96474	59.97903
7.2875	6.103872	0.1612887	94.27794691564557	91.55888	40.00521	60.00066
7.295832	6.103	0.1614992	94.26447835508098	91.64422	39.9902	60.0582
7.304168	6.102148	0.161711	94.25131870645596	91.72674	40.02028	59.97008
7.3125	6.101264	0.1619208	94.23766479872764	91.81063	40.00362	59.99906
7.320832	6.100408	0.1621262	94.22444336771471	91.89436	39.99181	59.99512
7.329168	6.099548	0.1623299	94.21116015431387	91.97694	40.00207	59.9906
7.3375	6.0987	0.1625377	94.19806228807676	92.06162	39.97653	59.99839
7.345834	6.097869	0.1627449	94.18522699698826	92.1452	40.03542	59.99775
7.354166	6.096946	0.1629469	94.17097071097783	92.22962	39.97754	59.99597
7.3625	6.096015	0.1631438	94.15659086019156	92.31225	40.00726	60.00472
7.370834	6.095081	0.1633386	94.14216467261436	92.39681	39.97965	60.00984
7.379166	6.094187	0.1635282	94.12835630891627	92.48062	40.01198	59.9638
7.3875	6.093291	0.1637186	94.11451705402422	92.56262	39.99406	60.02084
7.395834	6.092416	0.1639058	94.1010021566687	92.64639	40.02206	60.02003
7.404166	6.091524	0.1640908	94.08722468416457	92.72968	39.99405	59.97774
7.4125	6.090556	0.1642731	94.07227334629013	92.81318	39.99252	60.02312
7.420832	6.08967	0.1644541	94.05858854736786	92.89681	39.99214	60.0007
7.429168	6.088789	0.164626	94.04498097643048	92.98068	40.01336	59.98021
7.4375	6.08791	0.1647942	94.03140429668704	93.06555	39.99014	59.98924
7.445832	6.08704	0.1649591	94.01796662731643	93.14726	40.01496	60.0332
7.454168	6.086164	0.1651262	94.00443628436395	93.23192	40.00411	59.9957
7.4625	6.085224	0.1652956	93.98991742320489	93.31468	39.98053	60.01042
7.470834	6.08437	0.1654679	93.97672688338588	93.3985	40.0047	59.96069
7.479166	6.083458	0.1656355	93.9626404989422	93.4828	39.99981	60.03664
7.4875	6.082543	0.1657932	93.94850777770759	93.56587	39.99037	59.96899
7.495834	6.08166	0.1659438	93.93486931557625	93.64876	40.0143	59.99682
7.504166	6.080803	0.1660948	93.92163243896634	93.73278	39.97658	60.02018
7.5125	6.079888	0.1662414	93.90749971773171	93.81718	40.04472	59.99049
7.520834	6.078948	0.1663851	93.89298085657263	93.89731	39.97583	59.99487
7.529166	6.078035	0.1665245	93.87887902653198	93.98304	40.00955	60.02937
7.5375	6.077117	0.1666585	93.86469996850643	94.06574	39.98902	59.9996
7.545832	6.076212	0.1667873	93.85072170324158	94.14798	40.00397	59.9806
7.554168	6.075306	0.1669141	93.83672799237976	94.23132	39.98586	59.99675
7.5625	6.07439	0.1670388	93.82257982554816	94.31525	39.98596	59.99549
7.570832	6.073481	0.1671582	93.8085397778954	94.40008	40.00686	60.02146
7.579168	6.072606	0.1672706	93.79502488053988	94.48338	40.03374	60.0024
7.5875	6.07168	0.1673769	93.7807222577385	94.56539	39.97317	59.9763
7.595834	6.070743	0.1674787	93.76624973337037	94.65069	40.01078	59.98782
7.604166	6.069834	0.1675724	93.75220968571763	94.73456	39.98275	60.01679
7.6125	6.068901	0.1676634	93.7377989437374	94.8175	40.01273	59.98907
7.620834	6.067926	0.1677532	93.72273948668412	94.90118	40.02264	59.99482
7.629166	6.066995	0.1678415	93.70835963589785	94.98306	39.98744	60.0307
7.6375	6.066048	0.1679258	93.69373265555994	95.06744	39.99231	59.997
7.645834	6.065106	0.1680099	93.67918290320692	95.15031	40.00242	59.98848
7.654166	6.064226	0.1680937	93.66559077786651	95.23324	40.00474	60.0177
7.6625	6.06335	0.1681738	93.65206043491402	95.31671	39.99948	59.9825
7.670832	6.062446	0.1682483	93.63809761524615	95.39957	40.00961	59.9924
7.679168	6.061533	0.1683194	93.6239957852055	95.48449	39.99435	60.02711
7.6875	6.060614	0.1683839	93.60980128158296	95.56728	40.01378	59.98236
7.695832	6.059728	0.1684425	93.59611648266069	95.65152	39.9649	59.99373
7.704168	6.058816	0.1685026	93.582030098217	95.73306	40.02545	60.01785
7.7125	6.057952	0.1685592	93.56868510242825	95.81932	39.99449	59.97016
7.720834	6.05707	0.1686138	93.5550620858939	95.90224	39.99518	60.00568
7.729166	6.056156	0.1686645	93.54094481025625	95.98543	40.0148	60.00856
7.7375	6.05531	0.1687127	93.52787783521309	96.07043	39.99914	60.02275
7.745834	6.054454	0.1687586	93.51465640420015	96.15292	39.98901	59.98396
7.754166	6.053523	0.168803	93.50027655341388	96.23612	39.99834	60.00568
7.7625	6.052579	0.1688429	93.4856959098669	96.31775	40.01956	60.00855
7.770834	6.051648	0.1688799	93.47131605908065	96.40247	39.96808	59.99676
7.779166	6.05065	0.1689128	93.45590135329687	96.4867	39.99834	59.98668
7.7875	6.049678	0.1689459	93.44088823303451	96.56965	40.00559	59.99165
7.795832	6.04874	0.168974	93.4264002630694	96.65381	40.01246	59.99842
7.804168	6.047778	0.1689979	93.41154159877682	96.73641	39.98181	60.00435
7.8125	6.04682	0.1690167	93.39674471687218	96.82144	40.01038	59.99882
7.820832	6.045901	0.1690264	93.38255021324963	96.90478	40.02722	60.01626
7.829168	6.044972	0.1690275	93.36820125365732	96.98938	39.9846	60.00934
7.8375	6.044011	0.1690265	93.35335803496173	97.07141	39.99453	59.97123
7.845834	6.043109	0.1690166	93.3394261064878	97.15449	39.98192	60.00132
7.854166	6.042205	0.1689984	93.32546328681994	97.23914	40.01636	60.0137
7.8625	6.041298	0.1689778	93.31145413036114	97.32405	39.99022	59.98281
7.870834	6.0404	0.1689566	93.29758398427515	97.40571	40.006	60.01928
7.879166	6.039532	0.1689344	93.28417720609849	97.48962	39.97003	59.99401
7.8875	6.038574	0.168907	93.2693803241938	97.5712	40.0236	59.99145
7.895834	6.037666	0.1688767	93.25535572213802	97.65608	40.01567	60.0244
7.904166	6.036741	0.1688407	93.24106854493364	97.7393	39.99086	59.97124
7.9125	6.035816	0.1688022	93.22678136772923	97.82481	40.02828	59.98458
7.920832	6.034876	0.1687646	93.21226250657017	97.90626	39.97796	60.01228
7.929168	6.034	0.1687211	93.19873216361768	97.99102	40.00794	60.01404
7.9375	6.033058	0.1686727	93.18418241126464	98.07461	39.98896	60.01586
7.945832	6.032136	0.1686218	93.1699415708512	98.15801	40.01326	60.02124
7.954168	6.031158	0.1685674	93.15483577700697	98.24181	40.00406	59.95746
7.9625	6.030193	0.1685057	93.13993077592345	98.32455	39.99682	59.98726
7.970834	6.029228	0.1684413	93.12502577483995	98.40728	39.98496	60.02161
7.979166	6.028322	0.1683745	93.11103206397814	98.49181	40.01513	60.04608
7.9875	6.027466	0.1683072	93.0978106329652	98.57609	39.99383	59.96484
7.995834	6.026565	0.1682356	93.08389415008826	98.65949	39.99617	59.99498
8.004166	6.02561	0.168158	93.06914360497454	98.74084	39.98893	59.99102
8.0125	6.024734	0.1680728	93.05561326202204	98.82549	40.02024	60.01382
8.020832	6.02382	0.1679849	93.04149598638439	98.90839	39.991	59.96916
8.029166	6.022911	0.1678961	93.02745593873163	98.99497	40.00006	60.03207
8.0375	6.022032	0.167805	93.01387925898823	99.07762	39.9917	60.00584
8.045834	6.021106	0.167713	92.99957663618683	99.16075	40.00605	59.98036
8.054168	6.020161	0.167617	92.98498054704288	99.24543	40.00616	59.97606
8.0625	6.019228	0.1675157	92.97056980506267	99.32791	39.99422	60.03668
8.070832	6.018355	0.1674084	92.95708579890109	99.40999	39.99816	60.00996
8.079166	6.017466	0.1672954	92.9433546631879	99.49251	40.01422	59.96991
8.0875	6.016588	0.1671822	92.92979342904145	99.57804	39.9968	60.02418
8.095834	6.015717	0.1670716	92.91634031407386	99.66134	39.99192	59.97168
8.104168	6.014832	0.1669536	92.90267096074857	99.74501	40.02798	60.00704
8.1125	6.013881	0.1668306	92.88798219802274	99.82761	39.95804	59.9901
8.120834	6.012934	0.1667046	92.87335521768483	99.91045	40.02126	60.01862
8.129166	6.01202	0.1665772	92.85923794204719	99.99524	39.99867	59.99574
8.1375	6.011145	0.166446	92.84572304469168	100.0786	39.9724	60.01176
8.145832	6.010196	0.1663133	92.83106517315981	100.1625	40.035	60.01184
