05/07/2023 14:07:08
User name: Gabs
Comments: programa 3
Time (min)	Weight (mg)	Deriv. Weight (%/°C)	Relative Mass (%)	Temperature (°C)	Balance Purge Flow (mL/min)	Sample Purge Flow (mL/min)
52.92916	5.649268	0.007228845	85.59678538635669	548.2549	39.97588	59.98457
52.9375	5.649193	0.007251581	85.59564899861513	548.3391	40.02014	59.99203
52.94584	5.649084	0.007272012	85.59399744843074	548.4222	40.01026	60.00196
52.95418	5.648969	0.007287919	85.59225498722701	548.5055	39.97908	59.97191
52.9625	5.648901	0.00730489	85.59122466234133	548.5885	40.0239	60.04224
52.97082	5.648914	0.007325085	85.59142163621654	548.6714	39.99544	59.99648
52.97918	5.64888	0.00734549	85.5909064737737	548.7553	39.99056	59.97259
52.9875	5.648829	0.007370032	85.59013373010943	548.8391	39.9891	60.02205
52.99584	5.648789	0.007394924	85.58952765664726	548.9222	40.00363	60.01388
53.00416	5.648755	0.007423181	85.58901249420443	549.0068	40.00377	59.9934
53.0125	5.64875	0.007457112	85.58893673502165	549.0883	39.99414	59.98921
53.02082	5.648715	0.00749117	85.58840642074227	549.1724	40.02006	60.0076
53.02918	5.648656	0.007521662	85.58751246238558	549.2549	39.98702	59.99407
53.0375	5.648609	0.007546792	85.58680032606753	549.3398	40.0172	59.99761
53.04582	5.648562	0.007572593	85.58608818974949	549.4224	39.9992	59.98012
53.05416	5.648552	0.007598206	85.58593667138393	549.5055	39.98206	60.02932
53.0625	5.648542	0.007622956	85.5857851530184	549.5918	40.01006	60.00135
53.07084	5.648494	0.00765098	85.58505786486381	549.6744	39.99932	60.00797
53.07918	5.648442	0.007669612	85.58426996936299	549.7564	40.02289	59.97338
53.0875	5.648412	0.007692451	85.58381541426637	549.8404	39.99274	60.01062
53.09582	5.6484	0.00771398	85.58363359222771	549.9242	39.97786	60.0078
53.10418	5.648376	0.007736572	85.58326994815042	550.0066	40.0066	60.01039
53.1125	5.6483	0.007761338	85.5821184085723	550.0894	39.98461	60.0197
53.12084	5.648188	0.007785462	85.58042140287824	550.1724	40.00748	59.97461
53.12916	5.648174	0.007804546	85.58020927716649	550.2578	39.99758	60.0133
53.1375	5.64813	0.007820631	85.57954259635811	550.3399	40.01088	60.00176
53.14582	5.648136	0.007837355	85.57963350737744	550.4246	40.01828	59.9877
53.15418	5.64811	0.007849506	85.57923955962703	550.5078	39.99126	59.98287
53.1625	5.648031	0.007858552	85.57804256453925	550.5919	40.00372	60.01136
53.17082	5.647951	0.007865144	85.57683041761493	550.673	39.9842	60.0118
53.17916	5.64792	0.00787789	85.57636071068174	550.7576	40.0214	60.0052
53.1875	5.647908	0.00789521	85.5761788886431	550.8418	39.9877	59.96931
53.19584	5.647832	0.007914613	85.575027349065	550.9228	40.00259	59.98934
53.20418	5.6478	0.007931858	85.57454249029526	551.009	40.0024	60.03093
53.2125	5.647807	0.007945456	85.57464855315114	551.0906	39.97119	60.01329
53.22082	5.647836	0.007952651	85.5750879564112	551.1745	40.0157	59.97
53.22918	5.64782	0.007953962	85.57484552702634	551.2586	39.99222	60.0022
53.2375	5.647776	0.007953968	85.57417884621796	551.3422	40.01504	59.9926
53.24584	5.64769	0.007954731	85.5728757882743	551.4232	39.99217	60.0165
53.25416	5.647605	0.007952676	85.57158788216721	551.5072	40.02832	59.99434
53.2625	5.647586	0.007948951	85.57129999727267	551.5908	39.969	60.00816
53.27082	5.647539	0.007942205	85.57058786095463	551.6746	39.98575	59.9747
53.27918	5.647472	0.007939651	85.5695726879055	551.757	40.03074	60.01064
53.2875	5.647408	0.00794195	85.56860297036604	551.8407	39.98868	59.98182
53.29582	5.647338	0.007947663	85.56754234180725	551.9243	39.98636	60.01526
53.30416	5.647287	0.007955403	85.566769598143	552.0079	40.02082	60.02382
53.3125	5.647269	0.00796293	85.56649686508501	552.0918	40.00132	59.99501
53.32084	5.64724	0.007968344	85.56605746182495	552.1756	40.01832	59.98443
53.32918	5.64723	0.007977437	85.56590594345941	552.2603	39.9816	60.02239
53.3375	5.647191	0.007988449	85.56531502183381	552.3422	39.99976	59.9888
53.34582	5.647162	0.008000207	85.56487561857374	552.4254	40.0136	59.9851
53.35418	5.647089	0.008011926	85.56376953450528	552.5093	39.96688	60.0255
53.3625	5.647087	0.008021157	85.56373923083217	552.5915	40.00926	59.99156
53.37084	5.647058	0.008035682	85.56329982757211	552.6766	39.991	60.00546
53.37916	5.646988	0.00804841	85.56223919901332	552.7594	40.02662	60.0231
53.3875	5.64693	0.008061328	85.56136039249319	552.8426	39.99552	59.96941
53.39582	5.64688	0.008073948	85.56060280066548	552.9254	39.99321	59.99068
53.40418	5.646805	0.008090458	85.55946641292391	553.0101	39.97424	60.02174
53.4125	5.646757	0.008102304	85.55873912476932	553.0926	40.01248	60.0064
53.42082	5.64672	0.00810312	85.55817850681682	553.1766	39.98678	59.99448
53.42916	5.646668	0.00810125	85.557390611316	553.2597	40.01717	59.98176
53.4375	5.64661	0.008114394	85.55651180479586	553.3445	40.00519	60.01044
53.44584	5.646594	0.00811459	85.55626937541099	553.425	40.01245	60.0131
53.45418	5.646572	0.008126056	85.55593603500681	553.5102	39.99939	59.99071
53.4625	5.646512	0.008147839	85.55502692481357	553.5934	39.98338	59.9887
53.47082	5.64645	0.008172624	85.55408751094721	553.6763	40.01508	60.00848
53.47918	5.646392	0.008199884	85.55320870442706	553.7592	40.00676	59.97953
53.4875	5.646294	0.008211799	85.55172382444476	553.8414	39.9919	60.00992
53.49584	5.646246	0.008232032	85.55099653629016	553.9263	39.99774	60.00512
53.50416	5.646157	0.00825075	85.54964802283685	554.0092	39.98332	59.98387
53.5125	5.646068	0.008270038	85.54829950938353	554.0918	40.02039	59.98936
53.52082	5.646016	0.008286488	85.54751161388273	554.1749	40.00096	60.0186
53.52918	5.646012	0.008299488	85.5474510065365	554.26	39.99605	59.99794
53.5375	5.646028	0.008314553	85.54769343592137	554.3434	39.99125	59.9854
53.54582	5.645982	0.008332394	85.54699645143988	554.4265	39.99375	60.00394
53.55416	5.645948	0.008345262	85.54648128899704	554.5093	40.0237	60.00453
53.5625	5.645912	0.00837236	85.54593582288109	554.5932	39.96954	60.01204
53.57084	5.645885	0.008377118	85.54552672329413	554.6743	40.00503	59.99112
53.57918	5.645844	0.008403797	85.54490549799543	554.7595	39.9975	59.98345
53.5875	5.645803	0.00841871	85.5442842726967	554.8425	40.01353	60.02632
53.59582	5.645712	0.008438624	85.54290545557028	554.9262	40.01072	59.96606
53.60418	5.645649	0.008449716	85.54195088986735	555.01	39.98307	60.05399
53.6125	5.645574	0.008457176	85.54081450212581	555.0932	40.02139	59.97127
53.62084	5.6455	0.008466705	85.53969326622081	555.1757	39.9741	60.00791
53.62916	5.645496	0.008484358	85.53963265887458	555.2588	40.00353	60.00465
53.6375	5.645472	0.008500781	85.53926901479728	555.3422	40.02202	59.9834
53.64582	5.64544	0.008516101	85.53878415602756	555.4258	39.99536	60.01533
53.65418	5.645418	0.008531868	85.53845081562336	555.5108	40.00417	60.01855
53.6625	5.645374	0.008538056	85.53778413481498	555.5929	39.98286	59.97766
53.67082	5.64534	0.008549569	85.53726897237215	555.6768	39.99747	59.9874
53.67916	5.645229	0.008564656	85.53558711851463	555.7595	40.03746	60.04015
53.6875	5.645142	0.00857437	85.53426890873443	555.842	39.96164	59.95587
53.69584	5.645066	0.008585636	85.53311736915632	555.9257	40.01273	60.02589
53.70418	5.645014	0.008598663	85.5323294736555	556.0092	39.99242	60.00212
53.7125	5.644966	0.008603928	85.53160218550092	556.0918	39.99878	59.98952
53.72082	5.644955	0.008607032	85.53143551529881	556.1757	40.00528	60.001
53.72918	5.644947	0.008603528	85.53131430060638	556.261	40.00647	60.0031
53.7375	5.644888	0.008608924	85.5304203422497	556.3449	40.00652	59.98689
53.74584	5.644829	0.008606235	85.529526383893	556.4276	39.99126	60.00929
53.75416	5.644818	0.008608606	85.5293597136909	556.51	39.9871	59.99854
53.7625	5.644797	0.008613642	85.52904152512326	556.5928	40.01355	60.00039
53.77082	5.644778	0.008615606	85.52875364022873	556.6765	39.9888	59.98945
53.77918	5.64469	0.008616326	85.52742027861197	556.7597	40.00496	60.0261
53.7875	5.644642	0.008619392	85.52669299045738	556.8438	40.01278	59.97702
53.79582	5.64461	0.008627778	85.52620813168765	556.9278	39.97484	59.97686
53.80416	5.644574	0.008637434	85.5256626655717	557.01	40.01947	60.02525
53.8125	5.64455	0.00864535	85.52529902149439	557.0943	39.9827	60.00521
53.82084	5.644568	0.008651194	85.52557175455236	557.177	39.99615	59.99885
53.82918	5.644526	0.008654022	85.5249353774171	557.261	39.97934	59.98545
53.8375	5.644459	0.008656772	85.52392020436798	557.3443	40.0468	60.03171
53.84582	5.644386	0.008657647	85.52281412029953	557.428	39.97922	59.9794
53.85418	5.644324	0.008657269	85.52187470643318	557.5108	39.97847	60.02182
53.8625	5.644281	0.008658555	85.52122317746135	557.5948	40.03716	59.9831
53.87084	5.64416	0.008661756	85.5193898052383	557.678	39.9859	59.98891
53.87916	5.644125	0.008659679	85.5188594909589	557.7602	39.99126	60.00801
53.8875	5.644072	0.008659774	85.51805644362153	557.844	40.00437	59.99144
53.89582	5.644019	0.008659712	85.51725339628416	557.9272	39.99746	60.01028
53.90418	5.64399	0.00865986	85.5168139930241	558.01	40.02415	60.00208
53.9125	5.643906	0.008662394	85.51554123875356	558.0924	40.00174	60.0
53.92082	5.643892	0.008665524	85.51532911304179	558.1761	39.97148	59.985
53.92916	5.643863	0.008668035	85.51488970978173	558.2605	40.01936	60.01055
53.9375	5.643787	0.008667506	85.51373817020361	558.343	39.984	60.01884
53.94584	5.643781	0.008670207	85.5136472591843	558.4273	39.99187	60.01513
53.95418	5.64373	0.008671085	85.51287451552002	558.5109	40.01135	59.98372
53.9625	5.643625	0.008672599	85.51128357268185	558.5934	40.00069	59.99111
53.97082	5.643555	0.008670206	85.51022294412306	558.6785	40.0133	59.99575
53.97918	5.643524	0.008672951	85.50975323718988	558.7592	39.99578	60.01572
53.9875	5.643476	0.008673578	85.50902594903528	558.8424	40.0002	59.96657
53.99584	5.643426	0.008680225	85.50826835720758	558.9271	39.99536	60.00424
54.00416	5.643396	0.008687951	85.50781380211096	559.0094	39.9982	60.01862
54.0125	5.643331	0.008700676	85.50682893273493	559.0932	39.99495	60.01026
54.02082	5.643287	0.008718428	85.50616225192657	559.1758	40.01777	59.93213
54.02918	5.643278	0.008736011	85.50602588539756	559.2621	39.99557	60.04668
54.0375	5.643246	0.008748858	85.50554102662785	559.3422	39.99488	60.01556
54.04582	5.643168	0.00876522	85.50435918337662	559.4264	40.00615	59.98594
54.05416	5.64311	0.008786218	85.50348037685649	559.511	40.00617	60.00264
54.0625	5.643002	0.008801955	85.50184397850865	559.593	39.98988	60.01372
54.07084	5.64289	0.008820225	85.50014697281458	559.6768	39.98144	59.99602
54.07918	5.642872	0.008833197	85.49987423975661	559.7609	40.01468	59.96772
54.0875	5.642887	0.008844886	85.50010151730491	559.8434	40.00676	60.01396
54.09582	5.642832	0.00885243	85.49926816629446	559.9262	40.00885	60.04012
54.10418	5.642788	0.00886663	85.49860148548606	560.0095	39.99364	59.98848
54.1125	5.642757	0.008881641	85.49813177855287	560.0929	39.98021	59.99038
54.12084	5.642682	0.008906246	85.49699539081132	560.177	40.00635	59.9887
54.12916	5.642641	0.008926499	85.4963741655126	560.2613	40.01248	60.00185
54.1375	5.642579	0.008944474	85.49543475164624	560.3438	40.00604	59.99696
54.14582	5.642544	0.008960234	85.49490443736686	560.4282	40.00085	60.00387
54.15418	5.642498	0.00897041	85.49420745288536	560.5093	39.99372	60.01025
54.1625	5.642446	0.008984222	85.49341955738456	560.5934	39.99747	60.00118
54.17082	5.642418	0.008995449	85.49299530596105	560.6776	39.97468	60.01944
54.17916	5.64238	0.008999195	85.49241953617198	560.7593	40.00485	60.00371
54.1875	5.642343	0.009018403	85.49185891821949	560.8422	40.03302	59.96789
54.19584	5.642265	0.009031124	85.49067707496826	560.9272	39.97714	59.99329
54.20418	5.642226	0.009040726	85.49008615334265	561.01	39.99796	59.99936
54.2125	5.642271	0.009049535	85.49076798598759	561.0946	39.99628	60.00174
54.22082	5.642196	0.009059399	85.48963159824604	561.1766	40.00752	59.9952
54.22918	5.642141	0.009060101	85.48879824723554	561.2598	39.98896	59.99853
54.2375	5.642027	0.009063335	85.48707093786838	561.3437	40.0242	59.9828
54.24584	5.641985	0.009071262	85.48643456073312	561.4296	40.0011	60.04351
54.25416	5.641949	0.009070106	85.48588909461718	561.5117	39.98045	59.99211
54.2625	5.6419	0.009069245	85.485146654626	561.5944	40.03592	59.98785
54.27082	5.641866	0.009066239	85.48463149218317	561.6778	39.97122	59.9886
54.27918	5.641836	0.009058442	85.48417693708654	561.7621	40.01404	60.00669
54.2875	5.641776	0.009052164	85.48326782689331	561.8452	39.99414	59.99668
54.29582	5.641674	0.009047172	85.48172233956478	561.93	39.98388	60.00782
54.30416	5.641636	0.009038758	85.48114656977573	562.0126	40.00912	59.9932
54.3125	5.641613	0.009026663	85.48079807753498	562.0949	40.0079	60.0187
54.32084	5.641565	0.009014288	85.48007078938038	562.1794	39.99725	59.98649
54.32918	5.64154	0.008996558	85.47969199346653	562.262	40.00989	59.97934
54.3375	5.641455	0.008979126	85.47840408735942	562.346	39.99866	60.0183
54.34582	5.641425	0.008964613	85.47794953226281	562.429	39.99265	59.97724
54.35418	5.641376	0.008957055	85.47720709227166	562.5127	40.01338	60.0332
54.3625	5.641331	0.008953522	85.47652525962673	562.595	39.9815	59.98784
54.37084	5.64125	0.008947944	85.47529796086584	562.6778	40.02533	59.99876
54.37916	5.641176	0.00894902	85.47417672496084	562.7618	39.98619	60.0176
54.3875	5.641158	0.008950634	85.47390399190287	562.8462	40.01453	59.97545
54.39582	5.64112	0.008955024	85.4733282221138	562.928	39.97555	60.02391
54.40418	5.641068	0.00896102	85.47254032661299	563.0138	39.99359	59.9818
54.4125	5.641018	0.008965631	85.47178273478528	563.0954	40.0134	59.97344
54.42082	5.640976	0.008972504	85.47114635765001	563.1791	39.98946	59.99304
54.42916	5.64091	0.008976659	85.47014633643745	563.2635	40.00566	60.02924
54.4375	5.6409	0.008978772	85.46999481807191	563.3466	40.00682	60.01678
54.44584	5.64084	0.008980011	85.46908570787866	563.4298	39.98528	59.99084
54.45418	5.640774	0.008975344	85.4680856866661	563.5145	40.0188	60.0191
54.4625	5.640724	0.008971703	85.46732809483838	563.5968	39.99793	59.97109
54.47082	5.640675	0.008973509	85.46658565484722	563.681	39.97934	60.01759
54.47918	5.64061	0.008978881	85.46560078547121	563.7641	39.99175	60.02084
54.4875	5.64059	0.008982509	85.46529774874013	563.8462	40.00106	59.9597
54.49584	5.640514	0.008984622	85.46414620916201	563.9296	40.02061	59.98774
54.50416	5.640457	0.008980922	85.46328255447843	564.012	40.00264	60.01941
54.5125	5.640379	0.008974234	85.46210071122722	564.0977	39.99709	60.0147
54.52082	5.640308	0.008971088	85.46102493083187	564.1799	40.0009	60.00354
54.52918	5.640268	0.008968418	85.4604188573697	564.2651	40.00733	59.98821
54.5375	5.640185	0.008960938	85.45916125493571	564.348	40.0092	60.01637
54.54582	5.640075	0.008948938	85.45749455291477	564.4316	39.97769	59.99829
54.55416	5.640012	0.008937466	85.45653998721184	564.5147	39.99466	59.97264
54.5625	5.639936	0.008926899	85.45538844763374	564.5979	40.01676	60.03262
54.57084	5.639903	0.008922522	85.45488843702746	564.6807	39.9723	59.9781
54.57918	5.63987	0.008922869	85.45438842642116	564.7657	40.01042	60.03324
54.5875	5.639826	0.00892032	85.4537217456128	564.8484	40.00696	59.96976
54.59582	5.639776	0.008912445	85.45296415378509	564.9321	40.00122	60.02636
54.60418	5.639708	0.008903734	85.45193382889941	565.014	39.98876	59.98187
54.6125	5.639652	0.008895844	85.45108532605238	565.0976	40.0076	59.97785
54.62084	5.639627	0.008889062	85.45070653013852	565.1812	40.01418	60.01692
54.62916	5.639561	0.008885082	85.44970650892594	565.2636	39.9968	60.0155
54.6375	5.639496	0.008880516	85.44872163954994	565.3499	39.9916	60.0018
54.64582	5.639454	0.008875275	85.44808526241466	565.4325	39.97352	59.99609
54.65418	5.639424	0.00887163	85.44763070731804	565.517	40.02172	59.99768
54.6625	5.639368	0.008869858	85.44678220447102	565.5996	40.00532	59.99771
54.67082	5.639311	0.008867735	85.44591854978742	565.682	39.99752	59.95063
54.67916	5.639263	0.008863514	85.44519126163283	565.7653	40.00324	60.04335
54.6875	5.639234	0.008856524	85.44475185837275	565.8496	40.00076	59.98374
54.69584	5.639226	0.008848541	85.44463064368031	565.932	39.99802	60.01006
54.70418	5.639249	0.008840489	85.44497913592107	566.016	39.988	59.99415
54.7125	5.63921	0.008828637	85.44438821429546	566.0992	39.99066	60.00465
54.72082	5.639148	0.008808632	85.4434488004291	566.1832	40.00668	60.00456
54.72918	5.639093	0.008789722	85.44261544941862	566.2676	40.00617	59.98913
54.7375	5.639053	0.00876996	85.44200937595646	566.3516	40.00949	60.01419
54.74584	5.63907	0.008753412	85.44226695717789	566.4328	40.00295	59.95908
54.75416	5.639047	0.008732368	85.44191846493715	566.5169	39.98184	60.03348
54.7625	5.638956	0.008714374	85.44053964781072	566.6001	40.00375	59.99535
54.77082	5.638914	0.008696512	85.43990327067544	566.685	40.01904	60.03334
54.77918	5.6389	0.008676222	85.43969114496367	566.7676	39.98996	59.99707
54.7875	5.638868	0.00865465	85.43920628619396	566.8501	40.00964	59.97744
54.79582	5.6388	0.008632031	85.43817596130827	566.9343	39.98471	60.00239
54.80416	5.638789	0.008610613	85.43800929110617	567.0178	40.00716	59.99656
54.8125	5.638774	0.00858966	85.43778201355786	567.102	40.0072	60.0043
54.82084	5.638699	0.008569159	85.43664562581631	567.1858	39.98429	59.99308
54.82918	5.638664	0.008549272	85.43611531153692	567.2698	39.97	60.01563
54.8375	5.638601	0.008529116	85.43516074583401	567.3508	40.02758	59.97672
54.84582	5.638534	0.008509741	85.43414557278489	567.433	40.01082	60.016
54.85418	5.63841	0.008489069	85.43226674505217	567.5179	39.99735	60.01328
54.8625	5.638324	0.008467009	85.43096368710852	567.6013	40.0049	59.98765
54.87084	5.638276	0.0084446	85.43023639895392	567.685	39.99284	59.9996
54.87916	5.63825	0.008424274	85.42984245120351	567.7695	39.99712	60.0044
54.8875	5.638152	0.008403839	85.42835757122121	567.8521	40.01552	59.98428
54.89582	5.638076	0.008380834	85.4272060316431	567.935	39.98886	60.007
54.90418	5.638006	0.008357548	85.4261454030843	568.0176	40.01925	60.00859
54.9125	5.637958	0.008331251	85.42541811492971	568.103	39.98863	59.99322
54.92082	5.637908	0.008305121	85.42466052310202	568.1862	39.994	60.01036
54.92916	5.637858	0.008280975	85.4239029312743	568.2692	40.00545	59.99768
54.9375	5.63782	0.008258969	85.42332716148525	568.3531	40.00813	59.9995
54.94584	5.637805	0.008235839	85.42309988393694	568.437	39.99959	59.97531
54.95418	5.637787	0.008215606	85.42282715087896	568.5201	39.998	59.99394
54.9625	5.637726	0.008196294	85.42190288884916	568.6035	39.97802	60.03989
54.97082	5.637664	0.008180411	85.4209634749828	568.6862	40.02023	59.97174
54.97918	5.637582	0.008164725	85.41972102438538	568.7698	40.00662	60.00265
54.9875	5.637545	0.008148072	85.41916040643287	568.8536	39.97763	60.0111
54.99584	5.637512	0.008127698	85.41866039582658	568.936	39.99765	59.98276
55.00416	5.637548	0.008107551	85.41920586194253	569.0198	40.0152	60.0096
55.0125	5.637508	0.008088525	85.41859978848038	569.1031	40.00012	60.02141
55.02082	5.637434	0.008071511	85.41747855257536	569.1851	39.9887	59.96278
55.02918	5.637375	0.008056118	85.41658459421866	569.2685	40.00928	60.01643
55.0375	5.637348	0.008041548	85.4161754946317	569.3548	39.99431	60.00844
55.04582	5.637348	0.008029293	85.4161754946317	569.4361	40.01111	59.99541
55.05416	5.637317	0.008019886	85.41570578769854	569.5186	39.98175	60.0034
55.0625	5.637266	0.008015518	85.41493304403429	569.6042	40.00971	60.0208
55.07084	5.637201	0.008010889	85.41394817465826	569.6866	40.0086	59.98611
55.07918	5.637153	0.008004907	85.41322088650365	569.771	40.01422	59.9824
55.0875	5.637106	0.007995193	85.41250875018562	569.855	39.97852	59.99195
55.09582	5.637074	0.007981748	85.41202389141588	569.9378	39.98738	60.00987
55.10418	5.637043	0.00796865	85.41155418448271	570.021	40.0089	59.99502
55.1125	5.636974	0.00795675	85.41050870776048	570.1047	39.99662	60.047
55.12084	5.636903	0.007943784	85.40943292736513	570.1866	39.98196	59.98338
55.12916	5.63684	0.007929382	85.40847836166222	570.272	40.03694	59.99022
55.1375	5.636796	0.00791683	85.40781168085385	570.3542	40.01279	59.98692
55.14582	5.636768	0.007906532	85.40738742943033	570.4378	39.96886	60.01548
55.15418	5.63668	0.007896836	85.40605406781356	570.5206	40.01596	59.98419
55.1625	5.636612	0.007889621	85.40502374292788	570.605	39.96896	59.9973
55.17082	5.63657	0.007883644	85.40438736579262	570.6884	40.0216	60.01137
55.17916	5.636528	0.007878363	85.40375098865735	570.7729	40.0	59.98406
55.1875	5.636502	0.007871422	85.40335704090694	570.8562	40.0206	60.01624
55.19584	5.636462	0.007864837	85.40275096744476	570.9385	39.98802	60.01285
55.20418	5.63645	0.007855118	85.40256914540612	571.0206	39.98302	59.96296
55.2125	5.636426	0.007838078	85.40220550132882	571.1044	39.99915	60.00987
55.22082	5.636402	0.007821119	85.40184185725153	571.1877	40.00031	60.00384
55.22918	5.636361	0.007807722	85.4012206319528	571.2712	39.98806	60.00629
55.2375	5.636347	0.007794913	85.40100850624104	571.354	40.01456	59.99448
55.24584	5.636314	0.007784326	85.40050849563475	571.4368	40.01972	60.01568
55.25416	5.636322	0.007766428	85.4006297103272	571.5222	39.97306	59.97186
55.2625	5.636216	0.00774541	85.39902361565245	571.6048	40.01842	60.02863
55.27082	5.63618	0.007726578	85.39847814953652	571.6856	39.99559	60.00178
55.27918	5.636144	0.007706382	85.39793268342056	571.7724	39.9899	60.0318
55.2875	5.636097	0.007683831	85.39722054710252	571.8546	40.00101	59.96086
55.29582	5.636084	0.007660078	85.39702357322732	571.9387	40.01364	60.00318
55.30416	5.636072	0.007638139	85.39684175118867	572.0222	39.98648	59.99657
55.3125	5.636007	0.00760875	85.39585688181265	572.1033	40.01418	60.01578
55.32084	5.635937	0.007576934	85.39479625325387	572.1873	40.0061	59.98461
55.32918	5.635874	0.007548745	85.39384168755095	572.2725	39.97163	59.99952
55.3375	5.635818	0.007516921	85.39299318470393	572.356	40.027	59.99734
55.34582	5.635796	0.00748393	85.39265984429973	572.4387	39.99653	60.00741
55.35418	5.635746	0.007451538	85.39190225247204	572.523	39.99126	59.97644
55.3625	5.63572	0.007427693	85.39150830472163	572.6055	40.01234	59.99574
55.37084	5.635679	0.007408369	85.3908870794229	572.6882	39.9818	60.00691
55.37916	5.635645	0.007387228	85.39037191698007	572.7709	39.99345	59.99405
55.3875	5.635622	0.007365264	85.39002342473931	572.8535	39.99814	60.01919
55.39582	5.635581	0.00734753	85.3894021994406	572.9382	40.0162	59.99531
55.40418	5.635531	0.007332593	85.38864460761289	573.0244	39.97562	59.98091
55.4125	5.635535	0.00731978	85.3887052149591	573.1059	40.04006	60.032
55.42082	5.635484	0.007305288	85.38793247129485	573.1896	39.98066	59.99835
55.42916	5.635416	0.007287444	85.38690214640917	573.2726	40.00039	59.9973
55.4375	5.635355	0.007266441	85.38597788437936	573.3557	39.9957	59.99594
55.44584	5.635288	0.007244335	85.38496271133025	573.4407	40.0025	60.01044
55.45418	5.63522	0.007221172	85.38393238644457	573.5234	40.00406	59.988
55.4625	5.63518	0.007199922	85.3833263129824	573.6056	39.98287	60.00932
55.47082	5.635088	0.007180576	85.38193234401942	573.6897	40.0071	60.00602
55.47918	5.635049	0.007165063	85.38134142239382	573.7722	40.00586	59.96934
55.4875	5.635024	0.007149063	85.38096262647996	573.8571	40.00018	60.02063
55.49584	5.63501	0.007130766	85.38075050076822	573.9402	39.98508	60.01078
55.50416	5.634986	0.007110651	85.38038685669089	574.024	40.0138	59.97434
55.5125	5.63494	0.007084168	85.37968987220943	574.1078	40.00408	60.00228
55.52082	5.634901	0.007059387	85.37909895058381	574.1906	39.98784	60.01109
55.52918	5.634856	0.007036276	85.37841711793888	574.2734	40.01092	59.97746
55.5375	5.634792	0.00701384	85.3774474003994	574.3574	39.99636	60.01384
55.54582	5.634765	0.006992343	85.37703830081244	574.4407	39.98296	60.00836
55.55416	5.63474	0.006968853	85.37665950489858	574.5256	40.01772	59.98352
55.5625	5.634648	0.006942921	85.37526553593563	574.6072	39.97734	59.99156
55.57084	5.634644	0.00691472	85.3752049285894	574.6908	40.02516	60.0147
55.57918	5.6346	0.006887537	85.37453824778102	574.774	39.9885	60.0066
55.5875	5.6346	0.006863351	85.37453824778102	574.8574	40.02088	59.99271
55.59582	5.634605	0.00684362	85.37461400696378	574.9403	40.00764	60.01918
55.60418	5.634563	0.006824661	85.37397762982852	575.025	39.974	60.00588
55.6125	5.634534	0.006806518	85.37353822656846	575.109	39.99687	60.00062
55.62084	5.634514	0.006788042	85.37323518983737	575.1914	40.02512	60.00884
55.62916	5.634474	0.006771768	85.3726291163752	575.2755	40.00012	59.9778
55.6375	5.634434	0.006756418	85.37202304291304	575.359	39.98241	60.00724
55.64582	5.634382	0.006746674	85.37123514741222	575.4394	40.00244	59.99669
55.65418	5.63433	0.006736828	85.37044725191141	575.5245	40.00738	59.98186
55.6625	5.634243	0.006730261	85.36912904213119	575.6062	39.98928	60.00735
55.67082	5.634199	0.006726394	85.36846236132281	575.6914	39.99237	60.01124
55.67916	5.634161	0.006720975	85.36788659153376	575.7747	40.0034	60.00476
55.6875	5.634146	0.006715247	85.36765931398546	575.859	40.00509	59.99354
55.69584	5.634084	0.006706782	85.3667199001191	575.9414	40.02772	59.99451
55.70418	5.634045	0.006696894	85.36612897849349	576.0256	39.9899	59.99762
55.7125	5.634039	0.006682022	85.36603806747416	576.1074	39.98408	60.0008
55.72082	5.633989	0.006669092	85.36528047564646	576.1932	39.99917	59.9921
55.72918	5.633916	0.006658395	85.364174391578	576.2766	39.996	60.00063
55.7375	5.633882	0.006646401	85.36365922913517	576.3582	40.0208	59.98813
55.74584	5.633796	0.006631312	85.36235617119152	576.4418	39.97276	59.9992
55.75416	5.633796	0.00661541	85.36235617119152	576.5258	40.0267	60.02815
55.7625	5.633777	0.006596799	85.36206828629699	576.6094	39.99352	59.97006
55.77082	5.63375	0.006578338	85.36165918671003	576.6928	39.9925	60.00302
55.77918	5.633722	0.00656055	85.3612349352865	576.776	40.00442	59.99702
55.7875	5.633679	0.006540938	85.36058340631469	576.861	39.99582	60.0391
55.79582	5.633648	0.006520665	85.36011369938151	576.944	40.01515	59.96862
55.80416	5.633599	0.006496941	85.35937125939036	577.0284	39.9915	60.0206
55.8125	5.633632	0.006471628	85.35987126999665	577.1096	40.00472	60.01299
55.82084	5.633582	0.00644666	85.35911367816892	577.1939	40.00281	59.959
55.82918	5.633528	0.00641971	85.35829547899502	577.2766	39.99909	60.02249
55.8375	5.63353	0.006393058	85.35832578266813	577.3622	40.00296	60.01834
55.84582	5.633518	0.006367078	85.35814396062946	577.443	39.96558	59.99176
55.85418	5.633502	0.006336795	85.35790153124461	577.5264	39.99362	59.98563
55.8625	5.633424	0.006305413	85.35671968799339	577.6109	40.03464	60.01938
55.87084	5.633368	0.006272242	85.35587118514636	577.6955	39.97352	59.9843
55.87916	5.63336	0.00624038	85.35574997045391	577.7774	40.00647	59.99246
55.8875	5.63331	0.006208217	85.35499237862622	577.8621	39.99954	59.9914
55.89582	5.633274	0.006172458	85.35444691251027	577.9451	40.01824	59.99269
55.90418	5.633232	0.006134974	85.35381053537499	578.0291	39.98962	60.03588
