24/05/2023 18:38:10
User name: Gabs
Comments: Zeólitas Mariana
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
4131.0	8260.066	0.0965	73.32827	595.5	642.0	642.0
4132.0	8262.066	0.0965	73.32827	595.75	642.0	642.0
4134.0	8266.066	0.0965	73.32827	596.0	643.0	643.0
4136.0	8270.066	0.0964	73.25228	596.25	643.0	643.0
4137.0	8272.066	0.0964	73.25228	596.5	643.0	643.0
4139.0	8276.066	0.0964	73.25228	596.75	643.0	643.0
4141.0	8280.066	0.0964	73.25228	597.0	643.0	644.0
4142.0	8282.066	0.0964	73.25228	597.25	643.0	644.0
4143.0	8284.066	0.0964	73.25228	597.75	643.0	644.0
4144.0	8286.066	0.0965	73.32827	598.0	643.0	644.0
4145.0	8288.066	0.0964	73.25228	598.25	644.0	644.0
4146.0	8290.066	0.0964	73.25228	598.75	644.0	644.0
4147.0	8292.066	0.0964	73.25228	599.0	645.0	645.0
4148.0	8294.066	0.0964	73.25228	599.25	645.0	645.0
4149.0	8296.066	0.0964	73.25228	599.5	645.0	645.0
4150.0	8298.066	0.0964	73.25228	599.75	645.0	645.0
4151.0	8300.066	0.0964	73.25228	600.0	645.0	645.0
4154.0	8306.066	0.0964	73.25228	600.25	646.0	646.0
4155.0	8308.066	0.0964	73.25228	600.5	646.0	646.0
4159.0	8316.066	0.0964	73.25228	600.75	646.0	646.0
4160.0	8318.066	0.0964	73.25228	601.0	646.0	647.0
4162.0	8322.066	0.0964	73.25228	601.25	646.0	647.0
4163.0	8324.066	0.0964	73.25228	601.5	647.0	647.0
4164.0	8326.066	0.0964	73.25228	601.75	647.0	647.0
4166.0	8330.066	0.0963	73.17629	602.0	647.0	647.0
4168.0	8334.066	0.0964	73.25228	602.25	648.0	648.0
4169.0	8336.066	0.0964	73.25228	602.5	648.0	648.0
4170.0	8338.066	0.0963	73.17629	602.75	648.0	648.0
4172.0	8342.066	0.0963	73.17629	603.0	648.0	648.0
4174.0	8346.066	0.0963	73.17629	603.25	648.0	649.0
4176.0	8350.066	0.0963	73.17629	603.5	649.0	649.0
4177.0	8352.066	0.0963	73.17629	603.75	649.0	649.0
4179.0	8356.066	0.0963	73.17629	604.0	649.0	649.0
4180.0	8358.066	0.0963	73.17629	604.25	650.0	650.0
4182.0	8362.066	0.0963	73.17629	604.5	650.0	650.0
4188.0	8374.066	0.0963	73.17629	604.75	650.0	651.0
4189.0	8376.066	0.0963	73.17629	605.0	650.0	651.0
4190.0	8378.066	0.0963	73.17629	605.25	651.0	651.0
4193.0	8384.066	0.0963	73.17629	605.5	651.0	652.0
4194.0	8386.066	0.0963	73.17629	605.75	652.0	652.0
4196.0	8390.066	0.0963	73.17629	606.0	652.0	652.0
4197.0	8392.066	0.0963	73.17629	606.25	652.0	652.0
4198.0	8394.066	0.0963	73.17629	606.5	652.0	652.0
4200.0	8398.066	0.0963	73.17629	606.75	652.0	653.0
4201.0	8400.066	0.0963	73.17629	607.0	653.0	653.0
4202.0	8402.066	0.0962	73.1003	607.25	653.0	653.0
4205.0	8408.066	0.0963	73.17629	607.5	653.0	653.0
4207.0	8412.066	0.0963	73.17629	607.75	654.0	654.0
4209.0	8416.066	0.0963	73.17629	608.0	654.0	654.0
4211.0	8420.066	0.0962	73.1003	608.25	654.0	654.0
4213.0	8424.066	0.0963	73.17629	608.5	655.0	655.0
4214.0	8426.066	0.0963	73.17629	608.75	654.0	655.0
4216.0	8430.066	0.0962	73.1003	609.0	655.0	655.0
4217.0	8432.066	0.0962	73.1003	609.25	655.0	655.0
4219.0	8436.066	0.0962	73.1003	609.5	655.0	655.0
4220.0	8438.066	0.0962	73.1003	609.75	655.0	656.0
4222.0	8442.066	0.0962	73.1003	610.0	656.0	656.0
4223.0	8444.066	0.0962	73.1003	610.25	656.0	656.0
4226.0	8450.066	0.0962	73.1003	610.5	656.0	656.0
4227.0	8452.066	0.0962	73.1003	610.75	657.0	657.0
4229.0	8456.066	0.0962	73.1003	611.0	657.0	657.0
4231.0	8460.066	0.0962	73.1003	611.25	657.0	657.0
4233.0	8464.066	0.0962	73.1003	611.5	657.0	658.0
4234.0	8466.066	0.0962	73.1003	611.75	657.0	658.0
4235.0	8468.066	0.0962	73.1003	612.0	657.0	658.0
4237.0	8472.066	0.0962	73.1003	612.25	658.0	658.0
4238.0	8474.066	0.0962	73.1003	612.75	658.0	658.0
4239.0	8476.066	0.0962	73.1003	613.0	658.0	658.0
4241.0	8480.066	0.0962	73.1003	613.25	658.0	659.0
4243.0	8484.066	0.0962	73.1003	613.75	659.0	659.0
4244.0	8486.066	0.0961	73.02432	614.0	659.0	659.0
4251.0	8500.066	0.0961	73.02432	614.25	660.0	660.0
4255.0	8508.066	0.0961	73.02432	614.5	660.0	661.0
4256.0	8510.066	0.0961	73.02432	614.75	660.0	661.0
4257.0	8512.066	0.0962	73.1003	615.25	660.0	661.0
4258.0	8514.066	0.0962	73.1003	615.5	661.0	661.0
4259.0	8516.066	0.0961	73.02432	615.75	661.0	661.0
4261.0	8520.066	0.0961	73.02432	616.25	662.0	662.0
4262.0	8522.066	0.0961	73.02432	616.5	662.0	662.0
4264.0	8526.066	0.0961	73.02432	616.75	662.0	662.0
4266.0	8530.066	0.0961	73.02432	617.0	662.0	662.0
4268.0	8534.066	0.0961	73.02432	617.25	662.0	663.0
4270.0	8538.066	0.0961	73.02432	617.5	663.0	663.0
4274.0	8546.066	0.0961	73.02432	617.75	663.0	664.0
4275.0	8548.066	0.0961	73.02432	618.0	664.0	664.0
4278.0	8554.066	0.096	72.94833	618.25	664.0	664.0
4279.0	8556.066	0.0961	73.02432	618.5	664.0	664.0
4281.0	8560.066	0.0961	73.02432	618.75	664.0	665.0
4282.0	8562.066	0.096	72.94833	619.0	664.0	665.0
4283.0	8564.066	0.096	72.94833	619.25	665.0	665.0
4284.0	8566.066	0.096	72.94833	619.5	665.0	665.0
4285.0	8568.066	0.096	72.94833	619.75	665.0	665.0
4286.0	8570.066	0.096	72.94833	620.0	665.0	665.0
4288.0	8574.066	0.096	72.94833	620.25	666.0	666.0
4291.0	8580.066	0.096	72.94833	620.5	666.0	666.0
4295.0	8588.066	0.096	72.94833	620.75	666.0	667.0
4296.0	8590.066	0.096	72.94833	621.0	667.0	667.0
4298.0	8594.066	0.096	72.94833	621.25	667.0	667.0
4300.0	8598.066	0.096	72.94833	621.5	667.0	668.0
4302.0	8602.066	0.096	72.94833	621.75	668.0	668.0
4303.0	8604.066	0.096	72.94833	622.0	667.0	668.0
4304.0	8606.066	0.096	72.94833	622.25	667.0	668.0
4305.0	8608.066	0.096	72.94833	622.5	668.0	668.0
4306.0	8610.066	0.096	72.94833	622.75	668.0	668.0
4307.0	8612.066	0.096	72.94833	623.0	668.0	669.0
4309.0	8616.066	0.096	72.94833	623.5	668.0	669.0
4311.0	8620.066	0.096	72.94833	623.75	669.0	669.0
4312.0	8622.066	0.096	72.94833	624.0	670.0	669.0
4317.0	8632.066	0.0959	72.87234	624.25	670.0	670.0
4321.0	8640.066	0.0959	72.87234	624.5	670.0	671.0
4322.0	8642.066	0.0959	72.87234	624.75	670.0	671.0
4323.0	8644.066	0.0959	72.87234	625.0	670.0	671.0
4324.0	8646.066	0.0959	72.87234	625.25	670.0	671.0
4325.0	8648.066	0.0959	72.87234	625.5	671.0	671.0
4326.0	8650.066	0.0959	72.87234	625.75	671.0	671.0
4328.0	8654.066	0.0959	72.87234	626.0	671.0	672.0
4329.0	8656.066	0.0959	72.87234	626.5	671.0	672.0
4330.0	8658.066	0.0959	72.87234	626.75	672.0	672.0
4331.0	8660.066	0.0959	72.87234	627.25	671.0	672.0
4332.0	8662.066	0.0959	72.87234	627.75	672.0	672.0
4333.0	8664.066	0.0959	72.87234	628.0	672.0	672.0
4334.0	8666.066	0.0959	72.87234	628.25	672.0	673.0
4335.0	8668.066	0.0959	72.87234	628.5	672.0	673.0
4336.0	8670.066	0.0959	72.87234	629.0	673.0	673.0
4337.0	8672.066	0.0959	72.87234	629.25	673.0	673.0
4338.0	8674.066	0.0959	72.87234	629.5	674.0	673.0
4340.0	8678.066	0.0959	72.87234	629.75	674.0	674.0
4342.0	8682.066	0.0959	72.87234	630.0	674.0	674.0
4348.0	8694.066	0.0959	72.87234	630.25	674.0	675.0
4354.0	8706.066	0.0958	72.79635	630.5	675.0	676.0
4356.0	8710.066	0.0958	72.79635	630.75	675.0	676.0
4357.0	8712.066	0.0958	72.79635	631.0	675.0	676.0
4358.0	8714.066	0.0958	72.79635	631.25	677.0	676.0
4359.0	8716.066	0.0958	72.79635	631.5	676.0	676.0
4360.0	8718.066	0.0958	72.79635	631.75	676.0	677.0
4361.0	8720.066	0.0958	72.79635	632.0	678.0	677.0
4365.0	8728.066	0.0958	72.79635	632.25	677.0	677.0
4367.0	8732.066	0.0958	72.79635	632.5	677.0	678.0
4369.0	8736.066	0.0958	72.79635	632.75	677.0	678.0
4370.0	8738.066	0.0958	72.79635	633.0	678.0	678.0
4371.0	8740.066	0.0958	72.79635	633.25	678.0	678.0
4372.0	8742.066	0.0958	72.79635	633.5	678.0	678.0
4373.0	8744.066	0.0958	72.79635	633.75	678.0	678.0
4374.0	8746.066	0.0958	72.79635	634.0	678.0	679.0
4375.0	8748.066	0.0958	72.79635	634.25	679.0	679.0
4376.0	8750.066	0.0958	72.79635	634.5	678.0	679.0
4377.0	8752.066	0.0958	72.79635	634.75	679.0	679.0
4382.0	8762.066	0.0957	72.72036	635.0	680.0	680.0
4391.0	8780.066	0.0957	72.72036	635.25	680.0	681.0
4392.0	8782.066	0.0957	72.72036	635.75	681.0	681.0
4393.0	8784.066	0.0957	72.72036	636.0	680.0	681.0
4394.0	8786.066	0.0957	72.72036	636.5	681.0	682.0
4395.0	8788.066	0.0957	72.72036	636.75	681.0	682.0
4396.0	8790.066	0.0957	72.72036	637.25	682.0	682.0
4397.0	8792.066	0.0957	72.72036	637.5	682.0	682.0
4399.0	8796.066	0.0957	72.72036	637.75	683.0	682.0
4400.0	8798.066	0.0957	72.72036	638.0	683.0	683.0
4403.0	8804.066	0.0957	72.72036	638.25	683.0	683.0
4408.0	8814.066	0.0957	72.72036	638.5	683.0	684.0
4410.0	8818.066	0.0957	72.72036	639.0	683.0	684.0
4411.0	8820.066	0.0957	72.72036	639.25	683.0	684.0
4412.0	8822.066	0.0957	72.72036	639.5	684.0	684.0
4413.0	8824.066	0.0957	72.72036	639.75	685.0	684.0
4414.0	8826.066	0.0957	72.72036	640.0	685.0	685.0
4415.0	8828.066	0.0957	72.72036	640.25	685.0	685.0
4416.0	8830.066	0.0957	72.72036	640.5	685.0	685.0
4418.0	8834.066	0.0957	72.72036	640.75	685.0	685.0
4426.0	8850.066	0.0956	72.64438	641.0	685.0	686.0
4428.0	8854.066	0.0956	72.64438	641.25	686.0	687.0
4429.0	8856.066	0.0956	72.64438	641.5	686.0	687.0
4430.0	8858.066	0.0956	72.64438	642.0	687.0	687.0
4431.0	8860.066	0.0956	72.64438	642.25	687.0	687.0
4432.0	8862.066	0.0957	72.72036	642.5	688.0	687.0
4433.0	8864.066	0.0956	72.64438	642.75	687.0	687.0
4435.0	8868.066	0.0956	72.64438	643.0	687.0	688.0
4436.0	8870.066	0.0956	72.64438	643.25	688.0	688.0
4437.0	8872.066	0.0956	72.64438	643.5	688.0	688.0
4438.0	8874.066	0.0956	72.64438	643.75	688.0	688.0
4440.0	8878.066	0.0956	72.64438	644.0	688.0	689.0
4448.0	8894.066	0.0956	72.64438	644.25	689.0	690.0
4450.0	8898.066	0.0956	72.64438	644.5	689.0	690.0
4451.0	8900.066	0.0956	72.64438	644.75	689.0	690.0
4452.0	8902.066	0.0956	72.64438	645.0	691.0	690.0
4454.0	8906.066	0.0956	72.64438	645.25	690.0	691.0
4455.0	8908.066	0.0956	72.64438	645.5	690.0	691.0
4456.0	8910.066	0.0956	72.64438	645.75	691.0	691.0
4458.0	8914.066	0.0956	72.64438	646.0	691.0	691.0
4459.0	8916.066	0.0956	72.64438	646.25	691.0	691.0
4461.0	8920.066	0.0956	72.64438	646.5	691.0	692.0
4462.0	8922.066	0.0956	72.64438	646.75	691.0	692.0
4463.0	8924.066	0.0956	72.64438	647.0	692.0	692.0
4464.0	8926.066	0.0956	72.64438	647.25	692.0	692.0
4465.0	8928.066	0.0956	72.64438	647.5	693.0	692.0
4466.0	8930.066	0.0955	72.56839	647.75	691.0	692.0
4467.0	8932.066	0.0955	72.56839	648.0	692.0	693.0
4469.0	8936.066	0.0955	72.56839	648.5	693.0	693.0
4471.0	8940.066	0.0955	72.56839	648.75	693.0	693.0
4472.0	8942.066	0.0955	72.56839	649.0	693.0	693.0
4474.0	8946.066	0.0955	72.56839	649.25	693.0	694.0
4475.0	8948.066	0.0955	72.56839	649.5	693.0	694.0
4476.0	8950.066	0.0955	72.56839	649.75	693.0	694.0
4477.0	8952.066	0.0955	72.56839	650.0	693.0	694.0
4478.0	8954.066	0.0955	72.56839	650.5	693.0	694.0
4479.0	8956.066	0.0955	72.56839	650.75	695.0	694.0
4480.0	8958.066	0.0955	72.56839	651.0	695.0	695.0
4481.0	8960.066	0.0955	72.56839	651.25	695.0	695.0
4482.0	8962.066	0.0955	72.56839	651.5	695.0	695.0
4483.0	8964.066	0.0955	72.56839	651.75	695.0	695.0
4485.0	8968.066	0.0955	72.56839	652.0	695.0	695.0
4488.0	8974.066	0.0955	72.56839	652.25	696.0	696.0
4494.0	8986.066	0.0954	72.4924	652.5	696.0	697.0
4495.0	8988.066	0.0954	72.4924	652.75	697.0	697.0
4497.0	8992.066	0.0954	72.4924	653.0	696.0	697.0
4498.0	8994.066	0.0954	72.4924	653.25	697.0	697.0
4499.0	8996.066	0.0954	72.4924	653.5	697.0	697.0
4500.0	8998.066	0.0954	72.4924	653.75	697.0	698.0
4501.0	9000.066	0.0954	72.4924	654.0	697.0	698.0
4502.0	9002.066	0.0954	72.4924	654.25	698.0	698.0
4503.0	9004.066	0.0954	72.4924	654.5	699.0	698.0
4505.0	9008.066	0.0954	72.4924	654.75	699.0	698.0
4510.0	9018.066	0.0954	72.4924	655.0	698.0	699.0
4514.0	9026.066	0.0954	72.4924	655.25	700.0	700.0
4517.0	9032.066	0.0954	72.4924	655.5	700.0	700.0
4520.0	9038.066	0.0954	72.4924	655.75	700.0	701.0
4522.0	9042.066	0.0954	72.4924	656.0	700.0	701.0
4523.0	9044.066	0.0954	72.4924	656.25	700.0	701.0
4525.0	9048.066	0.0954	72.4924	656.5	702.0	701.0
4526.0	9050.066	0.0954	72.4924	656.75	701.0	701.0
4527.0	9052.066	0.0954	72.4924	657.0	702.0	702.0
4529.0	9056.066	0.0954	72.4924	657.25	702.0	702.0
4530.0	9058.066	0.0954	72.4924	657.5	701.0	702.0
4531.0	9060.066	0.0954	72.4924	657.75	703.0	702.0
4532.0	9062.066	0.0954	72.4924	658.0	702.0	702.0
4534.0	9066.066	0.0954	72.4924	658.25	702.0	703.0
4536.0	9070.066	0.0953	72.41641	658.5	702.0	703.0
4537.0	9072.066	0.0953	72.41641	658.75	704.0	703.0
4538.0	9074.066	0.0953	72.41641	659.0	702.0	703.0
4542.0	9082.066	0.0953	72.41641	659.25	703.0	704.0
4543.0	9084.066	0.0953	72.41641	659.5	705.0	704.0
4545.0	9088.066	0.0953	72.41641	659.75	705.0	704.0
4550.0	9098.066	0.0953	72.41641	660.0	705.0	705.0
4555.0	9108.066	0.0953	72.41641	660.25	705.0	706.0
4556.0	9110.066	0.0953	72.41641	660.5	705.0	706.0
4558.0	9114.066	0.0953	72.41641	660.75	706.0	706.0
4559.0	9116.066	0.0953	72.41641	661.25	705.0	706.0
4561.0	9120.066	0.0953	72.41641	661.75	706.0	707.0
4562.0	9122.066	0.0953	72.41641	662.0	708.0	707.0
4564.0	9126.066	0.0952	72.34043	662.25	707.0	707.0
4565.0	9128.066	0.0952	72.34043	662.75	707.0	707.0
4567.0	9132.066	0.0953	72.41641	663.0	708.0	708.0
4569.0	9136.066	0.0953	72.41641	663.25	708.0	708.0
4570.0	9138.066	0.0952	72.34043	663.5	707.0	708.0
4577.0	9152.066	0.0952	72.34043	663.75	708.0	709.0
4578.0	9154.066	0.0952	72.34043	664.0	709.0	709.0
4580.0	9158.066	0.0952	72.34043	664.25	708.0	709.0
4581.0	9160.066	0.0952	72.34043	664.5	710.0	710.0
4582.0	9162.066	0.0952	72.34043	664.75	709.0	710.0
4583.0	9164.066	0.0952	72.34043	665.0	711.0	710.0
4584.0	9166.066	0.0952	72.34043	665.25	711.0	710.0
4587.0	9172.068	0.0952	72.34043	665.5	711.0	711.0
4589.0	9176.068	0.0952	72.34043	665.75	711.0	711.0
4590.0	9178.068	0.0952	72.34043	666.0	710.0	711.0
4591.0	9180.068	0.0952	72.34043	666.25	711.0	711.0
4592.0	9182.068	0.0952	72.34043	666.5	711.0	711.0
4593.0	9184.068	0.0952	72.34043	666.75	712.0	711.0
4596.0	9190.068	0.0952	72.34043	667.0	711.0	712.0
4598.0	9194.068	0.0952	72.34043	667.25	711.0	712.0
4600.0	9198.068	0.0952	72.34043	667.5	712.0	712.0
4602.0	9202.068	0.0952	72.34043	667.75	712.0	713.0
4603.0	9204.068	0.0952	72.34043	668.0	712.0	713.0
4604.0	9206.068	0.0952	72.34043	668.25	712.0	713.0
4605.0	9208.068	0.0952	72.34043	668.75	712.0	713.0
4606.0	9210.068	0.0952	72.34043	669.0	712.0	713.0
4607.0	9212.068	0.0951	72.26444	669.25	713.0	714.0
4608.0	9214.068	0.0952	72.34043	669.75	713.0	714.0
4609.0	9216.068	0.0952	72.34043	670.0	713.0	
4610.0	9218.068	0.0952	72.34043	670.25	714.0	714.0
4611.0	9220.068	0.0951	72.26444	670.75	713.0	714.0
4612.0	9222.068	0.0951	72.26444	671.0	715.0	714.0
4615.0	9228.068	0.0951	72.26444	671.25	715.0	715.0
4618.0	9234.068	0.0951	72.26444	671.5	715.0	715.0
4622.0	9242.068	0.0951	72.26444	671.75	716.0	716.0
4624.0	9246.068	0.0951	72.26444	672.0	715.0	716.0
4627.0	9252.068	0.0951	72.26444	672.25	715.0	717.0
4628.0	9254.068	0.0951	72.26444	672.5	716.0	717.0
4629.0	9256.068	0.0951	72.26444	672.75	716.0	717.0
4630.0	9258.068	0.0951	72.26444	673.0	717.0	717.0
4631.0	9260.068	0.0951	72.26444	673.25	716.0	717.0
4632.0	9262.068	0.0951	72.26444	673.5	718.0	717.0
4633.0	9264.068	0.0951	72.26444	673.75	717.0	717.0
4635.0	9268.068	0.0951	72.26444	674.0	718.0	718.0
4636.0	9270.068	0.0951	72.26444	674.25	717.0	718.0
4646.0	9290.068	0.0951	72.26444	674.5	719.0	719.0
4647.0	9292.068	0.0951	72.26444	674.75	718.0	720.0
4648.0	9294.068	0.095	72.18845	675.0	719.0	720.0
4649.0	9296.068	0.095	72.18845	675.25	719.0	720.0
4650.0	9298.068	0.095	72.18845	675.5	720.0	720.0
4651.0	9300.068	0.095	72.18845	675.75	720.0	720.0
4652.0	9302.068	0.095	72.18845	676.0	720.0	720.0
4654.0	9306.068	0.095	72.18845	676.25	720.0	721.0
4655.0	9308.068	0.095	72.18845	676.75	720.0	721.0
4656.0	9310.068	0.095	72.18845	677.0	720.0	721.0
4658.0	9314.068	0.095	72.18845	677.25	721.0	721.0
4659.0	9316.068	0.095	72.18845	677.5	722.0	721.0
4662.0	9322.068	0.095	72.18845	677.75	722.0	722.0
4666.0	9330.068	0.095	72.18845	678.0	722.0	722.0
4669.0	9336.068	0.095	72.18845	678.25	722.0	723.0
4670.0	9338.068	0.095	72.18845	678.5	722.0	723.0
4671.0	9340.068	0.095	72.18845	678.75	722.0	723.0
4672.0	9342.068	0.095	72.18845	679.0	723.0	723.0
4673.0	9344.068	0.095	72.18845	679.25	724.0	723.0
4675.0	9348.068	0.095	72.18845	679.5	723.0	724.0
4676.0	9350.068	0.095	72.18845	679.75	724.0	724.0
4677.0	9352.068	0.0949	72.11246	680.0	723.0	724.0
4686.0	9370.068	0.095	72.18845	680.25	725.0	725.0
4687.0	9372.068	0.095	72.18845	680.5	724.0	726.0
4688.0	9374.068	0.095	72.18845	680.75	724.0	726.0
4689.0	9376.068	0.095	72.18845	681.25	725.0	726.0
4690.0	9378.068	0.095	72.18845	681.75	726.0	726.0
4691.0	9380.068	0.0949	72.11246	682.0	726.0	726.0
4692.0	9382.068	0.095	72.18845	682.5	727.0	726.0
4695.0	9388.068	0.0949	72.11246	682.75	727.0	727.0
4703.0	9404.068	0.0949	72.11246	683.0	728.0	728.0
4704.0	9406.068	0.0949	72.11246	683.25	727.0	728.0
4706.0	9410.068	0.0949	72.11246	683.5	727.0	728.0
4708.0	9414.068	0.0949	72.11246	683.75	728.0	729.0
4709.0	9416.068	0.0949	72.11246	684.0	729.0	729.0
4710.0	9418.068	0.0949	72.11246	684.25	728.0	729.0
4711.0	9420.068	0.0949	72.11246	684.5	729.0	729.0
4712.0	9422.068	0.0949	72.11246	684.75	728.0	729.0
4713.0	9424.068	0.0949	72.11246	685.0	729.0	729.0
4714.0	9426.068	0.0949	72.11246	685.25	729.0	730.0
4715.0	9428.068	0.0949	72.11246	685.5	729.0	730.0
4716.0	9430.068	0.0949	72.11246	685.75	729.0	730.0
4717.0	9432.068	0.0949	72.11246	686.0	730.0	730.0
4718.0	9434.068	0.0949	72.11246	686.25	730.0	730.0
4719.0	9436.068	0.0949	72.11246	686.5	730.0	730.0
4720.0	9438.068	0.0949	72.11246	686.75	731.0	730.0
4721.0	9440.068	0.0949	72.11246	687.0	730.0	731.0
4722.0	9442.068	0.0949	72.11246	687.25	731.0	731.0
4724.0	9446.068	0.0949	72.11246	687.5	730.0	731.0
4726.0	9450.068	0.0949	72.11246	687.75	731.0	731.0
4729.0	9456.068	0.0948	72.03647	688.0	731.0	732.0
4731.0	9460.068	0.0949	72.11246	688.25	731.0	732.0
4732.0	9462.068	0.0949	72.11246	688.5	732.0	732.0
4733.0	9464.068	0.0949	72.11246	688.75	731.0	732.0
4734.0	9466.068	0.0948	72.03647	689.0	732.0	733.0
4735.0	9468.068	0.0948	72.03647	689.25	732.0	733.0
4736.0	9470.068	0.0948	72.03647	689.75	733.0	733.0
4737.0	9472.068	0.0948	72.03647	690.0	733.0	733.0
4738.0	9474.068	0.0948	72.03647	690.25	733.0	733.0
4742.0	9482.068	0.0948	72.03647	690.5	733.0	734.0
4747.0	9492.068	0.0948	72.03647	690.75	734.0	734.0
4750.0	9498.068	0.0948	72.03647	691.0	735.0	735.0
4751.0	9500.068	0.0948	72.03647	691.25	735.0	735.0
4752.0	9502.068	0.0948	72.03647	691.5	735.0	735.0
4754.0	9506.068	0.0948	72.03647	691.75	735.0	736.0
4755.0	9508.068	0.0948	72.03647	692.0	736.0	736.0
4756.0	9510.068	0.0948	72.03647	692.25	736.0	736.0
4758.0	9514.068	0.0948	72.03647	692.5	736.0	736.0
4761.0	9520.068	0.0947	71.96049	692.75	736.0	737.0
4763.0	9524.068	0.0947	71.96049	693.0	737.0	737.0
4764.0	9526.068	0.0947	71.96049	693.25	736.0	737.0
4766.0	9530.068	0.0947	71.96049	693.5	738.0	737.0
4768.0	9534.068	0.0948	72.03647	693.75	737.0	738.0
4769.0	9536.068	0.0947	71.96049	694.0	737.0	738.0
4770.0	9538.068	0.0947	71.96049	694.25	739.0	738.0
4772.0	9542.068	0.0947	71.96049	694.5	737.0	738.0
4774.0	9546.068	0.0947	71.96049	694.75	738.0	739.0
4775.0	9548.068	0.0947	71.96049	695.0	739.0	739.0
4776.0	9550.068	0.0947	71.96049	695.25	737.0	739.0
4777.0	9552.068	0.0947	71.96049	695.5	738.0	739.0
4778.0	9554.068	0.0947	71.96049	695.75	739.0	739.0
4780.0	9558.068	0.0947	71.96049	696.0	740.0	739.0
4784.0	9566.068	0.0947	71.96049	696.25	741.0	740.0
4785.0	9568.068	0.0947	71.96049	696.5	740.0	740.0
4791.0	9580.068	0.0947	71.96049	696.75	740.0	741.0
4792.0	9582.068	0.0947	71.96049	697.0	741.0	741.0
4794.0	9586.068	0.0947	71.96049	697.25	741.0	742.0
4796.0	9590.068	0.0947	71.96049	697.5	741.0	742.0
4797.0	9592.068	0.0947	71.96049	698.0	742.0	742.0
4799.0	9596.068	0.0946	71.8845	698.5	742.0	742.0
4801.0	9600.068	0.0946	71.8845	698.75	742.0	743.0
4802.0	9602.068	0.0946	71.8845	699.0	744.0	743.0
4803.0	9604.068	0.0946	71.8845	699.25	743.0	743.0
4811.0	9620.068	0.0946	71.8845	699.5	743.0	744.0
4813.0	9624.068	0.0946	71.8845	699.75	743.0	744.0
4814.0	9626.068	0.0946	71.8845	700.25	744.0	745.0
4816.0	9630.068	0.0946	71.8845	700.75	744.0	745.0
4817.0	9632.068	0.0946	71.8845	701.25	744.0	745.0
4818.0	9634.068	0.0946	71.8845	701.5	744.0	745.0
4819.0	9636.068	0.0946	71.8845	702.0	745.0	745.0
4820.0	9638.068	0.0946	71.8845	702.25	744.0	745.0
4821.0	9640.068	0.0946	71.8845	702.5	745.0	746.0
4822.0	9642.068	0.0946	71.8845	703.0	746.0	746.0
4823.0	9644.068	0.0946	71.8845	703.25	746.0	746.0
4824.0	9646.068	0.0946	71.8845	703.5	746.0	746.0
4829.0	9656.068	0.0946	71.8845	703.75	747.0	747.0
4833.0	9664.068	0.0945	71.80851	704.0	747.0	747.0
4835.0	9668.068	0.0945	71.80851	704.25	747.0	748.0
4836.0	9670.068	0.0945	71.80851	704.5	747.0	748.0
4837.0	9672.068	0.0945	71.80851	704.75	748.0	748.0
4838.0	9674.068	0.0945	71.80851	705.0	748.0	748.0
4840.0	9678.068	0.0945	71.80851	705.25	748.0	748.0
4841.0	9680.068	0.0945	71.80851	705.5	748.0	749.0
4842.0	9682.068	0.0945	71.80851	706.0	748.0	749.0
4843.0	9684.068	0.0945	71.80851	706.25	750.0	749.0
4845.0	9688.068	0.0945	71.80851	706.5	749.0	749.0
4856.0	9710.068	0.0945	71.80851	707.0	751.0	751.0
4858.0	9714.068	0.0945	71.80851	707.25	751.0	751.0
4861.0	9720.068	0.0945	71.80851	707.5	751.0	752.0
4864.0	9726.068	0.0945	71.80851	707.75	752.0	752.0
4865.0	9728.068	0.0945	71.80851	708.0	752.0	752.0
4867.0	9732.068	0.0945	71.80851	708.25	752.0	752.0
4868.0	9734.068	0.0945	71.80851	708.5	751.0	753.0
4869.0	9736.068	0.0945	71.80851	708.75	752.0	753.0
4870.0	9738.068	0.0945	71.80851	709.0	754.0	753.0
4871.0	9740.068	0.0945	71.80851	709.25	753.0	753.0
4872.0	9742.068	0.0945	71.80851	709.5	754.0	753.0
4873.0	9744.068	0.0945	71.80851	709.75	754.0	753.0
4875.0	9748.068	0.0945	71.80851	710.0	755.0	754.0
4877.0	9752.068	0.0944	71.73252	710.25	754.0	754.0
4882.0	9762.068	0.0944	71.73252	710.5	754.0	755.0
4884.0	9766.068	0.0944	71.73252	710.75	755.0	755.0
4886.0	9770.068	0.0945	71.80851	711.0	755.0	755.0
4888.0	9774.068	0.0944	71.73252	711.25	755.0	756.0
4889.0	9776.068	0.0944	71.73252	711.5	754.0	756.0
4890.0	9778.068	0.0944	71.73252	712.0	755.0	756.0
4892.0	9782.068	0.0945	71.80851	712.25	756.0	756.0
4893.0	9784.068	0.0945	71.80851	712.5	756.0	756.0
4894.0	9786.068	0.0944	71.73252	712.75	757.0	757.0
4896.0	9790.068	0.0944	71.73252	713.0	758.0	757.0
4898.0	9794.068	0.0944	71.73252	713.25	757.0	757.0
4904.0	9806.068	0.0944	71.73252	713.5	757.0	758.0
4905.0	9808.068	0.0944	71.73252	713.75	758.0	758.0
4907.0	9812.068	0.0944	71.73252	714.0	758.0	758.0
