08/02/2023 12:57:15
User name: Mateus
Comments: 
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
2103.0	4204.17	0.2091	86.69154	272.5	332.0	332.0
2104.0	4206.17	0.2091	86.69154	272.75	332.0	332.0
2106.0	4210.17	0.2091	86.69154	273.0	333.0	333.0
2107.0	4212.17	0.2091	86.69154	273.25	333.0	333.0
2109.0	4216.17	0.2091	86.69154	273.5	333.0	333.0
2111.0	4220.17	0.2091	86.69154	273.75	333.0	333.0
2112.0	4222.17	0.209	86.65008	274.0	333.0	334.0
2114.0	4226.17	0.2091	86.69154	274.25	334.0	334.0
2115.0	4228.17	0.2092	86.733	274.5	334.0	334.0
2116.0	4230.17	0.2092	86.733	274.75	334.0	334.0
2118.0	4234.17	0.209	86.65008	275.0	334.0	335.0
2119.0	4236.17	0.2089	86.60862	275.25	334.0	335.0
2120.0	4238.17	0.2088	86.56716	275.5	335.0	335.0
2121.0	4240.17	0.2087	86.5257	275.75	335.0	335.0
2122.0	4242.17	0.2087	86.5257	276.0	335.0	335.0
2123.0	4244.17	0.2088	86.56716	276.25	335.0	335.0
2124.0	4246.17	0.2089	86.60862	276.5	335.0	336.0
2126.0	4250.17	0.2089	86.60862	276.75	336.0	336.0
2127.0	4252.17	0.2089	86.60862	277.0	336.0	336.0
2128.0	4254.17	0.2089	86.60862	277.25	336.0	336.0
2129.0	4256.17	0.2089	86.60862	277.5	337.0	336.0
2131.0	4260.17	0.2089	86.60862	277.75	337.0	337.0
2132.0	4262.17	0.2089	86.60862	278.0	337.0	337.0
2134.0	4266.17	0.2088	86.56716	278.25	337.0	337.0
2136.0	4270.17	0.2088	86.56716	278.5	337.0	338.0
2138.0	4274.17	0.2088	86.56716	278.75	338.0	338.0
2139.0	4276.17	0.2088	86.56716	279.0	338.0	338.0
2140.0	4278.17	0.2088	86.56716	279.25	338.0	338.0
2142.0	4282.17	0.2089	86.60862	279.75	339.0	339.0
2143.0	4284.17	0.209	86.65008	280.0	339.0	339.0
2145.0	4288.17	0.2093	86.77446	280.25	339.0	339.0
2146.0	4290.17	0.2091	86.69154	280.5	339.0	339.0
2147.0	4292.17	0.2088	86.56716	280.75	339.0	339.0
2148.0	4294.17	0.2088	86.56716	281.0	340.0	340.0
2149.0	4296.17	0.209	86.65008	281.25	340.0	340.0
2150.0	4298.17	0.209	86.65008	281.5	340.0	340.0
2151.0	4300.17	0.2091	86.69154	281.75	340.0	340.0
2152.0	4302.17	0.209	86.65008	282.0	340.0	340.0
2153.0	4304.17	0.209	86.65008	282.25	341.0	340.0
2154.0	4306.17	0.2089	86.60862	282.5	341.0	341.0
2155.0	4308.17	0.2091	86.69154	282.75	341.0	341.0
2156.0	4310.17	0.2092	86.733	283.0	341.0	341.0
2157.0	4312.17	0.2091	86.69154	283.25	341.0	341.0
2158.0	4314.17	0.2089	86.60862	283.5	341.0	341.0
2159.0	4316.17	0.209	86.65008	283.75	341.0	341.0
2160.0	4318.17	0.209	86.65008	284.0	341.0	342.0
2162.0	4322.17	0.2088	86.56716	284.25	343.0	342.0
2164.0	4326.17	0.2087	86.5257	284.5	343.0	342.0
2168.0	4334.17	0.2085	86.44279	284.75	343.0	343.0
2173.0	4344.17	0.2086	86.48425	285.0	343.0	344.0
2175.0	4348.17	0.2085	86.44279	285.25	343.0	344.0
2176.0	4350.17	0.2085	86.44279	285.5	344.0	344.0
2178.0	4354.173	0.2085	86.44279	285.75	344.0	345.0
2179.0	4356.173	0.2085	86.44279	286.0	344.0	345.0
2180.0	4358.173	0.2085	86.44279	286.25	344.0	345.0
2181.0	4360.173	0.2085	86.44279	286.5	345.0	345.0
2182.0	4362.173	0.2085	86.44279	286.75	345.0	345.0
2183.0	4364.173	0.2085	86.44279	287.0	345.0	345.0
2184.0	4366.173	0.2086	86.48425	287.25	346.0	346.0
2185.0	4368.173	0.2087	86.5257	287.5	346.0	346.0
2186.0	4370.173	0.2087	86.5257	287.75	346.0	346.0
2187.0	4372.173	0.2085	86.44279	288.0	347.0	346.0
2189.0	4376.173	0.2083	86.35987	288.25	347.0	346.0
2190.0	4378.173	0.2083	86.35987	288.5	347.0	347.0
2192.0	4382.173	0.2084	86.40133	288.75	347.0	347.0
2194.0	4386.173	0.2084	86.40133	289.0	347.0	347.0
2196.0	4390.173	0.2083	86.35987	289.25	347.0	348.0
2198.0	4394.173	0.2084	86.40133	289.5	347.0	348.0
2199.0	4396.173	0.2084	86.40133	289.75	348.0	348.0
2200.0	4398.173	0.2084	86.40133	290.0	348.0	348.0
2202.0	4402.173	0.2084	86.40133	290.25	349.0	349.0
2203.0	4404.173	0.2084	86.40133	290.5	349.0	349.0
2205.0	4408.173	0.2083	86.35987	290.75	349.0	349.0
2207.0	4412.173	0.2083	86.35987	291.25	349.0	349.0
2210.0	4418.173	0.2082	86.31841	291.5	350.0	350.0
2211.0	4420.173	0.2082	86.31841	291.75	350.0	350.0
2213.0	4424.173	0.2082	86.31841	292.0	350.0	350.0
2216.0	4430.173	0.2082	86.31841	292.25	351.0	351.0
2217.0	4432.173	0.2082	86.31841	292.5	351.0	351.0
2219.0	4436.173	0.2082	86.31841	292.75	351.0	351.0
2220.0	4438.173	0.2082	86.31841	293.0	351.0	352.0
2221.0	4440.173	0.2082	86.31841	293.25	351.0	352.0
2222.0	4442.173	0.2082	86.31841	293.5	352.0	352.0
2223.0	4444.173	0.2083	86.35987	293.75	352.0	352.0
2224.0	4446.174	0.2084	86.40133	294.0	352.0	352.0
2225.0	4448.174	0.2084	86.40133	294.25	352.0	352.0
2226.0	4450.174	0.2082	86.31841	294.5	353.0	353.0
2227.0	4452.174	0.2081	86.27695	295.0	353.0	353.0
2228.0	4454.177	0.2082	86.31841	295.25	353.0	353.0
2230.0	4458.177	0.2082	86.31841	295.5	353.0	353.0
2231.0	4460.177	0.208	86.23549	295.75	354.0	353.0
2232.0	4462.177	0.208	86.23549	296.0	354.0	354.0
2234.0	4466.177	0.2079	86.19403	296.25	354.0	354.0
2236.0	4470.177	0.208	86.23549	296.5	354.0	354.0
2238.0	4474.177	0.2081	86.27695	297.0	354.0	355.0
2240.0	4478.177	0.208	86.23549	297.25	355.0	355.0
2242.0	4482.177	0.208	86.23549	297.5	355.0	355.0
2243.0	4484.177	0.208	86.23549	297.75	356.0	355.0
2244.0	4486.177	0.208	86.23549	298.0	356.0	356.0
2247.0	4492.178	0.208	86.23549	298.25	356.0	356.0
2249.0	4496.178	0.208	86.23549	298.5	356.0	356.0
2250.0	4498.178	0.208	86.23549	298.75	356.0	357.0
2251.0	4500.178	0.2079	86.19403	299.0	357.0	357.0
2253.0	4504.178	0.208	86.23549	299.25	357.0	357.0
2254.0	4506.178	0.208	86.23549	299.5	357.0	357.0
2256.0	4510.178	0.2079	86.19403	299.75	359.0	358.0
2257.0	4512.178	0.2079	86.19403	300.0	359.0	358.0
2260.0	4518.178	0.2079	86.19403	300.25	359.0	358.0
2264.0	4526.178	0.2079	86.19403	300.5	359.0	359.0
2269.0	4536.181	0.2079	86.19403	300.75	359.0	360.0
2271.0	4540.181	0.2079	86.19403	301.0	359.0	360.0
2272.0	4542.181	0.2079	86.19403	301.25	359.0	360.0
2273.0	4544.181	0.2079	86.19403	301.5	360.0	360.0
2274.0	4546.181	0.208	86.23549	301.75	360.0	361.0
2275.0	4548.181	0.2079	86.19403	302.0	360.0	361.0
2276.0	4550.181	0.2079	86.19403	302.25	361.0	361.0
2277.0	4552.181	0.2078	86.15257	302.5	361.0	361.0
2278.0	4554.181	0.2078	86.15257	303.0	362.0	361.0
2279.0	4556.181	0.2078	86.15257	303.25	362.0	361.0
2280.0	4558.182	0.2078	86.15257	303.5	362.0	362.0
2282.0	4562.182	0.2077	86.11111	303.75	363.0	362.0
2283.0	4564.182	0.2077	86.11111	304.0	363.0	362.0
2284.0	4566.182	0.2077	86.11111	304.25	363.0	362.0
2286.0	4570.182	0.2077	86.11111	304.5	363.0	363.0
2289.0	4576.182	0.2077	86.11111	304.75	363.0	363.0
2291.0	4580.182	0.2078	86.15257	305.0	363.0	363.0
2292.0	4582.182	0.2078	86.15257	305.25	363.0	364.0
2294.0	4586.182	0.2078	86.15257	305.5	363.0	364.0
2295.0	4588.182	0.2078	86.15257	305.75	364.0	364.0
2297.0	4592.182	0.2079	86.19403	306.0	364.0	364.0
2298.0	4594.182	0.208	86.23549	306.5	364.0	365.0
2299.0	4596.183	0.2079	86.19403	306.75	365.0	365.0
2300.0	4598.183	0.2077	86.11111	307.0	365.0	365.0
2301.0	4600.183	0.2076	86.06965	307.25	365.0	365.0
2302.0	4602.183	0.2077	86.11111	307.5	365.0	365.0
2303.0	4604.183	0.2078	86.15257	307.75	366.0	365.0
2304.0	4606.183	0.2078	86.15257	308.0	366.0	366.0
2305.0	4608.183	0.2077	86.11111	308.25	366.0	366.0
2307.0	4612.183	0.2076	86.06965	308.5	366.0	366.0
2308.0	4614.183	0.2076	86.06965	308.75	366.0	366.0
2309.0	4616.183	0.2076	86.06965	309.0	366.0	367.0
2310.0	4618.183	0.2077	86.11111	0.0	367.0	367.0
2311.0	4620.183	0.2048	84.90879	510.5	557.0	558.0
2312.0	6900.93	0.2048	84.90879	510.75	557.0	558.0
2313.0	6902.93	0.2048	84.90879	511.0	557.0	558.0
2314.0	6904.93	0.2048	84.90879	511.25	558.0	558.0
2315.0	6906.93	0.2048	84.90879	511.75	558.0	558.0
2317.0	6910.93	0.2047	84.86733	512.0	559.0	559.0
2318.0	6912.93	0.2047	84.86733	512.25	559.0	559.0
2319.0	6914.93	0.2047	84.86733	512.5	559.0	559.0
2321.0	6918.93	0.2048	84.90879	512.75	559.0	559.0
2323.0	6922.93	0.2046	84.82587	513.0	559.0	560.0
2324.0	6924.93	0.2046	84.82587	513.25	559.0	560.0
2325.0	6926.93	0.2047	84.86733	513.5	559.0	560.0
2326.0	6928.93	0.2048	84.90879	513.75	560.0	560.0
2328.0	6932.93	0.2048	84.90879	514.0	560.0	560.0
2329.0	6934.93	0.2048	84.90879	514.25	560.0	561.0
2330.0	6936.93	0.2048	84.90879	514.5	561.0	561.0
2332.0	6940.93	0.2048	84.90879	514.75	561.0	561.0
2333.0	6942.93	0.2048	84.90879	515.0	561.0	561.0
2335.0	6946.93	0.2046	84.82587	515.5	561.0	562.0
2337.0	6950.93	0.2046	84.82587	515.75	562.0	562.0
2338.0	6952.93	0.2047	84.86733	516.0	562.0	562.0
2339.0	6954.93	0.2048	84.90879	516.25	562.0	562.0
2341.0	6958.93	0.2049	84.95025	516.5	563.0	563.0
2343.0	6962.93	0.2048	84.90879	516.75	563.0	563.0
2345.0	6966.93	0.2046	84.82587	517.0	563.0	563.0
2347.0	6970.93	0.2046	84.82587	517.25	563.0	564.0
2349.0	6974.93	0.2048	84.90879	517.5	564.0	564.0
2350.0	6976.93	0.2047	84.86733	517.75	563.0	564.0
2351.0	6978.93	0.2047	84.86733	518.0	564.0	564.0
2352.0	6980.93	0.2046	84.82587	518.25	564.0	564.0
2354.0	6984.93	0.2047	84.86733	518.5	565.0	565.0
2355.0	6986.93	0.2047	84.86733	519.0	565.0	565.0
2357.0	6990.93	0.2047	84.86733	519.25	565.0	565.0
2359.0	6994.93	0.2047	84.86733	519.5	565.0	566.0
2360.0	6996.93	0.2047	84.86733	519.75	565.0	566.0
2361.0	6998.93	0.2047	84.86733	520.0	566.0	566.0
2363.0	7002.93	0.2046	84.82587	520.25	566.0	566.0
2366.0	7008.93	0.2044	84.74295	520.5	567.0	567.0
2368.0	7012.93	0.2045	84.78441	520.75	567.0	567.0
2370.0	7016.93	0.2048	84.90879	521.0	567.0	567.0
2371.0	7018.93	0.2049	84.95025	521.25	567.0	568.0
2373.0	7022.93	0.205	84.99171	521.5	567.0	568.0
2374.0	7024.93	0.2049	84.95025	521.75	567.0	568.0
2375.0	7026.93	0.2047	84.86733	522.0	567.0	568.0
2376.0	7028.93	0.2047	84.86733	522.25	568.0	568.0
2377.0	7030.93	0.2046	84.82587	522.75	568.0	569.0
2378.0	7032.93	0.2046	84.82587	523.0	569.0	569.0
2379.0	7034.93	0.2046	84.82587	523.5	569.0	569.0
2381.0	7038.93	0.2046	84.82587	524.0	570.0	569.0
2383.0	7042.93	0.2047	84.86733	524.25	570.0	570.0
2385.0	7046.93	0.2047	84.86733	524.5	570.0	570.0
2387.0	7050.93	0.2048	84.90879	524.75	570.0	570.0
2390.0	7056.93	0.2049	84.95025	525.25	570.0	571.0
2392.0	7060.93	0.2047	84.86733	525.5	571.0	571.0
2394.0	7064.931	0.2046	84.82587	525.75	571.0	571.0
2395.0	7066.932	0.2046	84.82587	526.0	571.0	572.0
2396.0	7068.932	0.2046	84.82587	526.25	571.0	572.0
2397.0	7070.932	0.2047	84.86733	526.5	572.0	572.0
2398.0	7072.932	0.2047	84.86733	526.75	572.0	572.0
2399.0	7074.932	0.2047	84.86733	527.0	572.0	572.0
2400.0	7076.932	0.2047	84.86733	527.25	572.0	572.0
2401.0	7078.932	0.2048	84.90879	527.5	572.0	573.0
2402.0	7080.932	0.2048	84.90879	527.75	573.0	573.0
2403.0	7082.932	0.2047	84.86733	528.25	573.0	573.0
2404.0	7084.932	0.2047	84.86733	528.5	573.0	573.0
2406.0	7088.932	0.2046	84.82587	528.75	574.0	573.0
2407.0	7090.932	0.2045	84.78441	529.0	574.0	574.0
2409.0	7094.932	0.2044	84.74295	529.25	574.0	574.0
2411.0	7098.932	0.2046	84.82587	529.5	574.0	574.0
2413.0	7102.933	0.2046	84.82587	529.75	575.0	575.0
2415.0	7106.933	0.2044	84.74295	530.0	575.0	575.0
2417.0	7110.933	0.2045	84.78441	530.25	575.0	575.0
2420.0	7116.933	0.2045	84.78441	530.5	576.0	576.0
2421.0	7118.933	0.2044	84.74295	530.75	576.0	576.0
2424.0	7124.933	0.2045	84.78441	531.0	576.0	576.0
2426.0	7128.933	0.2046	84.82587	531.25	576.0	577.0
2427.0	7130.933	0.2046	84.82587	531.5	576.0	577.0
2428.0	7132.933	0.2046	84.82587	531.75	577.0	577.0
2429.0	7134.933	0.2046	84.82587	532.0	577.0	577.0
2431.0	7138.933	0.2047	84.86733	532.25	577.0	578.0
2432.0	7140.933	0.2047	84.86733	532.5	578.0	578.0
2433.0	7142.933	0.2047	84.86733	532.75	578.0	578.0
2434.0	7144.933	0.2047	84.86733	533.0	578.0	578.0
2435.0	7146.933	0.2047	84.86733	533.25	578.0	578.0
2436.0	7148.933	0.2047	84.86733	533.5	579.0	579.0
2437.0	7150.933	0.2047	84.86733	533.75	578.0	579.0
2438.0	7152.933	0.2047	84.86733	534.0	579.0	579.0
2440.0	7156.933	0.2046	84.82587	534.25	580.0	579.0
2441.0	7158.933	0.2046	84.82587	534.5	579.0	579.0
2443.0	7162.933	0.2046	84.82587	534.75	580.0	580.0
2446.0	7168.933	0.2047	84.86733	535.0	580.0	580.0
2449.0	7174.933	0.2045	84.78441	535.25	581.0	581.0
2451.0	7178.933	0.2046	84.82587	535.5	581.0	581.0
2453.0	7182.933	0.2046	84.82587	535.75	581.0	581.0
2455.0	7186.933	0.2047	84.86733	536.0	581.0	582.0
2456.0	7188.933	0.2048	84.90879	536.25	581.0	582.0
2457.0	7190.933	0.2048	84.90879	536.5	581.0	582.0
2458.0	7192.933	0.2047	84.86733	536.75	581.0	582.0
2459.0	7194.933	0.2046	84.82587	537.0	582.0	582.0
2460.0	7196.933	0.2045	84.78441	537.25	582.0	583.0
2461.0	7198.933	0.2045	84.78441	537.5	583.0	583.0
2462.0	7200.933	0.2045	84.78441	537.75	583.0	583.0
2464.0	7204.933	0.2046	84.82587	538.0	583.0	583.0
2465.0	7206.933	0.2047	84.86733	538.25	583.0	583.0
2466.0	7208.933	0.2048	84.90879	538.5	584.0	584.0
2468.0	7212.933	0.2048	84.90879	538.75	584.0	584.0
2469.0	7214.933	0.2047	84.86733	539.0	584.0	584.0
2471.0	7218.933	0.2046	84.82587	539.25	584.0	584.0
2473.0	7222.933	0.2047	84.86733	539.5	585.0	585.0
2475.0	7226.933	0.2045	84.78441	539.75	585.0	585.0
2476.0	7228.933	0.2047	84.86733	540.0	585.0	585.0
2478.0	7232.933	0.2047	84.86733	540.25	585.0	586.0
2479.0	7234.933	0.2046	84.82587	540.5	585.0	586.0
2481.0	7238.933	0.2046	84.82587	540.75	585.0	586.0
2482.0	7240.933	0.2045	84.78441	541.0	586.0	586.0
2484.0	7244.933	0.2045	84.78441	541.25	586.0	587.0
2485.0	7246.933	0.2045	84.78441	541.75	586.0	587.0
2487.0	7250.933	0.2046	84.82587	542.0	587.0	587.0
2488.0	7252.933	0.2046	84.82587	542.25	587.0	587.0
2489.0	7254.933	0.2046	84.82587	542.5	587.0	587.0
2490.0	7256.933	0.2046	84.82587	542.75	588.0	588.0
2492.0	7260.933	0.2047	84.86733	543.0	588.0	588.0
2493.0	7262.933	0.2046	84.82587	543.25	588.0	588.0
2495.0	7266.934	0.2044	84.74295	543.5	589.0	588.0
2497.0	7270.934	0.2045	84.78441	543.75	589.0	589.0
2499.0	7274.934	0.2045	84.78441	544.0	589.0	589.0
2500.0	7276.934	0.2046	84.82587	544.25	589.0	589.0
2501.0	7278.934	0.2046	84.82587	544.5	589.0	589.0
2502.0	7280.934	0.2046	84.82587	544.75	589.0	590.0
2503.0	7282.934	0.2046	84.82587	545.0	590.0	590.0
2504.0	7284.934	0.2046	84.82587	545.25	590.0	590.0
2506.0	7288.934	0.2045	84.78441	545.5	590.0	590.0
2507.0	7290.934	0.2045	84.78441	545.75	590.0	590.0
2509.0	7294.934	0.2045	84.78441	546.0	591.0	591.0
2510.0	7296.934	0.2044	84.74295	546.25	591.0	591.0
2511.0	7298.934	0.2044	84.74295	546.5	591.0	591.0
2512.0	7300.934	0.2043	84.70149	546.75	591.0	591.0
2513.0	7302.934	0.2044	84.74295	547.0	591.0	591.0
2515.0	7306.934	0.2045	84.78441	547.25	592.0	592.0
2516.0	7308.934	0.2045	84.78441	547.5	592.0	592.0
2518.0	7312.934	0.2045	84.78441	547.75	593.0	592.0
2520.0	7316.934	0.2044	84.74295	548.0	593.0	593.0
2523.0	7322.934	0.2045	84.78441	548.25	593.0	593.0
2525.0	7326.934	0.2046	84.82587	548.5	593.0	593.0
2527.0	7330.934	0.2046	84.82587	548.75	593.0	594.0
2529.0	7334.934	0.2045	84.78441	549.0	594.0	594.0
2530.0	7336.934	0.2045	84.78441	549.25	594.0	594.0
2531.0	7338.934	0.2045	84.78441	549.5	594.0	594.0
2533.0	7342.934	0.2044	84.74295	549.75	595.0	595.0
2534.0	7344.934	0.2044	84.74295	550.0	595.0	595.0
2535.0	7346.934	0.2044	84.74295	550.25	595.0	595.0
2536.0	7348.934	0.2044	84.74295	550.5	595.0	595.0
2537.0	7350.934	0.2044	84.74295	550.75	595.0	595.0
2538.0	7352.934	0.2044	84.74295	551.0	595.0	596.0
2539.0	7354.934	0.2044	84.74295	551.25	596.0	596.0
2541.0	7358.935	0.2045	84.78441	551.5	596.0	596.0
2542.0	7360.935	0.2044	84.74295	551.75	596.0	596.0
2544.0	7364.935	0.2045	84.78441	552.0	596.0	597.0
2546.0	7368.935	0.2046	84.82587	552.25	596.0	597.0
2547.0	7370.935	0.2045	84.78441	552.5	597.0	597.0
2548.0	7372.935	0.2045	84.78441	552.75	597.0	597.0
2549.0	7374.935	0.2045	84.78441	553.0	597.0	597.0
2550.0	7376.935	0.2044	84.74295	553.25	597.0	598.0
2551.0	7378.935	0.2043	84.70149	553.5	598.0	598.0
2553.0	7382.935	0.2043	84.70149	554.0	598.0	598.0
2555.0	7386.935	0.2044	84.74295	554.25	598.0	598.0
2558.0	7392.935	0.2042	84.66003	554.5	599.0	599.0
2560.0	7396.935	0.2042	84.66003	554.75	599.0	599.0
2564.0	7404.936	0.2043	84.70149	555.25	599.0	600.0
2566.0	7408.937	0.2043	84.70149	555.5	599.0	600.0
2567.0	7410.937	0.2043	84.70149	556.0	599.0	600.0
2568.0	7412.937	0.2044	84.74295	556.25	600.0	601.0
2569.0	7414.937	0.2044	84.74295	556.75	600.0	601.0
2570.0	7416.937	0.2044	84.74295	557.0	600.0	601.0
2571.0	7418.937	0.2044	84.74295	557.5	601.0	601.0
2572.0	7420.937	0.2044	84.74295	557.75	601.0	601.0
2573.0	7422.937	0.2043	84.70149	558.25	601.0	601.0
2574.0	7424.937	0.2042	84.66003	558.5	602.0	602.0
2575.0	7426.937	0.2043	84.70149	558.75	602.0	602.0
2576.0	7428.937	0.2044	84.74295	559.0	602.0	602.0
2577.0	7430.937	0.2044	84.74295	559.25	603.0	602.0
2579.0	7434.937	0.2045	84.78441	559.5	603.0	602.0
2583.0	7442.937	0.2045	84.78441	559.75	603.0	603.0
2587.0	7450.937	0.2045	84.78441	560.0	603.0	604.0
2589.0	7454.937	0.2043	84.70149	560.25	604.0	604.0
2590.0	7456.937	0.2042	84.66003	560.5	604.0	604.0
2592.0	7460.937	0.2043	84.70149	560.75	604.0	605.0
2593.0	7462.937	0.2044	84.74295	561.0	604.0	605.0
2594.0	7464.937	0.2044	84.74295	561.25	604.0	605.0
2595.0	7466.937	0.2044	84.74295	561.5	605.0	605.0
2596.0	7468.937	0.2044	84.74295	561.75	605.0	605.0
2598.0	7472.938	0.2044	84.74295	562.25	605.0	606.0
2599.0	7474.939	0.2044	84.74295	562.5	606.0	606.0
2601.0	7478.941	0.2043	84.70149	562.75	606.0	606.0
2602.0	7480.942	0.2043	84.70149	563.0	606.0	606.0
2604.0	7484.942	0.2043	84.70149	563.25	607.0	607.0
2605.0	7486.942	0.2043	84.70149	563.5	607.0	607.0
2606.0	7488.942	0.2042	84.66003	563.75	607.0	607.0
2608.0	7492.943	0.2043	84.70149	564.0	607.0	607.0
2610.0	7496.945	0.2044	84.74295	564.25	608.0	608.0
2613.0	7502.947	0.2044	84.74295	564.5	608.0	608.0
2614.0	7504.947	0.2044	84.74295	564.75	608.0	608.0
2616.0	7508.947	0.2044	84.74295	565.0	608.0	609.0
2618.0	7512.947	0.2044	84.74295	565.25	608.0	609.0
2619.0	7514.947	0.2044	84.74295	565.5	609.0	609.0
2620.0	7516.947	0.2044	84.74295	565.75	609.0	609.0
2621.0	7518.947	0.2045	84.78441	566.0	609.0	609.0
2622.0	7520.947	0.2046	84.82587	566.25	609.0	610.0
2623.0	7522.947	0.2045	84.78441	566.5	609.0	610.0
2624.0	7524.947	0.2045	84.78441	566.75	610.0	610.0
2625.0	7526.947	0.2044	84.74295	567.0	610.0	610.0
2626.0	7528.947	0.2044	84.74295	567.25	611.0	610.0
2628.0	7532.947	0.2046	84.82587	567.5	611.0	611.0
2631.0	7538.947	0.2042	84.66003	567.75	611.0	611.0
2632.0	7540.947	0.2042	84.66003	568.0	611.0	611.0
2635.0	7546.947	0.2044	84.74295	568.25	611.0	612.0
2636.0	7548.947	0.2044	84.74295	568.5	612.0	612.0
2638.0	7552.947	0.2043	84.70149	568.75	612.0	612.0
2639.0	7554.947	0.2043	84.70149	569.0	612.0	612.0
2641.0	7558.947	0.2044	84.74295	569.25	613.0	613.0
2643.0	7562.947	0.2043	84.70149	569.5	613.0	613.0
2645.0	7566.947	0.2042	84.66003	569.75	613.0	613.0
2646.0	7568.947	0.2042	84.66003	570.0	613.0	614.0
2647.0	7570.947	0.2042	84.66003	570.25	613.0	614.0
2648.0	7572.947	0.2042	84.66003	570.5	614.0	614.0
2650.0	7576.947	0.2042	84.66003	570.75	614.0	614.0
2651.0	7578.947	0.2042	84.66003	571.0	614.0	614.0
2653.0	7582.947	0.2042	84.66003	571.25	615.0	615.0
2654.0	7584.947	0.2043	84.70149	571.5	615.0	615.0
2655.0	7586.947	0.2043	84.70149	571.75	615.0	615.0
2657.0	7590.947	0.2043	84.70149	572.0	615.0	616.0
2659.0	7594.947	0.2043	84.70149	572.25	615.0	616.0
2660.0	7596.947	0.2043	84.70149	572.5	616.0	616.0
2662.0	7600.947	0.2043	84.70149	572.75	616.0	616.0
2664.0	7604.947	0.2043	84.70149	573.0	616.0	617.0
2665.0	7606.947	0.2043	84.70149	573.25	616.0	617.0
2667.0	7610.947	0.2043	84.70149	573.5	617.0	617.0
2668.0	7612.947	0.2043	84.70149	573.75	617.0	617.0
2669.0	7614.947	0.2043	84.70149	574.0	617.0	618.0
2670.0	7616.947	0.2043	84.70149	574.25	617.0	618.0
2671.0	7618.947	0.2043	84.70149	574.5	618.0	618.0
2672.0	7620.947	0.2043	84.70149	574.75	618.0	618.0
2674.0	7624.947	0.2044	84.74295	575.0	618.0	618.0
2676.0	7628.947	0.2043	84.70149	575.25	619.0	619.0
2677.0	7630.948	0.2043	84.70149	575.5	619.0	619.0
2678.0	7632.949	0.2042	84.66003	575.75	619.0	619.0
2680.0	7636.949	0.2043	84.70149	576.0	619.0	619.0
2683.0	7642.95	0.2043	84.70149	576.25	620.0	620.0
2684.0	7644.95	0.2044	84.74295	576.5	620.0	620.0
2686.0	7648.95	0.2045	84.78441	576.75	620.0	620.0
2688.0	7652.952	0.2042	84.66003	577.0	620.0	621.0
2689.0	7654.953	0.2042	84.66003	577.25	620.0	621.0
2691.0	7658.954	0.2042	84.66003	577.5	621.0	621.0
2692.0	7660.954	0.2042	84.66003	577.75	621.0	621.0
2693.0	7662.954	0.2043	84.70149	578.0	621.0	622.0
2694.0	7664.954	0.2043	84.70149	578.25	622.0	622.0
2695.0	7666.954	0.2043	84.70149	578.5	621.0	622.0
2696.0	7668.954	0.2043	84.70149	578.75	622.0	622.0
2697.0	7670.955	0.2043	84.70149	579.0	622.0	622.0
2698.0	7672.955	0.2042	84.66003	579.25	622.0	622.0
2699.0	7674.956	0.2043	84.70149	579.5	622.0	623.0
2701.0	7678.958	0.2042	84.66003	579.75	623.0	623.0
2702.0	7680.958	0.2042	84.66003	580.0	623.0	623.0
2704.0	7684.958	0.2042	84.66003	580.25	623.0	623.0
2705.0	7686.958	0.2042	84.66003	580.5	624.0	624.0
2707.0	7690.958	0.2042	84.66003	580.75	624.0	624.0
2709.0	7694.958	0.2041	84.61857	581.0	624.0	624.0
2711.0	7698.958	0.2042	84.66003	581.25	625.0	625.0
2713.0	7702.958	0.2043	84.70149	581.5	625.0	625.0
2714.0	7704.958	0.2043	84.70149	581.75	625.0	625.0
2716.0	7708.958	0.2043	84.70149	582.0	625.0	625.0
2717.0	7710.958	0.2043	84.70149	582.25	625.0	626.0
2719.0	7714.958	0.2042	84.66003	582.5	626.0	626.0
2720.0	7716.958	0.2042	84.66003	582.75	625.0	626.0
2721.0	7718.958	0.2042	84.66003	583.0	626.0	626.0
2723.0	7722.958	0.2042	84.66003	583.25	626.0	627.0
2725.0	7726.958	0.2042	84.66003	583.5	627.0	627.0
2726.0	7728.958	0.2042	84.66003	583.75	627.0	627.0
2727.0	7730.958	0.2041	84.61857	584.0	627.0	627.0
2729.0	7734.958	0.2042	84.66003	584.25	627.0	628.0
2730.0	7736.958	0.2043	84.70149	584.5	628.0	628.0
2732.0	7740.958	0.2044	84.74295	584.75	628.0	628.0
2734.0	7744.959	0.2043	84.70149	585.0	628.0	628.0
2736.0	7748.96	0.2043	84.70149	585.25	628.0	629.0
2737.0	7750.961	0.2043	84.70149	585.5	629.0	629.0
2738.0	7752.961	0.2043	84.70149	585.75	629.0	629.0
2740.0	7756.961	0.2043	84.70149	586.0	629.0	629.0
2742.0	7760.961	0.2043	84.70149	586.25	630.0	630.0
2743.0	7762.961	0.2043	84.70149	586.5	630.0	630.0
2744.0	7764.961	0.2043	84.70149	586.75	630.0	630.0
2747.0	7770.961	0.2042	84.66003	587.0	631.0	631.0
2748.0	7772.961	0.2042	84.66003	587.25	630.0	631.0
2749.0	7774.961	0.2042	84.66003	587.5	631.0	631.0
2750.0	7776.961	0.2043	84.70149	587.75	630.0	631.0
