23/05/2023 21:00:42
User name: Gabs
Comments: Zeólitas - Mariana
Number	time(s)	mass(g)	Relative_mass(%)	Sample_T(C)	PV(C)	SV(C)
2387.0	4770.009	0.1263	76.68488	368.75	429.0	429.0
2388.0	4772.009	0.1263	76.68488	369.0	430.0	429.0
2390.0	4776.009	0.1264	76.7456	369.25	430.0	430.0
2391.0	4778.009	0.1264	76.7456	369.5	430.0	430.0
2393.0	4782.009	0.1263	76.68488	369.75	430.0	430.0
2394.0	4784.009	0.1263	76.68488	370.0	430.0	430.0
2396.0	4788.009	0.1263	76.68488	370.25	431.0	431.0
2397.0	4790.009	0.1263	76.68488	370.5	431.0	431.0
2398.0	4792.009	0.1263	76.68488	370.75	431.0	431.0
2400.0	4796.009	0.1263	76.68488	371.0	431.0	431.0
2401.0	4798.009	0.1263	76.68488	371.25	431.0	432.0
2402.0	4800.009	0.1263	76.68488	371.5	432.0	432.0
2404.0	4804.009	0.1263	76.68488	371.75	432.0	432.0
2405.0	4806.009	0.1263	76.68488	372.25	432.0	432.0
2407.0	4810.009	0.1262	76.62417	372.5	433.0	433.0
2408.0	4812.009	0.1262	76.62417	372.75	433.0	433.0
2409.0	4814.009	0.1262	76.62417	373.0	433.0	433.0
2411.0	4818.009	0.1262	76.62417	373.25	433.0	433.0
2413.0	4822.009	0.1262	76.62417	373.5	433.0	434.0
2414.0	4824.009	0.1262	76.62417	373.75	434.0	434.0
2415.0	4826.009	0.1262	76.62417	374.0	434.0	434.0
2417.0	4830.009	0.1262	76.62417	374.25	434.0	434.0
2418.0	4832.009	0.1262	76.62417	374.5	434.0	434.0
2420.0	4836.009	0.1262	76.62417	374.75	435.0	435.0
2421.0	4838.009	0.1261	76.56345	375.0	435.0	435.0
2423.0	4842.009	0.1261	76.56345	375.25	435.0	435.0
2424.0	4844.009	0.1261	76.56345	375.5	435.0	435.0
2426.0	4848.009	0.1261	76.56345	375.75	436.0	436.0
2427.0	4850.009	0.1261	76.56345	376.0	436.0	436.0
2428.0	4852.009	0.1261	76.56345	376.25	436.0	436.0
2430.0	4856.009	0.1261	76.56345	376.5	436.0	436.0
2431.0	4858.009	0.1261	76.56345	376.75	437.0	437.0
2432.0	4860.009	0.126	76.50273	377.0	437.0	437.0
2433.0	4862.009	0.1261	76.56345	377.25	437.0	437.0
2435.0	4866.009	0.1261	76.56345	377.5	437.0	437.0
2436.0	4868.009	0.1261	76.56345	377.75	437.0	437.0
2437.0	4870.009	0.126	76.50273	378.0	437.0	438.0
2439.0	4874.009	0.126	76.50273	378.25	438.0	438.0
2440.0	4876.009	0.126	76.50273	378.5	438.0	438.0
2442.0	4880.009	0.126	76.50273	378.75	438.0	438.0
2443.0	4882.009	0.126	76.50273	379.0	439.0	439.0
2444.0	4884.009	0.126	76.50273	379.25	438.0	439.0
2446.0	4888.009	0.126	76.50273	379.5	439.0	439.0
2447.0	4890.009	0.126	76.50273	379.75	439.0	439.0
2448.0	4892.009	0.126	76.50273	380.0	439.0	439.0
2449.0	4894.009	0.126	76.50273	380.25	440.0	440.0
2451.0	4898.009	0.126	76.50273	380.5	440.0	440.0
2452.0	4900.009	0.126	76.50273	380.75	440.0	440.0
2453.0	4902.009	0.126	76.50273	381.0	440.0	440.0
2455.0	4906.009	0.1259	76.44202	381.25	440.0	441.0
2456.0	4908.009	0.1259	76.44202	381.5	441.0	441.0
2458.0	4912.009	0.1259	76.44202	381.75	441.0	441.0
2459.0	4914.009	0.1259	76.44202	382.0	441.0	441.0
2461.0	4918.009	0.1259	76.44202	382.5	441.0	442.0
2463.0	4922.009	0.1259	76.44202	382.75	442.0	442.0
2464.0	4924.009	0.1259	76.44202	383.0	442.0	442.0
2466.0	4928.009	0.1259	76.44202	383.25	442.0	442.0
2467.0	4930.009	0.1259	76.44202	383.5	442.0	443.0
2469.0	4934.009	0.1259	76.44202	383.75	443.0	443.0
2471.0	4938.009	0.1258	76.3813	384.0	443.0	443.0
2472.0	4940.009	0.1258	76.3813	384.25	443.0	443.0
2473.0	4942.009	0.1258	76.3813	384.5	444.0	444.0
2474.0	4944.009	0.1258	76.3813	384.75	444.0	444.0
2476.0	4948.009	0.1258	76.3813	385.0	444.0	444.0
2477.0	4950.009	0.1258	76.3813	385.25	444.0	444.0
2479.0	4954.009	0.1258	76.3813	385.5	444.0	445.0
2481.0	4958.009	0.1258	76.3813	386.0	444.0	445.0
2483.0	4962.009	0.1258	76.3813	386.5	445.0	445.0
2485.0	4966.009	0.1258	76.3813	386.75	445.0	446.0
2486.0	4968.009	0.1257	76.32058	387.0	446.0	446.0
2487.0	4970.009	0.1257	76.32058	387.25	446.0	446.0
2488.0	4972.009	0.1257	76.32058	387.5	446.0	446.0
2489.0	4974.009	0.1257	76.32058	387.75	446.0	446.0
2491.0	4978.009	0.1257	76.32058	388.0	447.0	447.0
2492.0	4980.009	0.1257	76.32058	388.25	447.0	447.0
2494.0	4984.009	0.1257	76.32058	388.5	447.0	447.0
2495.0	4986.009	0.1257	76.32058	388.75	447.0	447.0
2497.0	4990.009	0.1257	76.32058	389.0	447.0	448.0
2499.0	4994.009	0.1257	76.32058	389.25	447.0	448.0
2500.0	4996.009	0.1257	76.32058	389.5	448.0	448.0
2502.0	5000.009	0.1257	76.32058	389.75	448.0	448.0
2503.0	5002.009	0.1257	76.32058	390.0	448.0	449.0
2504.0	5004.009	0.1257	76.32058	390.25	448.0	449.0
2506.0	5008.009	0.1256	76.25987	390.5	449.0	449.0
2507.0	5010.009	0.1256	76.25987	390.75	449.0	449.0
2508.0	5012.009	0.1256	76.25987	391.0	449.0	449.0
2509.0	5014.009	0.1256	76.25987	391.25	449.0	450.0
2510.0	5016.009	0.1256	76.25987	391.5	450.0	450.0
2512.0	5020.009	0.1256	76.25987	391.75	450.0	450.0
2513.0	5022.009	0.1256	76.25987	392.0	450.0	450.0
2514.0	5024.009	0.1256	76.25987	392.25	450.0	450.0
2516.0	5028.009	0.1256	76.25987	392.5	451.0	451.0
2517.0	5030.009	0.1256	76.25987	392.75	451.0	451.0
2518.0	5032.009	0.1256	76.25987	393.0	451.0	451.0
2520.0	5036.009	0.1255	76.19915	393.25	451.0	451.0
2522.0	5040.009	0.1255	76.19915	393.5	451.0	452.0
2523.0	5042.009	0.1255	76.19915	393.75	452.0	452.0
2524.0	5044.009	0.1255	76.19915	394.0	452.0	452.0
2525.0	5046.009	0.1255	76.19915	394.25	452.0	452.0
2527.0	5050.009	0.1255	76.19915	394.5	453.0	453.0
2528.0	5052.009	0.1255	76.19915	394.75	453.0	453.0
2530.0	5056.009	0.1255	76.19915	395.0	453.0	453.0
2531.0	5058.009	0.1255	76.19915	395.25	453.0	453.0
2533.0	5062.009	0.1255	76.19915	395.5	453.0	454.0
2534.0	5064.009	0.1255	76.19915	395.75	453.0	454.0
2536.0	5068.009	0.1255	76.19915	396.0	453.0	454.0
2537.0	5070.009	0.1254	76.13843	396.25	454.0	454.0
2538.0	5072.009	0.1254	76.13843	396.5	454.0	454.0
2539.0	5074.009	0.1254	76.13843	396.75	454.0	454.0
2540.0	5076.009	0.1254	76.13843	397.0	454.0	455.0
2542.0	5080.009	0.1254	76.13843	397.5	455.0	455.0
2544.0	5084.009	0.1254	76.13843	397.75	455.0	455.0
2545.0	5086.009	0.1254	76.13843	398.0	456.0	455.0
2546.0	5088.009	0.1254	76.13843	398.25	456.0	456.0
2548.0	5092.009	0.1254	76.13843	398.5	456.0	456.0
2549.0	5094.009	0.1254	76.13843	398.75	456.0	456.0
2550.0	5096.009	0.1254	76.13843	399.0	456.0	456.0
2552.0	5100.009	0.1254	76.13843	399.25	457.0	457.0
2554.0	5104.009	0.1253	76.07772	399.5	457.0	457.0
2556.0	5108.009	0.1254	76.13843	399.75	457.0	457.0
2557.0	5110.009	0.1254	76.13843	400.0	457.0	457.0
2559.0	5114.009	0.1253	76.07772	400.25	457.0	458.0
2560.0	5116.009	0.1253	76.07772	400.5	458.0	458.0
2561.0	5118.009	0.1253	76.07772	400.75	458.0	458.0
2563.0	5122.009	0.1253	76.07772	401.0	458.0	458.0
2564.0	5124.009	0.1253	76.07772	401.25	458.0	459.0
2565.0	5126.009	0.1253	76.07772	401.5	458.0	459.0
2566.0	5128.009	0.1253	76.07772	401.75	459.0	459.0
2567.0	5130.009	0.1253	76.07772	402.0	459.0	459.0
2569.0	5134.009	0.1253	76.07772	402.25	459.0	459.0
2570.0	5136.009	0.1252	76.017	402.5	461.0	460.0
2572.0	5140.009	0.1252	76.017	402.75	461.0	460.0
2584.0	5164.009	0.1252	76.017	403.25	461.0	462.0
2585.0	5166.009	0.1252	76.017	403.75	461.0	462.0
2586.0	5168.009	0.1252	76.017	404.25	462.0	462.0
2587.0	5170.009	0.1251	75.95628	404.5	462.0	462.0
2588.0	5172.009	0.1251	75.95628	405.0	463.0	463.0
2589.0	5174.009	0.1251	75.95628	405.25	463.0	463.0
2590.0	5176.009	0.1251	75.95628	405.5	464.0	463.0
2591.0	5178.009	0.1251	75.95628	405.75	464.0	463.0
2592.0	5180.009	0.1251	75.95628	406.0	464.0	463.0
2594.0	5184.009	0.1251	75.95628	406.25	464.0	464.0
2598.0	5192.009	0.1251	75.95628	406.5	464.0	464.0
2601.0	5198.009	0.1251	75.95628	406.75	464.0	465.0
2603.0	5202.009	0.125	75.89557	407.0	465.0	465.0
2604.0	5204.009	0.125	75.89557	407.25	465.0	465.0
2605.0	5206.009	0.125	75.89557	407.5	465.0	465.0
2606.0	5208.009	0.125	75.89557	407.75	465.0	466.0
2607.0	5210.009	0.1251	75.95628	408.0	465.0	466.0
2608.0	5212.009	0.125	75.89557	408.25	466.0	466.0
2610.0	5216.009	0.125	75.89557	408.5	466.0	466.0
2611.0	5218.009	0.125	75.89557	408.75	466.0	466.0
2612.0	5220.009	0.125	75.89557	409.0	467.0	467.0
2613.0	5222.009	0.125	75.89557	409.25	466.0	467.0
2614.0	5224.009	0.125	75.89557	409.5	467.0	467.0
2615.0	5226.009	0.125	75.89557	409.75	467.0	467.0
2617.0	5230.009	0.125	75.89557	410.0	467.0	467.0
2618.0	5232.009	0.125	75.89557	410.25	467.0	468.0
2619.0	5234.009	0.1249	75.83485	410.5	467.0	468.0
2620.0	5236.009	0.1249	75.83485	410.75	468.0	468.0
2621.0	5238.009	0.1249	75.83485	411.0	468.0	468.0
2622.0	5240.009	0.1249	75.83485	411.25	468.0	468.0
2624.0	5244.009	0.1249	75.83485	411.5	468.0	469.0
2625.0	5246.009	0.1249	75.83485	411.75	469.0	469.0
2627.0	5250.009	0.1249	75.83485	412.0	469.0	469.0
2628.0	5252.009	0.1249	75.83485	412.25	469.0	469.0
2629.0	5254.009	0.1249	75.83485	412.5	469.0	469.0
2630.0	5256.009	0.1249	75.83485	412.75	470.0	470.0
2632.0	5260.009	0.1249	75.83485	413.0	470.0	470.0
2634.0	5264.009	0.1249	75.83485	413.25	470.0	470.0
2637.0	5270.009	0.1249	75.83485	413.5	470.0	471.0
2638.0	5272.009	0.1248	75.77413	413.75	470.0	471.0
2639.0	5274.009	0.1248	75.77413	414.0	471.0	471.0
2641.0	5278.009	0.1248	75.77413	414.25	471.0	471.0
2642.0	5280.009	0.1248	75.77413	414.75	471.0	472.0
2644.0	5284.009	0.1248	75.77413	415.25	472.0	472.0
2646.0	5288.009	0.1248	75.77413	415.5	472.0	472.0
2648.0	5292.009	0.1248	75.77413	415.75	472.0	473.0
2649.0	5294.009	0.1248	75.77413	416.0	472.0	473.0
2650.0	5296.009	0.1248	75.77413	416.25	473.0	473.0
2651.0	5298.009	0.1248	75.77413	416.5	473.0	473.0
2652.0	5300.009	0.1247	75.71342	416.75	473.0	473.0
2654.0	5304.009	0.1247	75.71342	417.0	474.0	474.0
2655.0	5306.009	0.1247	75.71342	417.25	474.0	474.0
2656.0	5308.009	0.1247	75.71342	417.5	474.0	474.0
2658.0	5312.009	0.1247	75.71342	417.75	474.0	474.0
2660.0	5316.009	0.1247	75.71342	418.0	474.0	475.0
2661.0	5318.009	0.1247	75.71342	418.25	475.0	475.0
2663.0	5322.009	0.1247	75.71342	418.5	475.0	475.0
2664.0	5324.009	0.1247	75.71342	418.75	475.0	475.0
2666.0	5328.009	0.1247	75.71342	419.0	475.0	476.0
2668.0	5332.009	0.1247	75.71342	419.25	476.0	476.0
2669.0	5334.009	0.1246	75.6527	419.5	476.0	476.0
2670.0	5336.009	0.1246	75.6527	419.75	476.0	476.0
2672.0	5340.009	0.1246	75.6527	420.0	476.0	477.0
2673.0	5342.009	0.1246	75.6527	420.25	476.0	477.0
2674.0	5344.009	0.1246	75.6527	420.5	477.0	477.0
2675.0	5346.009	0.1246	75.6527	420.75	477.0	477.0
2676.0	5348.009	0.1246	75.6527	421.0	477.0	477.0
2677.0	5350.009	0.1246	75.6527	421.25	477.0	477.0
2679.0	5354.009	0.1246	75.6527	421.75	478.0	478.0
2681.0	5358.009	0.1246	75.6527	422.0	478.0	478.0
2682.0	5360.009	0.1246	75.6527	422.25	478.0	478.0
2684.0	5364.009	0.1246	75.6527	422.5	478.0	479.0
2685.0	5366.009	0.1245	75.59199	422.75	479.0	479.0
2687.0	5370.009	0.1245	75.59199	423.0	479.0	479.0
2689.0	5374.009	0.1245	75.59199	423.25	479.0	479.0
2690.0	5376.009	0.1245	75.59199	423.5	479.0	480.0
2691.0	5378.009	0.1245	75.59199	423.75	479.0	480.0
2693.0	5382.009	0.1245	75.59199	424.0	480.0	480.0
2694.0	5384.009	0.1245	75.59199	424.25	480.0	480.0
2695.0	5386.009	0.1245	75.59199	424.5	480.0	480.0
2696.0	5388.009	0.1245	75.59199	424.75	480.0	481.0
2697.0	5390.009	0.1245	75.59199	425.0	481.0	481.0
2698.0	5392.009	0.1245	75.59199	425.25	481.0	481.0
2700.0	5396.009	0.1244	75.53127	425.5	481.0	481.0
2701.0	5398.009	0.1244	75.53127	425.75	481.0	481.0
2703.0	5402.009	0.1244	75.53127	426.0	481.0	482.0
2704.0	5404.009	0.1244	75.53127	426.25	482.0	482.0
2705.0	5406.009	0.1244	75.53127	426.5	482.0	482.0
2707.0	5410.009	0.1244	75.53127	426.75	482.0	482.0
2710.0	5416.009	0.1244	75.53127	427.0	483.0	483.0
2711.0	5418.009	0.1244	75.53127	427.25	483.0	483.0
2712.0	5420.009	0.1244	75.53127	427.5	483.0	483.0
2714.0	5424.009	0.1243	75.47055	427.75	483.0	484.0
2715.0	5426.009	0.1243	75.47055	428.0	483.0	484.0
2716.0	5428.009	0.1243	75.47055	428.25	483.0	484.0
2717.0	5430.009	0.1243	75.47055	428.5	484.0	484.0
2718.0	5432.009	0.1243	75.47055	428.75	484.0	484.0
2719.0	5434.009	0.1243	75.47055	429.0	484.0	484.0
2720.0	5436.009	0.1243	75.47055	429.25	484.0	485.0
2722.0	5440.009	0.1243	75.47055	429.75	485.0	485.0
2724.0	5444.009	0.1243	75.47055	430.0	485.0	485.0
2725.0	5446.009	0.1243	75.47055	430.25	485.0	485.0
2726.0	5448.009	0.1243	75.47055	430.5	486.0	486.0
2728.0	5452.009	0.1243	75.47055	430.75	486.0	486.0
2730.0	5456.009	0.1243	75.47055	431.0	486.0	486.0
2732.0	5460.009	0.1242	75.40984	431.25	486.0	487.0
2734.0	5464.009	0.1242	75.40984	431.5	486.0	487.0
2735.0	5466.009	0.1242	75.40984	431.75	487.0	487.0
2736.0	5468.009	0.1242	75.40984	432.0	487.0	487.0
2737.0	5470.009	0.1242	75.40984	432.25	487.0	487.0
2739.0	5474.009	0.1242	75.40984	432.5	487.0	488.0
2740.0	5476.009	0.1242	75.40984	432.75	488.0	488.0
2741.0	5478.009	0.1242	75.40984	433.0	488.0	488.0
2742.0	5480.009	0.1242	75.40984	433.25	488.0	488.0
2744.0	5484.009	0.1241	75.34912	433.5	488.0	489.0
2745.0	5486.009	0.1241	75.34912	433.75	489.0	489.0
2746.0	5488.009	0.1241	75.34912	434.0	489.0	489.0
2747.0	5490.009	0.1241	75.34912	434.25	489.0	489.0
2748.0	5492.009	0.1241	75.34912	434.5	489.0	489.0
2749.0	5494.009	0.1241	75.34912	434.75	489.0	489.0
2751.0	5498.009	0.1241	75.34912	435.0	490.0	490.0
2752.0	5500.009	0.1241	75.34912	435.25	490.0	490.0
2754.0	5504.009	0.1241	75.34912	435.5	490.0	490.0
2755.0	5506.009	0.1241	75.34912	435.75	490.0	490.0
2757.0	5510.009	0.1241	75.34912	436.0	490.0	491.0
2758.0	5512.009	0.1241	75.34912	436.25	491.0	491.0
2759.0	5514.009	0.124	75.2884	436.5	491.0	491.0
2760.0	5516.009	0.124	75.2884	436.75	491.0	491.0
2761.0	5518.009	0.124	75.2884	437.0	491.0	491.0
2762.0	5520.009	0.124	75.2884	437.25	492.0	492.0
2764.0	5524.009	0.124	75.2884	437.5	492.0	492.0
2765.0	5526.009	0.124	75.2884	437.75	492.0	492.0
2767.0	5530.009	0.124	75.2884	438.0	492.0	492.0
2768.0	5532.009	0.124	75.2884	438.25	493.0	493.0
2770.0	5536.009	0.124	75.2884	438.5	493.0	493.0
2772.0	5540.009	0.124	75.2884	438.75	493.0	493.0
2773.0	5542.009	0.124	75.2884	439.0	493.0	493.0
2775.0	5546.009	0.1239	75.22769	439.25	493.0	494.0
2776.0	5548.009	0.1239	75.22769	439.5	494.0	494.0
2778.0	5552.009	0.1239	75.22769	439.75	494.0	494.0
2779.0	5554.009	0.1239	75.22769	440.0	494.0	494.0
2780.0	5556.009	0.1239	75.22769	440.25	494.0	495.0
2782.0	5560.009	0.1239	75.22769	440.5	495.0	495.0
2783.0	5562.009	0.1239	75.22769	440.75	495.0	495.0
2784.0	5564.009	0.1239	75.22769	441.0	495.0	495.0
2786.0	5568.009	0.1239	75.22769	441.5	495.0	496.0
2788.0	5572.009	0.1239	75.22769	441.75	496.0	496.0
2789.0	5574.009	0.1238	75.16697	442.0	496.0	496.0
2790.0	5576.009	0.1238	75.16697	442.25	496.0	496.0
2792.0	5580.009	0.1238	75.16697	442.5	497.0	496.0
2794.0	5584.009	0.1238	75.16697	442.75	497.0	497.0
2796.0	5588.009	0.1238	75.16697	443.0	497.0	497.0
2797.0	5590.009	0.1238	75.16697	443.25	497.0	497.0
2800.0	5596.009	0.1238	75.16697	443.5	497.0	498.0
2801.0	5598.009	0.1238	75.16697	443.75	498.0	498.0
2802.0	5600.009	0.1238	75.16697	444.0	498.0	498.0
2803.0	5602.009	0.1238	75.16697	444.25	498.0	498.0
2804.0	5604.009	0.1238	75.16697	444.5	498.0	498.0
2805.0	5606.009	0.1238	75.16697	444.75	499.0	499.0
2806.0	5608.009	0.1237	75.10625	445.0	499.0	499.0
2808.0	5612.009	0.1237	75.10625	445.25	499.0	499.0
2809.0	5614.009	0.1237	75.10625	445.5	499.0	499.0
2810.0	5616.009	0.1237	75.10625	445.75	499.0	499.0
2812.0	5620.009	0.1237	75.10625	446.0	500.0	500.0
2814.0	5624.009	0.1237	75.10625	446.25	500.0	500.0
2816.0	5628.009	0.1237	75.10625	446.5	500.0	500.0
2817.0	5630.009	0.1237	75.10625	446.75	500.0	501.0
2818.0	5632.009	0.1237	75.10625	447.0	501.0	501.0
2819.0	5634.009	0.1237	75.10625	447.25	501.0	501.0
2820.0	5636.009	0.1237	75.10625	447.5	501.0	501.0
2822.0	5640.009	0.1236	75.04554	447.75	501.0	501.0
2823.0	5642.009	0.1236	75.04554	448.0	502.0	502.0
2824.0	5644.009	0.1236	75.04554	448.25	502.0	502.0
2825.0	5646.009	0.1236	75.04554	448.5	502.0	502.0
2826.0	5648.009	0.1236	75.04554	448.75	502.0	502.0
2828.0	5652.009	0.1236	75.04554	449.0	502.0	502.0
2829.0	5654.009	0.1236	75.04554	449.25	503.0	503.0
2830.0	5656.009	0.1236	75.04554	449.5	503.0	503.0
2832.0	5660.009	0.1236	75.04554	449.75	503.0	503.0
2833.0	5662.009	0.1236	75.04554	450.0	503.0	503.0
2834.0	5664.009	0.1236	75.04554	450.25	504.0	503.0
2837.0	5670.009	0.1235	74.98482	450.5	504.0	504.0
2839.0	5674.009	0.1235	74.98482	450.75	504.0	504.0
2841.0	5678.009	0.1235	74.98482	451.0	504.0	505.0
2842.0	5680.009	0.1235	74.98482	451.25	504.0	505.0
2843.0	5682.009	0.1235	74.98482	451.5	505.0	505.0
2844.0	5684.009	0.1235	74.98482	451.75	505.0	505.0
2846.0	5688.009	0.1235	74.98482	452.0	506.0	505.0
2847.0	5690.009	0.1235	74.98482	452.25	506.0	506.0
2848.0	5692.009	0.1235	74.98482	452.5	506.0	506.0
2849.0	5694.009	0.1234	74.9241	452.75	506.0	506.0
2851.0	5698.009	0.1234	74.9241	453.0	506.0	506.0
2852.0	5700.009	0.1234	74.9241	453.25	506.0	506.0
2853.0	5702.009	0.1234	74.9241	453.5	506.0	507.0
2854.0	5704.009	0.1234	74.9241	453.75	507.0	507.0
2855.0	5706.009	0.1234	74.9241	454.0	507.0	507.0
2856.0	5708.009	0.1234	74.9241	454.25	507.0	507.0
2858.0	5712.009	0.1234	74.9241	454.5	507.0	507.0
2859.0	5714.009	0.1234	74.9241	454.75	508.0	508.0
2860.0	5716.009	0.1234	74.9241	455.0	508.0	508.0
2863.0	5722.009	0.1234	74.9241	455.5	508.0	508.0
2865.0	5726.009	0.1233	74.86339	455.75	508.0	509.0
2866.0	5728.009	0.1233	74.86339	456.0	509.0	509.0
2868.0	5732.009	0.1233	74.86339	456.5	509.0	509.0
2870.0	5736.009	0.1233	74.86339	456.75	510.0	509.0
2872.0	5740.009	0.1233	74.86339	457.0	510.0	510.0
2873.0	5742.009	0.1233	74.86339	457.25	510.0	510.0
2875.0	5746.009	0.1233	74.86339	457.5	510.0	510.0
2876.0	5748.009	0.1233	74.86339	457.75	510.0	510.0
2878.0	5752.009	0.1233	74.86339	458.0	511.0	511.0
2879.0	5754.009	0.1232	74.80267	458.5	511.0	511.0
2881.0	5758.009	0.1232	74.80267	458.75	511.0	511.0
2882.0	5760.009	0.1232	74.80267	459.0	511.0	511.0
2883.0	5762.009	0.1232	74.80267	459.25	512.0	512.0
2884.0	5764.009	0.1232	74.80267	459.5	512.0	512.0
2886.0	5768.009	0.1232	74.80267	459.75	512.0	512.0
2888.0	5772.009	0.1232	74.80267	460.0	512.0	512.0
2890.0	5776.009	0.1232	74.80267	460.25	513.0	513.0
2891.0	5778.009	0.1232	74.80267	460.5	513.0	513.0
2893.0	5782.009	0.1232	74.80267	460.75	513.0	513.0
2895.0	5786.009	0.1231	74.74196	461.0	513.0	514.0
2896.0	5788.009	0.1232	74.80267	461.25	513.0	514.0
2897.0	5790.009	0.1232	74.80267	461.5	514.0	514.0
2898.0	5792.009	0.1231	74.74196	461.75	514.0	514.0
2899.0	5794.009	0.1231	74.74196	462.0	514.0	514.0
2900.0	5796.009	0.1231	74.74196	462.25	514.0	514.0
2902.0	5800.009	0.1231	74.74196	462.5	515.0	515.0
2903.0	5802.009	0.1231	74.74196	462.75	515.0	515.0
2904.0	5804.009	0.1231	74.74196	463.0	515.0	515.0
2906.0	5808.009	0.1231	74.74196	463.25	515.0	515.0
2908.0	5812.009	0.1231	74.74196	463.5	516.0	516.0
2909.0	5814.009	0.1231	74.74196	463.75	516.0	516.0
2910.0	5816.009	0.1231	74.74196	464.0	516.0	516.0
2913.0	5822.009	0.123	74.68124	464.25	516.0	517.0
2914.0	5824.009	0.123	74.68124	464.5	517.0	517.0
2915.0	5826.009	0.123	74.68124	464.75	517.0	517.0
2917.0	5830.009	0.123	74.68124	465.0	517.0	517.0
2920.0	5836.009	0.123	74.68124	465.25	517.0	518.0
2921.0	5838.009	0.123	74.68124	465.5	518.0	518.0
2922.0	5840.009	0.123	74.68124	465.75	518.0	518.0
2924.0	5844.009	0.123	74.68124	466.0	518.0	518.0
2925.0	5846.009	0.1229	74.62052	466.25	518.0	519.0
2926.0	5848.009	0.1229	74.62052	466.5	518.0	519.0
2928.0	5852.009	0.1229	74.62052	467.0	519.0	519.0
2930.0	5856.009	0.1229	74.62052	467.25	519.0	519.0
2931.0	5858.009	0.1229	74.62052	467.5	520.0	520.0
2932.0	5860.009	0.1229	74.62052	467.75	519.0	520.0
2934.0	5864.009	0.1229	74.62052	468.0	520.0	520.0
2935.0	5866.009	0.1229	74.62052	468.25	520.0	520.0
2936.0	5868.009	0.1229	74.62052	468.5	520.0	520.0
2938.0	5872.009	0.1229	74.62052	468.75	520.0	521.0
2939.0	5874.009	0.1229	74.62052	469.0	521.0	521.0
2940.0	5876.009	0.1229	74.62052	469.25	521.0	521.0
2941.0	5878.009	0.1228	74.55981	469.5	521.0	521.0
2942.0	5880.009	0.1228	74.55981	469.75	521.0	521.0
2943.0	5882.009	0.1228	74.55981	470.0	521.0	522.0
2945.0	5886.009	0.1228	74.55981	470.25	522.0	522.0
2946.0	5888.009	0.1228	74.55981	470.5	522.0	522.0
2947.0	5890.009	0.1228	74.55981	470.75	522.0	522.0
2949.0	5894.009	0.1228	74.55981	471.0	523.0	523.0
2952.0	5900.009	0.1228	74.55981	471.25	523.0	523.0
2953.0	5902.009	0.1228	74.55981	471.5	523.0	523.0
2955.0	5906.009	0.1228	74.55981	471.75	523.0	524.0
2956.0	5908.009	0.1228	74.55981	472.0	523.0	524.0
2957.0	5910.009	0.1228	74.55981	472.25	523.0	524.0
2959.0	5914.009	0.1228	74.55981	472.75	524.0	524.0
2961.0	5918.009	0.1227	74.49909	473.0	524.0	525.0
2963.0	5922.009	0.1227	74.49909	473.5	524.0	525.0
2964.0	5924.009	0.1227	74.49909	473.75	525.0	525.0
2965.0	5926.009	0.1227	74.49909	474.0	525.0	525.0
2966.0	5928.009	0.1227	74.49909	474.25	525.0	525.0
2967.0	5930.009	0.1227	74.49909	474.5	526.0	526.0
2968.0	5932.009	0.1227	74.49909	474.75	526.0	526.0
2969.0	5934.009	0.1227	74.49909	475.0	526.0	526.0
2971.0	5938.009	0.1227	74.49909	475.25	526.0	526.0
2972.0	5940.009	0.1227	74.49909	475.5	526.0	526.0
2975.0	5946.009	0.1226	74.43837	475.75	527.0	527.0
2978.0	5952.009	0.1226	74.43837	476.0	527.0	527.0
2979.0	5954.009	0.1226	74.43837	476.25	527.0	528.0
2981.0	5958.009	0.1226	74.43837	476.5	528.0	528.0
2982.0	5960.009	0.1226	74.43837	476.75	527.0	528.0
2984.0	5964.009	0.1226	74.43837	477.0	528.0	528.0
2985.0	5966.009	0.1226	74.43837	477.25	528.0	529.0
2986.0	5968.009	0.1226	74.43837	477.5	528.0	529.0
2987.0	5970.009	0.1225	74.37766	477.75	528.0	529.0
2988.0	5972.009	0.1225	74.37766	478.0	529.0	529.0
2989.0	5974.009	0.1225	74.37766	478.25	529.0	529.0
2990.0	5976.009	0.1225	74.37766	478.5	529.0	529.0
2992.0	5980.009	0.1226	74.43837	478.75	530.0	530.0
2993.0	5982.009	0.1225	74.37766	479.25	530.0	530.0
2995.0	5986.009	0.1225	74.37766	479.5	530.0	530.0
2996.0	5988.009	0.1225	74.37766	479.75	531.0	530.0
2998.0	5992.009	0.1225	74.37766	480.0	531.0	531.0
3003.0	6002.009	0.1225	74.37766	480.25	531.0	532.0
3005.0	6006.009	0.1224	74.31694	480.5	531.0	532.0
3006.0	6008.009	0.1224	74.31694	480.75	531.0	532.0
3007.0	6010.009	0.1224	74.31694	481.0	532.0	532.0
3008.0	6012.009	0.1224	74.31694	481.25	532.0	532.0
3009.0	6014.009	0.1224	74.31694	481.5	532.0	533.0
3010.0	6016.009	0.1224	74.31694	481.75	532.0	533.0
3011.0	6018.009	0.1224	74.31694	482.0	533.0	533.0
3012.0	6020.009	0.1224	74.31694	482.25	533.0	533.0
3013.0	6022.009	0.1224	74.31694	482.5	533.0	533.0
3014.0	6024.009	0.1224	74.31694	482.75	533.0	533.0
